time,counts,events
1699054822.971079,22915814,instructions
1699054822.971079,81056,branch-misses
1699054823.0714407,247279,branches
1699054823.0714407,1860945,instructions
1699054823.0714407,10327,branch-misses
1699054823.1717978,244769,branches
1699054823.1717978,1841948,instructions
1699054823.1717978,10255,branch-misses
1699054823.2721488,246389,branches
1699054823.2721488,1854192,instructions
1699054823.2721488,10268,branch-misses
1699054823.3725324,249624,branches
1699054823.3725324,1880156,instructions
1699054823.3725324,10623,branch-misses
1699054823.4731,245785,branches
1699054823.4731,1850726,instructions
1699054823.4731,10558,branch-misses
1699054823.573663,245978,branches
1699054823.573663,1850377,instructions
1699054823.573663,10025,branch-misses
1699054823.6740415,245517,branches
1699054823.6740415,1846636,instructions
1699054823.6740415,10191,branch-misses
1699054823.7744558,245770,branches
1699054823.7744558,1849544,instructions
1699054823.7744558,10199,branch-misses
1699054823.8748248,249978,branches
1699054823.8748248,1882818,instructions
1699054823.8748248,10806,branch-misses
1699054823.9751942,248396,branches
1699054823.9751942,1868965,instructions
1699054823.9751942,10096,branch-misses
1699054824.0755491,244620,branches
1699054824.0755491,1840574,instructions
1699054824.0755491,10060,branch-misses
1699054824.1759045,245759,branches
1699054824.1759045,1848978,instructions
1699054824.1759045,10003,branch-misses
1699054824.2762592,9805133,branches
1699054824.2762592,96537468,instructions
1699054824.2762592,588433,branch-misses
1699054824.3791208,13802520,branches
1699054824.3791208,133820207,instructions
1699054824.3791208,622834,branch-misses
1699054824.4834893,14762918,branches
1699054824.4834893,138790458,instructions
1699054824.4834893,298106,branch-misses
1699054824.587273,14775846,branches
1699054824.587273,139001987,instructions
1699054824.587273,293980,branch-misses
1699054824.6912751,14791430,branches
1699054824.6912751,139046667,instructions
1699054824.6912751,294619,branch-misses
1699054824.795276,14785545,branches
1699054824.795276,139056930,instructions
1699054824.795276,297646,branch-misses
1699054824.899264,15204311,branches
1699054824.899264,129589769,instructions
1699054824.899264,2171615,branch-misses
1699054825.0033567,13998350,branches
1699054825.0033567,132540040,instructions
1699054825.0033567,696725,branch-misses
1699054825.107296,8924257,branches
1699054825.107296,112225590,instructions
1699054825.107296,305004,branch-misses
1699054825.2113655,3305323,branches
1699054825.2113655,34204193,instructions
1699054825.2113655,67860,branch-misses
1699054825.3119512,248169,branches
1699054825.3119512,1868665,instructions
1699054825.3119512,10716,branch-misses
1699054825.4123626,270273,branches
1699054825.4123626,2022536,instructions
1699054825.4123626,13554,branch-misses
1699054825.5128648,249832,branches
1699054825.5128648,1879683,instructions
1699054825.5128648,10763,branch-misses
1699054825.6132927,245716,branches
1699054825.6132927,1849470,instructions
1699054825.6132927,10217,branch-misses
1699054825.7136512,250723,branches
1699054825.7136512,1888627,instructions
1699054825.7136512,10805,branch-misses
1699054825.814037,248630,branches
1699054825.814037,1872007,instructions
1699054825.814037,10569,branch-misses
1699054825.9144135,245608,branches
1699054825.9144135,1849724,instructions
1699054825.9144135,10059,branch-misses
1699054826.0147717,249816,branches
1699054826.0147717,1881408,instructions
1699054826.0147717,10191,branch-misses
1699054826.1151445,4071705,branches
1699054826.1151445,47939455,instructions
1699054826.1151445,48741,branch-misses
1699054826.2191234,14864360,branches
1699054826.2191234,142491332,instructions
1699054826.2191234,466422,branch-misses
1699054826.3231816,14883666,branches
1699054826.3231816,142306784,instructions
1699054826.3231816,441412,branch-misses
1699054826.427226,14954248,branches
1699054826.427226,143230240,instructions
1699054826.427226,393375,branch-misses
1699054826.5311081,13877223,branches
1699054826.5311081,136153517,instructions
1699054826.5311081,700129,branch-misses
1699054826.6353648,13608563,branches
1699054826.6353648,132000799,instructions
1699054826.6353648,655619,branch-misses
1699054826.7393007,14375002,branches
1699054826.7393007,135011240,instructions
1699054826.7393007,295426,branch-misses
1699054826.841157,14355213,branches
1699054826.841157,135055990,instructions
1699054826.841157,285512,branch-misses
1699054826.9432764,14766916,branches
1699054826.9432764,138820466,instructions
1699054826.9432764,294199,branch-misses
1699054827.04725,14784823,branches
1699054827.04725,139028478,instructions
1699054827.04725,297166,branch-misses
1699054827.151276,14833622,branches
1699054827.151276,130518636,instructions
1699054827.151276,1648065,branch-misses
1699054827.255221,14570290,branches
1699054827.255221,132947342,instructions
1699054827.255221,1168679,branch-misses
1699054827.359101,8701694,branches
1699054827.359101,86775116,instructions
1699054827.359101,380457,branch-misses
1699054827.4595468,260181,branches
1699054827.4595468,1958563,instructions
1699054827.4595468,12458,branch-misses
1699054827.560066,250419,branches
1699054827.560066,1885952,instructions
1699054827.560066,11194,branch-misses
1699054827.660491,247238,branches
1699054827.660491,1862016,instructions
1699054827.660491,10578,branch-misses
1699054827.7608497,247910,branches
1699054827.7608497,1867390,instructions
1699054827.7608497,10133,branch-misses
1699054827.8612013,247764,branches
1699054827.8612013,1865324,instructions
1699054827.8612013,10532,branch-misses
1699054827.9615555,249457,branches
1699054827.9615555,1877214,instructions
1699054827.9615555,10607,branch-misses
1699054828.0619295,244813,branches
1699054828.0619295,1847303,instructions
1699054828.0619295,10852,branch-misses
1699054828.1625109,245795,branches
1699054828.1625109,1847071,instructions
1699054828.1625109,10054,branch-misses
1699054828.2631016,248343,branches
1699054828.2631016,1868195,instructions
1699054828.2631016,10281,branch-misses
1699054828.3634763,244724,branches
1699054828.3634763,1840972,instructions
1699054828.3634763,10180,branch-misses
1699054828.4638348,249520,branches
1699054828.4638348,1878328,instructions
1699054828.4638348,11055,branch-misses
1699054828.5641901,246565,branches
1699054828.5641901,1855845,instructions
1699054828.5641901,10469,branch-misses
1699054828.6646967,5034221,branches
1699054828.6646967,74434045,instructions
1699054828.6646967,57139,branch-misses
1699054828.7672684,13202017,branches
1699054828.7672684,135921076,instructions
1699054828.7672684,333046,branch-misses
1699054828.871257,14885332,branches
1699054828.871257,142504987,instructions
1699054828.871257,445778,branch-misses
1699054828.9750762,14932851,branches
1699054828.9750762,142697492,instructions
1699054828.9750762,434297,branch-misses
1699054829.0790644,14519267,branches
1699054829.0790644,142212922,instructions
1699054829.0790644,563271,branch-misses
1699054829.183074,13335874,branches
1699054829.183074,128895713,instructions
1699054829.183074,800795,branch-misses
1699054829.287113,14638053,branches
1699054829.287113,139218279,instructions
1699054829.287113,341059,branch-misses
1699054829.391264,14781048,branches
1699054829.391264,139099614,instructions
1699054829.391264,295557,branch-misses
1699054829.4952867,14785460,branches
1699054829.4952867,139005779,instructions
1699054829.4952867,293173,branch-misses
1699054829.59925,13999946,branches
1699054829.59925,131591110,instructions
1699054829.59925,281723,branch-misses
1699054829.7033474,13515673,branches
1699054829.7033474,125951068,instructions
1699054829.7033474,280104,branch-misses
1699054829.807304,13036987,branches
1699054829.807304,109333649,instructions
1699054829.807304,2404499,branch-misses
1699054829.907759,250128,branches
1699054829.907759,1885161,instructions
1699054829.907759,11111,branch-misses
1699054830.0081513,246630,branches
1699054830.0081513,1857552,instructions
1699054830.0081513,10161,branch-misses
1699054830.1085706,247329,branches
1699054830.1085706,1862421,instructions
1699054830.1085706,10506,branch-misses
1699054830.2089248,247464,branches
1699054830.2089248,1863857,instructions
1699054830.2089248,10523,branch-misses
1699054830.309279,249358,branches
1699054830.309279,1878454,instructions
1699054830.309279,10609,branch-misses
1699054830.4096327,247677,branches
1699054830.4096327,1865254,instructions
1699054830.4096327,10466,branch-misses
1699054830.5099833,246747,branches
1699054830.5099833,1858102,instructions
1699054830.5099833,10395,branch-misses
1699054830.6103458,248835,branches
1699054830.6103458,1872875,instructions
1699054830.6103458,10442,branch-misses
1699054830.710717,245630,branches
1699054830.710717,1848301,instructions
1699054830.710717,9984,branch-misses
1699054830.8111186,248344,branches
1699054830.8111186,1870501,instructions
1699054830.8111186,10528,branch-misses
1699054830.911471,250195,branches
1699054830.911471,1883838,instructions
1699054830.911471,10442,branch-misses
1699054831.0118206,3753394,branches
1699054831.0118206,31591215,instructions
1699054831.0118206,91975,branch-misses
1699054831.1150782,12458350,branches
1699054831.1150782,125408233,instructions
1699054831.1150782,535653,branch-misses
1699054831.2191944,7597026,branches
1699054831.2191944,107116614,instructions
1699054831.2191944,93821,branch-misses
1699054831.3272982,15359417,branches
1699054831.3272982,149889021,instructions
1699054831.3272982,407377,branch-misses
1699054831.4312677,14894053,branches
1699054831.4312677,142357410,instructions
1699054831.4312677,427903,branch-misses
1699054831.5351982,14956398,branches
1699054831.5351982,143085461,instructions
1699054831.5351982,400424,branch-misses
1699054831.639094,14098588,branches
1699054831.639094,138622744,instructions
1699054831.639094,629833,branch-misses
1699054831.7431643,13550749,branches
1699054831.7431643,131511389,instructions
1699054831.7431643,729828,branch-misses
1699054831.8472803,14789105,branches
1699054831.8472803,138978684,instructions
1699054831.8472803,300620,branch-misses
1699054831.9512644,14781696,branches
1699054831.9512644,139086647,instructions
1699054831.9512644,292792,branch-misses
1699054832.0552754,14796214,branches
1699054832.0552754,139100631,instructions
1699054832.0552754,295609,branch-misses
1699054832.1592562,14782669,branches
1699054832.1592562,139002232,instructions
1699054832.1592562,298561,branch-misses
1699054832.263257,8933043,branches
1699054832.263257,82747366,instructions
1699054832.263257,180860,branch-misses
1699054832.3638074,246812,branches
1699054832.3638074,1858790,instructions
1699054832.3638074,10678,branch-misses
1699054832.464172,250024,branches
1699054832.464172,1883102,instructions
1699054832.464172,10853,branch-misses
1699054832.564548,247201,branches
1699054832.564548,1861930,instructions
1699054832.564548,10254,branch-misses
1699054832.665043,250493,branches
1699054832.665043,1885898,instructions
1699054832.665043,10901,branch-misses
1699054832.7654378,276286,branches
1699054832.7654378,2071734,instructions
1699054832.7654378,13509,branch-misses
1699054832.866021,247762,branches
1699054832.866021,1865147,instructions
1699054832.866021,10715,branch-misses
1699054832.9665918,248873,branches
1699054832.9665918,1872198,instructions
1699054832.9665918,10876,branch-misses
1699054833.0670106,249754,branches
1699054833.0670106,1881083,instructions
1699054833.0670106,10701,branch-misses
1699054833.1673703,246790,branches
1699054833.1673703,1856948,instructions
1699054833.1673703,10507,branch-misses
1699054833.2677302,246273,branches
1699054833.2677302,1852735,instructions
1699054833.2677302,10234,branch-misses
1699054833.3680859,246566,branches
1699054833.3680859,1854795,instructions
1699054833.3680859,10293,branch-misses
1699054833.468443,1414561,branches
1699054833.468443,14164680,instructions
1699054833.468443,240443,branch-misses
1699054833.5710928,15749206,branches
1699054833.5710928,130681888,instructions
1699054833.5710928,2275883,branch-misses
1699054833.675116,12284704,branches
1699054833.675116,123541421,instructions
1699054833.675116,526445,branch-misses
1699054833.7791953,7904562,branches
1699054833.7791953,110402835,instructions
1699054833.7791953,96470,branch-misses
1699054833.8832607,14838296,branches
1699054833.8832607,144372781,instructions
1699054833.8832607,394135,branch-misses
1699054833.9871714,14914318,branches
1699054833.9871714,142641944,instructions
1699054833.9871714,425412,branch-misses
1699054834.0910687,14949705,branches
1699054834.0910687,143027033,instructions
1699054834.0910687,413023,branch-misses
1699054834.1950839,14097505,branches
1699054834.1950839,138616562,instructions
1699054834.1950839,638583,branch-misses
1699054834.2991016,8268463,branches
1699054834.2991016,79972734,instructions
1699054834.2991016,532072,branch-misses
1699054834.3996809,248627,branches
1699054834.3996809,1872850,instructions
1699054834.3996809,10498,branch-misses
1699054834.5002568,250868,branches
1699054834.5002568,1889955,instructions
1699054834.5002568,11514,branch-misses
1699054834.600705,247077,branches
1699054834.600705,1861106,instructions
1699054834.600705,10604,branch-misses
1699054834.7010698,247806,branches
1699054834.7010698,1865385,instructions
1699054834.7010698,10320,branch-misses
1699054834.8014574,246303,branches
1699054834.8014574,1852913,instructions
1699054834.8014574,10395,branch-misses
1699054834.90184,245715,branches
1699054834.90184,1849177,instructions
1699054834.90184,10708,branch-misses
1699054835.002197,249947,branches
1699054835.002197,1883690,instructions
1699054835.002197,10580,branch-misses
1699054835.1025903,4735634,branches
1699054835.1025903,45925397,instructions
1699054835.1025903,185865,branch-misses
1699054835.2033849,14755333,branches
1699054835.2033849,138647035,instructions
1699054835.2033849,301450,branch-misses
1699054835.3072639,14775930,branches
1699054835.3072639,139032056,instructions
1699054835.3072639,292995,branch-misses
1699054835.4112856,14792074,branches
1699054835.4112856,139057407,instructions
1699054835.4112856,295329,branch-misses
1699054835.515273,14781799,branches
1699054835.515273,139000046,instructions
1699054835.515273,296500,branch-misses
1699054835.6192565,14508386,branches
1699054835.6192565,131222262,instructions
1699054835.6192565,1203838,branch-misses
1699054835.7232282,14948156,branches
1699054835.7232282,132235119,instructions
1699054835.7232282,1587545,branch-misses
1699054835.8271437,10513929,branches
1699054835.8271437,115553639,instructions
1699054835.8271437,451537,branch-misses
1699054835.9312694,9867077,branches
1699054835.9312694,119313287,instructions
1699054835.9312694,137324,branch-misses
1699054836.0352383,14884028,branches
1699054836.0352383,142371750,instructions
1699054836.0352383,454935,branch-misses
1699054836.1391082,14921969,branches
1699054836.1391082,142706156,instructions
1699054836.1391082,419994,branch-misses
1699054836.2430718,14940946,branches
1699054836.2430718,143236079,instructions
1699054836.2430718,406490,branch-misses
1699054836.3470628,10034443,branches
1699054836.3470628,99387785,instructions
1699054836.3470628,484059,branch-misses
1699054836.4474268,248163,branches
1699054836.4474268,1869023,instructions
1699054836.4474268,10636,branch-misses
1699054836.5478473,246859,branches
1699054836.5478473,1858786,instructions
1699054836.5478473,10481,branch-misses
1699054836.6482165,246526,branches
1699054836.6482165,1855152,instructions
1699054836.6482165,10496,branch-misses
1699054836.7485833,245366,branches
1699054836.7485833,1846004,instructions
1699054836.7485833,10121,branch-misses
1699054836.848938,249611,branches
1699054836.848938,1879886,instructions
1699054836.848938,11053,branch-misses
1699054836.949298,246873,branches
1699054836.949298,1859160,instructions
1699054836.949298,10989,branch-misses
1699054837.0496485,248391,branches
1699054837.0496485,1870254,instructions
1699054837.0496485,10212,branch-misses
1699054837.1500022,246178,branches
1699054837.1500022,1853670,instructions
1699054837.1500022,10376,branch-misses
1699054837.2503612,249798,branches
1699054837.2503612,1881492,instructions
1699054837.2503612,10678,branch-misses
1699054837.3507159,249815,branches
1699054837.3507159,1880912,instructions
1699054837.3507159,10502,branch-misses
1699054837.4510984,242911,branches
1699054837.4510984,1830283,instructions
1699054837.4510984,10109,branch-misses
1699054837.551662,277772,branches
1699054837.551662,2084368,instructions
1699054837.551662,14577,branch-misses
1699054837.6522255,10720427,branches
1699054837.6522255,103248117,instructions
1699054837.6522255,659803,branch-misses
1699054837.7572532,14605215,branches
1699054837.7572532,139000441,instructions
1699054837.7572532,348577,branch-misses
1699054837.8592925,14745323,branches
1699054837.8592925,138745374,instructions
1699054837.8592925,293387,branch-misses
1699054837.9632933,14791747,branches
1699054837.9632933,139070285,instructions
1699054837.9632933,293479,branch-misses
1699054838.067276,14777661,branches
1699054838.067276,138937065,instructions
1699054838.067276,296372,branch-misses
1699054838.1712794,14113323,branches
1699054838.1712794,132642012,instructions
1699054838.1712794,461927,branch-misses
1699054838.2752378,15707711,branches
1699054838.2752378,130390190,instructions
1699054838.2752378,2309373,branch-misses
1699054838.3791015,12354886,branches
1699054838.3791015,124316908,instructions
1699054838.3791015,526148,branch-misses
1699054838.483156,7835777,branches
1699054838.483156,109694355,instructions
1699054838.483156,94601,branch-misses
1699054838.5872512,14835520,branches
1699054838.5872512,144480599,instructions
1699054838.5872512,393294,branch-misses
1699054838.6911137,14912411,branches
1699054838.6911137,142628457,instructions
1699054838.6911137,428921,branch-misses
1699054838.7950957,14925835,branches
1699054838.7950957,142706792,instructions
1699054838.7950957,405662,branch-misses
1699054838.8992164,7089847,branches
1699054838.8992164,67828715,instructions
1699054838.8992164,203310,branch-misses
1699054838.9996574,256732,branches
1699054838.9996574,1931720,instructions
1699054838.9996574,11514,branch-misses
1699054839.100302,250215,branches
1699054839.100302,1885476,instructions
1699054839.100302,11032,branch-misses
1699054839.2008717,247881,branches
1699054839.2008717,1866454,instructions
1699054839.2008717,10885,branch-misses
1699054839.3012502,246146,branches
1699054839.3012502,1853790,instructions
1699054839.3012502,10457,branch-misses
1699054839.4016068,246544,branches
1699054839.4016068,1858390,instructions
1699054839.4016068,10295,branch-misses
1699054839.5019667,246653,branches
1699054839.5019667,1851875,instructions
1699054839.5019667,10419,branch-misses
1699054839.6023402,248825,branches
1699054839.6023402,1874020,instructions
1699054839.6023402,10342,branch-misses
1699054839.702707,250157,branches
1699054839.702707,1882980,instructions
1699054839.702707,10463,branch-misses
1699054839.8030934,244661,branches
1699054839.8030934,1841009,instructions
1699054839.8030934,10129,branch-misses
1699054839.9034598,246797,branches
1699054839.9034598,1857042,instructions
1699054839.9034598,10339,branch-misses
1699054840.003819,248840,branches
1699054840.003819,1872683,instructions
1699054840.003819,10438,branch-misses
1699054840.1041737,247761,branches
1699054840.1041737,1864873,instructions
1699054840.1041737,10251,branch-misses
1699054840.2045472,11031978,branches
1699054840.2045472,108326756,instructions
1699054840.2045472,679779,branch-misses
1699054840.3071964,13905252,branches
1699054840.3071964,134774285,instructions
1699054840.3071964,568406,branch-misses
1699054840.4112864,14785826,branches
1699054840.4112864,139031184,instructions
1699054840.4112864,297841,branch-misses
1699054840.5152712,14476921,branches
1699054840.5152712,136183343,instructions
1699054840.5152712,288825,branch-misses
1699054840.6193633,12998555,branches
1699054840.6193633,122138074,instructions
1699054840.6193633,261333,branch-misses
1699054840.7232757,14750225,branches
1699054840.7232757,138706457,instructions
1699054840.7232757,296391,branch-misses
1699054840.8272896,15040515,branches
1699054840.8272896,130022213,instructions
1699054840.8272896,1938419,branch-misses
1699054840.931215,14320040,branches
1699054840.931215,133411957,instructions
1699054840.931215,900275,branch-misses
1699054841.0351512,9145635,branches
1699054841.0351512,113933813,instructions
1699054841.0351512,338455,branch-misses
1699054841.1393356,2388331,branches
1699054841.1393356,22975363,instructions
1699054841.1393356,18041,branch-misses
1699054841.2399478,248760,branches
1699054841.2399478,1872918,instructions
1699054841.2399478,10992,branch-misses
1699054841.3403375,246707,branches
1699054841.3403375,1857635,instructions
1699054841.3403375,10547,branch-misses
1699054841.440704,249996,branches
1699054841.440704,1882709,instructions
1699054841.440704,10554,branch-misses
1699054841.541122,246272,branches
1699054841.541122,1854039,instructions
1699054841.541122,10197,branch-misses
1699054841.6415613,246322,branches
1699054841.6415613,1853488,instructions
1699054841.6415613,10244,branch-misses
1699054841.7420304,245728,branches
1699054841.7420304,1849115,instructions
1699054841.7420304,10081,branch-misses
1699054841.8425844,246900,branches
1699054841.8425844,1866126,instructions
1699054841.8425844,10432,branch-misses
1699054841.9433076,252165,branches
1699054841.9433076,1891529,instructions
1699054841.9433076,11103,branch-misses
1699054842.0441113,2109180,branches
1699054842.0441113,25734322,instructions
1699054842.0441113,76268,branch-misses
1699054842.1472435,10418592,branches
1699054842.1472435,106236771,instructions
1699054842.1472435,260340,branch-misses
1699054842.2512498,14856741,branches
1699054842.2512498,142078547,instructions
1699054842.2512498,443666,branch-misses
1699054842.355225,14907840,branches
1699054842.355225,142520401,instructions
1699054842.355225,443025,branch-misses
1699054842.459075,14725663,branches
1699054842.459075,143925938,instructions
1699054842.459075,517764,branch-misses
1699054842.5630734,13504532,branches
1699054842.5630734,128625594,instructions
1699054842.5630734,815274,branch-misses
1699054842.667145,14295631,branches
1699054842.667145,138500577,instructions
1699054842.667145,383192,branch-misses
1699054842.7713253,14669378,branches
1699054842.7713253,138011420,instructions
1699054842.7713253,292681,branch-misses
1699054842.8753717,14770729,branches
1699054842.8753717,138890134,instructions
1699054842.8753717,293231,branch-misses
1699054842.9793046,14679237,branches
1699054842.9793046,137950721,instructions
1699054842.9793046,295873,branch-misses
1699054843.0832825,14803780,branches
1699054843.0832825,138955550,instructions
1699054843.0832825,299034,branch-misses
1699054843.1872778,14817672,branches
1699054843.1872778,125265667,instructions
1699054843.1872778,2472493,branch-misses
1699054843.2911677,13347936,branches
1699054843.2911677,128700290,instructions
1699054843.2911677,565305,branch-misses
1699054843.3915706,249751,branches
1699054843.3915706,1881537,instructions
1699054843.3915706,10840,branch-misses
1699054843.4919305,247406,branches
1699054843.4919305,1862145,instructions
1699054843.4919305,10549,branch-misses
1699054843.59229,247393,branches
1699054843.59229,1860861,instructions
1699054843.59229,10410,branch-misses
1699054843.6926725,244802,branches
1699054843.6926725,1843024,instructions
1699054843.6926725,10288,branch-misses
1699054843.7932646,248219,branches
1699054843.7932646,1870214,instructions
1699054843.7932646,10889,branch-misses
1699054843.8938396,248156,branches
1699054843.8938396,1866832,instructions
1699054843.8938396,10211,branch-misses
1699054843.9942284,244715,branches
1699054843.9942284,1841071,instructions
1699054843.9942284,10358,branch-misses
1699054844.094651,245757,branches
1699054844.094651,1848613,instructions
1699054844.094651,10294,branch-misses
1699054844.1950343,250938,branches
1699054844.1950343,1891267,instructions
1699054844.1950343,11025,branch-misses
1699054844.2953837,248767,branches
1699054844.2953837,1873287,instructions
1699054844.2953837,10453,branch-misses
1699054844.3957317,246620,branches
1699054844.3957317,1856913,instructions
1699054844.3957317,10363,branch-misses
1699054844.496271,246429,branches
1699054844.496271,1854931,instructions
1699054844.496271,10240,branch-misses
1699054844.5966403,1379440,branches
1699054844.5966403,14308647,instructions
1699054844.5966403,12312,branch-misses
1699054844.699114,7701254,branches
1699054844.699114,108267261,instructions
