time,counts,events
1699054294.2360518,288549259,instructions
1699054294.2360518,1198741,branch-misses
1699054294.3441064,29383065,branches
1699054294.3441064,286249074,instructions
1699054294.3441064,1198108,branch-misses
1699054294.4522507,29037438,branches
1699054294.4522507,277671227,instructions
1699054294.4522507,1094922,branch-misses
1699054294.5643384,25597723,branches
1699054294.5643384,240436948,instructions
1699054294.5643384,522298,branch-misses
1699054294.6723523,26716495,branches
1699054294.6723523,251203026,instructions
1699054294.6723523,533168,branch-misses
1699054294.7803504,26686867,branches
1699054294.7803504,250868105,instructions
1699054294.7803504,535403,branch-misses
1699054294.8883624,28102699,branches
1699054294.8883624,257266233,instructions
1699054294.8883624,1675643,branch-misses
1699054294.996244,30517840,branches
1699054294.996244,280688957,instructions
1699054294.996244,1728563,branch-misses
1699054295.107378,25270100,branches
1699054295.107378,250970949,instructions
1699054295.107378,2877353,branch-misses
1699054295.212439,25995060,branches
1699054295.212439,263847444,instructions
1699054295.212439,804240,branch-misses
1699054295.3202963,23029602,branches
1699054295.3202963,253702813,instructions
1699054295.3202963,528976,branch-misses
1699054295.4281652,30505729,branches
1699054295.4281652,296739023,instructions
1699054295.4281652,804701,branch-misses
1699054295.5360804,30823012,branches
1699054295.5360804,297617362,instructions
1699054295.5360804,857004,branch-misses
1699054295.6440344,29689057,branches
1699054295.6440344,283929780,instructions
1699054295.6440344,1315723,branch-misses
1699054295.7521045,29410964,branches
1699054295.7521045,286669615,instructions
1699054295.7521045,1096687,branch-misses
1699054295.8602767,28787441,branches
1699054295.8602767,274811299,instructions
1699054295.8602767,1008077,branch-misses
1699054295.9683394,26826577,branches
1699054295.9683394,252080329,instructions
1699054295.9683394,541609,branch-misses
1699054296.0798225,26443855,branches
1699054296.0798225,248514121,instructions
1699054296.0798225,530286,branch-misses
1699054296.1883614,25940852,branches
1699054296.1883614,243794539,instructions
1699054296.1883614,522471,branch-misses
1699054296.296378,29658212,branches
1699054296.296378,264377807,instructions
1699054296.296378,2643099,branch-misses
1699054296.4042518,29172986,branches
1699054296.4042518,276074387,instructions
1699054296.4042518,1016359,branch-misses
1699054296.512228,24804666,branches
1699054296.512228,246230052,instructions
1699054296.512228,2574711,branch-misses
1699054296.620208,25767115,branches
1699054296.620208,264144823,instructions
1699054296.620208,867270,branch-misses
1699054296.7282207,24235383,branches
1699054296.7282207,267578550,instructions
1699054296.7282207,538233,branch-misses
1699054296.8361845,30939583,branches
1699054296.8361845,296983534,instructions
1699054296.8361845,890013,branch-misses
1699054296.9440544,30518367,branches
1699054296.9440544,295310613,instructions
1699054296.9440544,1031872,branch-misses
1699054297.052043,29471130,branches
1699054297.052043,283470003,instructions
1699054297.052043,1240388,branch-misses
1699054297.1601238,29611383,branches
1699054297.1601238,285180837,instructions
1699054297.1601238,1064074,branch-misses
1699054297.2682464,28341295,branches
1699054297.2682464,270597614,instructions
1699054297.2682464,886049,branch-misses
1699054297.3763442,26857545,branches
1699054297.3763442,252399839,instructions
1699054297.3763442,539067,branch-misses
1699054297.484341,26840004,branches
1699054297.484341,252348248,instructions
1699054297.484341,535684,branch-misses
1699054297.5959573,27395481,branches
1699054297.5959573,256161463,instructions
1699054297.5959573,608418,branch-misses
1699054297.7043378,29098595,branches
1699054297.7043378,257065490,instructions
1699054297.7043378,2690016,branch-misses
1699054297.8122923,27341268,branches
1699054297.8122923,264057502,instructions
1699054297.8122923,1331494,branch-misses
1699054297.9202147,24460968,branches
1699054297.9202147,254064153,instructions
1699054297.9202147,2075377,branch-misses
1699054298.0282292,26689300,branches
1699054298.0282292,269212023,instructions
1699054298.0282292,928092,branch-misses
1699054298.1361485,25702132,branches
1699054298.1361485,274318044,instructions
1699054298.1361485,582171,branch-misses
1699054298.2441783,31001802,branches
1699054298.2441783,296755578,instructions
1699054298.2441783,865893,branch-misses
1699054298.352095,29872616,branches
1699054298.352095,288891632,instructions
1699054298.352095,1196375,branch-misses
1699054298.4601996,29874684,branches
1699054298.4601996,287900421,instructions
1699054298.4601996,1037951,branch-misses
1699054298.5682333,29524661,branches
1699054298.5682333,282511925,instructions
1699054298.5682333,1132213,branch-misses
1699054298.6762538,28018600,branches
1699054298.6762538,267577966,instructions
1699054298.6762538,785834,branch-misses
1699054298.7843099,26271575,branches
1699054298.7843099,246721006,instructions
1699054298.7843099,536772,branch-misses
1699054298.8923635,26722967,branches
1699054298.8923635,251256780,instructions
1699054298.8923635,537415,branch-misses
1699054299.0003507,28359020,branches
1699054299.0003507,258263607,instructions
1699054299.0003507,1844136,branch-misses
1699054299.1082451,30361236,branches
1699054299.1082451,280866934,instructions
1699054299.1082451,1563666,branch-misses
1699054299.21626,24687568,branches
1699054299.21626,249895981,instructions
1699054299.21626,2164324,branch-misses
1699054299.3243406,26717206,branches
1699054299.3243406,263938577,instructions
1699054299.3243406,1291602,branch-misses
1699054299.4323297,24992233,branches
1699054299.4323297,265782893,instructions
1699054299.4323297,790065,branch-misses
1699054299.5402853,27747580,branches
1699054299.5402853,278139045,instructions
1699054299.5402853,681345,branch-misses
1699054299.648175,30729006,branches
1699054299.648175,298641871,instructions
1699054299.648175,859728,branch-misses
1699054299.756061,29714012,branches
1699054299.756061,282067558,instructions
1699054299.756061,1349903,branch-misses
1699054299.8641117,30154699,branches
1699054299.8641117,293170225,instructions
1699054299.8641117,926391,branch-misses
1699054299.9722457,29070953,branches
1699054299.9722457,277560250,instructions
1699054299.9722457,1134572,branch-misses
1699054300.0802498,27713956,branches
1699054300.0802498,262136332,instructions
1699054300.0802498,640866,branch-misses
1699054300.1883755,26640201,branches
1699054300.1883755,250428121,instructions
1699054300.1883755,535577,branch-misses
1699054300.296362,26815804,branches
1699054300.296362,252063596,instructions
1699054300.296362,540576,branch-misses
1699054300.404348,29948285,branches
1699054300.404348,267195354,instructions
1699054300.404348,2713410,branch-misses
1699054300.512248,29819238,branches
1699054300.512248,283360991,instructions
1699054300.512248,906503,branch-misses
1699054300.6202817,23735440,branches
1699054300.6202817,239636439,instructions
1699054300.6202817,2553399,branch-misses
1699054300.7283049,28454615,branches
1699054300.7283049,282306536,instructions
1699054300.7283049,944296,branch-misses
1699054300.8364763,23380109,branches
1699054300.8364763,253082460,instructions
1699054300.8364763,560107,branch-misses
1699054300.944199,29317663,branches
1699054300.944199,289997499,instructions
1699054300.944199,767229,branch-misses
1699054301.0521085,30357370,branches
1699054301.0521085,294042312,instructions
1699054301.0521085,1068061,branch-misses
1699054301.160057,29456615,branches
1699054301.160057,283971115,instructions
