time,counts,events
1699054746.2545807,1876327,instructions
1699054746.2545807,10564,branch-misses
1699054746.3552284,246377,branches
1699054746.3552284,1851606,instructions
1699054746.3552284,10050,branch-misses
1699054746.4559846,247280,branches
1699054746.4559846,1857869,instructions
1699054746.4559846,10467,branch-misses
1699054746.556875,246957,branches
1699054746.556875,1858777,instructions
1699054746.556875,9948,branch-misses
1699054746.657751,250096,branches
1699054746.657751,1882340,instructions
1699054746.657751,10959,branch-misses
1699054746.7583158,246575,branches
1699054746.7583158,1855369,instructions
1699054746.7583158,10323,branch-misses
1699054746.8587132,247760,branches
1699054746.8587132,1860012,instructions
1699054746.8587132,10540,branch-misses
1699054746.9590788,246444,branches
1699054746.9590788,1857429,instructions
1699054746.9590788,10682,branch-misses
1699054747.0594416,246676,branches
1699054747.0594416,1851193,instructions
1699054747.0594416,10218,branch-misses
1699054747.1598043,248738,branches
1699054747.1598043,1870711,instructions
1699054747.1598043,10768,branch-misses
1699054747.2601593,246401,branches
1699054747.2601593,1852609,instructions
1699054747.2601593,10784,branch-misses
1699054747.360513,248855,branches
1699054747.360513,1870610,instructions
1699054747.360513,10581,branch-misses
1699054747.4608889,245754,branches
1699054747.4608889,1848673,instructions
1699054747.4608889,10349,branch-misses
1699054747.5612373,246321,branches
1699054747.5612373,1852817,instructions
1699054747.5612373,10940,branch-misses
1699054747.661599,248724,branches
1699054747.661599,1870954,instructions
1699054747.661599,10742,branch-misses
1699054747.7620444,263367,branches
1699054747.7620444,1982290,instructions
1699054747.7620444,12441,branch-misses
1699054747.8624156,246424,branches
1699054747.8624156,1856702,instructions
1699054747.8624156,10496,branch-misses
1699054747.9627743,247861,branches
1699054747.9627743,1867692,instructions
1699054747.9627743,10254,branch-misses
1699054748.0631266,249717,branches
1699054748.0631266,1881271,instructions
1699054748.0631266,10703,branch-misses
1699054748.1635292,247048,branches
1699054748.1635292,1862101,instructions
1699054748.1635292,10105,branch-misses
1699054748.2652447,249030,branches
1699054748.2652447,1873652,instructions
1699054748.2652447,10526,branch-misses
1699054748.365786,244781,branches
1699054748.365786,1841862,instructions
1699054748.365786,10031,branch-misses
1699054748.4661748,247063,branches
1699054748.4661748,1859686,instructions
1699054748.4661748,10121,branch-misses
1699054748.566541,249677,branches
1699054748.566541,1880866,instructions
1699054748.566541,10487,branch-misses
1699054748.6668956,246596,branches
1699054748.6668956,1857218,instructions
1699054748.6668956,10163,branch-misses
1699054748.7672613,246551,branches
1699054748.7672613,1855225,instructions
1699054748.7672613,10288,branch-misses
1699054748.8676355,308203,branches
1699054748.8676355,2293982,instructions
1699054748.8676355,17163,branch-misses
1699054748.9682581,248441,branches
1699054748.9682581,1867147,instructions
1699054748.9682581,10797,branch-misses
1699054749.0686448,10097218,branches
1699054749.0686448,81640682,instructions
1699054749.0686448,2188144,branch-misses
1699054749.1690736,14006881,branches
1699054749.1690736,134170651,instructions
1699054749.1690736,571859,branch-misses
1699054749.2731142,8420552,branches
1699054749.2731142,108489862,instructions
1699054749.2731142,205508,branch-misses
1699054749.377314,12351448,branches
1699054749.377314,129540735,instructions
1699054749.377314,295646,branch-misses
1699054749.4812043,14915985,branches
1699054749.4812043,142621544,instructions
1699054749.4812043,423968,branch-misses
1699054749.5850863,14929550,branches
1699054749.5850863,142735341,instructions
1699054749.5850863,417677,branch-misses
1699054749.6890996,14755477,branches
1699054749.6890996,144153475,instructions
1699054749.6890996,485788,branch-misses
1699054749.7959878,13378845,branches
1699054749.7959878,127526021,instructions
1699054749.7959878,798095,branch-misses
1699054749.897231,912048,branches
1699054749.897231,10628214,instructions
1699054749.897231,53160,branch-misses
1699054749.9976285,246379,branches
1699054749.9976285,1855557,instructions
1699054749.9976285,10316,branch-misses
1699054750.0979908,249909,branches
1699054750.0979908,1881672,instructions
1699054750.0979908,10570,branch-misses
1699054750.1983657,246471,branches
1699054750.1983657,1856524,instructions
1699054750.1983657,10315,branch-misses
1699054750.2987857,248218,branches
1699054750.2987857,1869937,instructions
1699054750.2987857,10298,branch-misses
1699054750.3991346,249145,branches
1699054750.3991346,1876619,instructions
1699054750.3991346,10695,branch-misses
1699054750.499483,248404,branches
1699054750.499483,1871406,instructions
1699054750.499483,10573,branch-misses
1699054750.5998359,247226,branches
1699054750.5998359,1861209,instructions
1699054750.5998359,10689,branch-misses
1699054750.700194,246099,branches
1699054750.700194,1852199,instructions
1699054750.700194,10149,branch-misses
1699054750.800573,247354,branches
1699054750.800573,1863110,instructions
1699054750.800573,10310,branch-misses
1699054750.9009762,251529,branches
1699054750.9009762,1894771,instructions
1699054750.9009762,11352,branch-misses
1699054751.0013316,248273,branches
1699054751.0013316,1868777,instructions
1699054751.0013316,10476,branch-misses
1699054751.1017,246691,branches
1699054751.1017,1861026,instructions
1699054751.1017,10592,branch-misses
1699054751.2020907,247110,branches
1699054751.2020907,1856763,instructions
1699054751.2020907,10198,branch-misses
1699054751.30269,249289,branches
1699054751.30269,1878952,instructions
1699054751.30269,10950,branch-misses
1699054751.4032612,246749,branches
1699054751.4032612,1856794,instructions
1699054751.4032612,10470,branch-misses
1699054751.5037274,244916,branches
1699054751.5037274,1842414,instructions
1699054751.5037274,10401,branch-misses
1699054751.6041102,246196,branches
1699054751.6041102,1851986,instructions
1699054751.6041102,10871,branch-misses
1699054751.7046773,247945,branches
1699054751.7046773,1864791,instructions
1699054751.7046773,10937,branch-misses
1699054751.8054802,249607,branches
1699054751.8054802,1879927,instructions
1699054751.8054802,10825,branch-misses
1699054751.9061565,246609,branches
1699054751.9061565,1855749,instructions
1699054751.9061565,10545,branch-misses
1699054752.0068424,246161,branches
1699054752.0068424,1851961,instructions
1699054752.0068424,10505,branch-misses
1699054752.1075046,248070,branches
1699054752.1075046,1866669,instructions
1699054752.1075046,10432,branch-misses
1699054752.2081563,249335,branches
1699054752.2081563,1877963,instructions
1699054752.2081563,10436,branch-misses
1699054752.3087966,245869,branches
1699054752.3087966,1851555,instructions
1699054752.3087966,10863,branch-misses
1699054752.4094396,249452,branches
1699054752.4094396,1876955,instructions
1699054752.4094396,10929,branch-misses
1699054752.5101144,244522,branches
1699054752.5101144,1842764,instructions
1699054752.5101144,10071,branch-misses
1699054752.6107864,247173,branches
1699054752.6107864,1856709,instructions
1699054752.6107864,10267,branch-misses
1699054752.7115538,248524,branches
1699054752.7115538,1871991,instructions
1699054752.7115538,10552,branch-misses
1699054752.812336,245931,branches
1699054752.812336,1852114,instructions
1699054752.812336,10458,branch-misses
1699054752.9132469,249575,branches
1699054752.9132469,1880981,instructions
1699054752.9132469,10517,branch-misses
1699054753.0138142,3417063,branches
1699054753.0138142,32100277,instructions
1699054753.0138142,167299,branch-misses
1699054753.1173043,14628850,branches
1699054753.1173043,138766758,instructions
1699054753.1173043,292108,branch-misses
1699054753.2212918,14737602,branches
1699054753.2212918,138677248,instructions
1699054753.2212918,294139,branch-misses
1699054753.325297,14748023,branches
1699054753.325297,138654055,instructions
1699054753.325297,292539,branch-misses
1699054753.4293706,14734682,branches
1699054753.4293706,138539284,instructions
1699054753.4293706,295759,branch-misses
1699054753.5332701,14154155,branches
1699054753.5332701,131655679,instructions
1699054753.5332701,758201,branch-misses
1699054753.6372132,15464830,branches
1699054753.6372132,131723382,instructions
1699054753.6372132,2017490,branch-misses
1699054753.74113,11525806,branches
1699054753.74113,115334092,instructions
1699054753.74113,499650,branch-misses
1699054753.8451872,8800351,branches
1699054753.8451872,119747919,instructions
1699054753.8451872,99177,branch-misses
1699054753.9492636,14846627,branches
1699054753.9492636,142748694,instructions
1699054753.9492636,455204,branch-misses
1699054754.0532422,14918347,branches
1699054754.0532422,142678479,instructions
1699054754.0532422,419790,branch-misses
1699054754.1570752,14956382,branches
1699054754.1570752,143222424,instructions
1699054754.1570752,394093,branch-misses
1699054754.26106,11609987,branches
1699054754.26106,114797040,instructions
1699054754.26106,526104,branch-misses
1699054754.3614967,248120,branches
1699054754.3614967,1869588,instructions
1699054754.3614967,10598,branch-misses
1699054754.4622958,245590,branches
1699054754.4622958,1850230,instructions
1699054754.4622958,10331,branch-misses
1699054754.5628562,250587,branches
1699054754.5628562,1887981,instructions
1699054754.5628562,10906,branch-misses
1699054754.6632574,247294,branches
1699054754.6632574,1864171,instructions
1699054754.6632574,10637,branch-misses
1699054754.7636201,247303,branches
1699054754.7636201,1862923,instructions
1699054754.7636201,10317,branch-misses
1699054754.8671134,318429,branches
1699054754.8671134,2387292,instructions
1699054754.8671134,17517,branch-misses
1699054754.9676754,245478,branches
1699054754.9676754,1844658,instructions
1699054754.9676754,10857,branch-misses
1699054755.068054,249363,branches
1699054755.068054,1883261,instructions
1699054755.068054,10994,branch-misses
1699054755.168419,249163,branches
1699054755.168419,1872402,instructions
1699054755.168419,10431,branch-misses
1699054755.268836,245820,branches
1699054755.268836,1850916,instructions
1699054755.268836,10103,branch-misses
1699054755.3691864,248368,branches
1699054755.3691864,1871095,instructions
1699054755.3691864,10188,branch-misses
1699054755.4695342,248774,branches
1699054755.4695342,1876075,instructions
1699054755.4695342,10758,branch-misses
1699054755.5698977,248809,branches
1699054755.5698977,1874097,instructions
1699054755.5698977,10176,branch-misses
1699054755.6702542,246922,branches
1699054755.6702542,1860538,instructions
1699054755.6702542,10517,branch-misses
1699054755.7706022,246440,branches
1699054755.7706022,1855177,instructions
1699054755.7706022,10281,branch-misses
1699054755.8709624,245529,branches
1699054755.8709624,1848320,instructions
1699054755.8709624,10615,branch-misses
1699054755.9713507,249974,branches
1699054755.9713507,1885285,instructions
1699054755.9713507,10709,branch-misses
1699054756.0719264,245311,branches
1699054756.0719264,1846629,instructions
1699054756.0719264,10301,branch-misses
1699054756.1724799,247242,branches
1699054756.1724799,1862365,instructions
1699054756.1724799,10742,branch-misses
1699054756.2728815,246419,branches
1699054756.2728815,1853802,instructions
1699054756.2728815,10171,branch-misses
1699054756.3732307,246728,branches
1699054756.3732307,1857506,instructions
1699054756.3732307,10586,branch-misses
1699054756.4735804,251033,branches
1699054756.4735804,1889568,instructions
1699054756.4735804,11100,branch-misses
1699054756.573992,246918,branches
1699054756.573992,1858959,instructions
1699054756.573992,10208,branch-misses
1699054756.674345,247349,branches
1699054756.674345,1861368,instructions
1699054756.674345,10133,branch-misses
1699054756.7747056,246524,branches
1699054756.7747056,1855820,instructions
1699054756.7747056,10369,branch-misses
1699054756.8750577,250263,branches
1699054756.8750577,1886542,instructions
1699054756.8750577,10876,branch-misses
1699054756.9754295,245840,branches
1699054756.9754295,1851060,instructions
1699054756.9754295,10326,branch-misses
1699054757.0757833,246698,branches
1699054757.0757833,1856997,instructions
1699054757.0757833,10247,branch-misses
1699054757.176129,246011,branches
1699054757.176129,1851407,instructions
1699054757.176129,10291,branch-misses
1699054757.2764754,245769,branches
1699054757.2764754,1849537,instructions
1699054757.2764754,10562,branch-misses
1699054757.3768425,250690,branches
1699054757.3768425,1889153,instructions
1699054757.3768425,10826,branch-misses
1699054757.4771907,245927,branches
1699054757.4771907,1851955,instructions
1699054757.4771907,10387,branch-misses
1699054757.579595,250520,branches
1699054757.579595,1887287,instructions
1699054757.579595,10774,branch-misses
1699054757.6801918,247993,branches
1699054757.6801918,1867027,instructions
1699054757.6801918,10308,branch-misses
1699054757.7806537,248905,branches
1699054757.7806537,1876513,instructions
1699054757.7806537,11362,branch-misses
1699054757.8810778,247884,branches
1699054757.8810778,1868117,instructions
1699054757.8810778,10576,branch-misses
1699054757.9816864,247449,branches
1699054757.9816864,1863282,instructions
1699054757.9816864,10235,branch-misses
1699054758.0823727,247108,branches
1699054758.0823727,1859244,instructions
1699054758.0823727,10210,branch-misses
1699054758.1830592,244998,branches
1699054758.1830592,1843732,instructions
1699054758.1830592,9918,branch-misses
1699054758.2837055,250233,branches
1699054758.2837055,1887393,instructions
1699054758.2837055,10799,branch-misses
1699054758.3843753,249718,branches
1699054758.3843753,1880847,instructions
1699054758.3843753,10515,branch-misses
1699054758.4851084,246686,branches
1699054758.4851084,1857447,instructions
1699054758.4851084,10240,branch-misses
1699054758.5858247,246974,branches
1699054758.5858247,1858931,instructions
1699054758.5858247,10469,branch-misses
1699054758.6864877,246129,branches
1699054758.6864877,1852115,instructions
1699054758.6864877,10405,branch-misses
1699054758.787161,251017,branches
1699054758.787161,1892689,instructions
1699054758.787161,10998,branch-misses
1699054758.8878326,244937,branches
1699054758.8878326,1843587,instructions
1699054758.8878326,9950,branch-misses
1699054758.9885108,249133,branches
1699054758.9885108,1874476,instructions
1699054758.9885108,10669,branch-misses
1699054759.0897005,246423,branches
1699054759.0897005,1855580,instructions
1699054759.0897005,10725,branch-misses
1699054759.1905944,249794,branches
1699054759.1905944,1884135,instructions
1699054759.1905944,11133,branch-misses
1699054759.2911596,5255407,branches
1699054759.2911596,49139199,instructions
1699054759.2911596,340564,branch-misses
1699054759.3931696,13916744,branches
1699054759.3931696,134904403,instructions
1699054759.3931696,556978,branch-misses
1699054759.4972723,14667843,branches
1699054759.4972723,137912999,instructions
1699054759.4972723,295556,branch-misses
1699054759.601287,14726519,branches
1699054759.601287,138544764,instructions
1699054759.601287,292072,branch-misses
1699054759.70525,14738087,branches
1699054759.70525,138538889,instructions
1699054759.70525,293559,branch-misses
1699054759.809266,14732538,branches
1699054759.809266,138533849,instructions
1699054759.809266,297946,branch-misses
1699054759.9165895,15113648,branches
1699054759.9165895,127607335,instructions
1699054759.9165895,2342489,branch-misses
1699054760.0172155,13971654,branches
1699054760.0172155,133779990,instructions
1699054760.0172155,583425,branch-misses
1699054760.1211572,8495323,branches
1699054760.1211572,109020351,instructions
1699054760.1211572,222552,branch-misses
1699054760.2253056,12253249,branches
1699054760.2253056,128826448,instructions
1699054760.2253056,282482,branch-misses
1699054760.3292668,14917143,branches
1699054760.3292668,142617359,instructions
1699054760.3292668,425672,branch-misses
1699054760.4331026,14927948,branches
1699054760.4331026,142730164,instructions
1699054760.4331026,421694,branch-misses
1699054760.5370471,13644103,branches
1699054760.5370471,131099475,instructions
1699054760.5370471,376295,branch-misses
1699054760.6374242,248151,branches
1699054760.6374242,1870150,instructions
1699054760.6374242,11209,branch-misses
1699054760.7380111,246059,branches
1699054760.7380111,1854279,instructions
1699054760.7380111,10380,branch-misses
1699054760.838588,318851,branches
1699054760.838588,2369832,instructions
1699054760.838588,18374,branch-misses
1699054760.9391205,245645,branches
1699054760.9391205,1848204,instructions
1699054760.9391205,10384,branch-misses
1699054761.0395243,248990,branches
1699054761.0395243,1875544,instructions
1699054761.0395243,10856,branch-misses
1699054761.1398802,246801,branches
1699054761.1398802,1858245,instructions
1699054761.1398802,10424,branch-misses
1699054761.24023,246540,branches
1699054761.24023,1856372,instructions
1699054761.24023,10522,branch-misses
1699054761.3405752,249324,branches
1699054761.3405752,1876622,instructions
1699054761.3405752,10189,branch-misses
1699054761.4409568,246847,branches
1699054761.4409568,1858390,instructions
1699054761.4409568,10022,branch-misses
1699054761.5413105,249047,branches
1699054761.5413105,1876307,instructions
1699054761.5413105,10425,branch-misses
1699054761.6417298,246852,branches
1699054761.6417298,1856468,instructions
1699054761.6417298,10620,branch-misses
1699054761.7420955,244512,branches
1699054761.7420955,1838999,instructions
1699054761.7420955,10217,branch-misses
1699054761.8424537,247095,branches
1699054761.8424537,1858854,instructions
1699054761.8424537,10187,branch-misses
1699054761.94282,247661,branches
1699054761.94282,1865217,instructions
1699054761.94282,11227,branch-misses
1699054762.0431843,248894,branches
1699054762.0431843,1873868,instructions
1699054762.0431843,10493,branch-misses
1699054762.1435487,245923,branches
1699054762.1435487,1851875,instructions
1699054762.1435487,10374,branch-misses
1699054762.2439334,245782,branches
1699054762.2439334,1851380,instructions
1699054762.2439334,10732,branch-misses
1699054762.344511,248877,branches
1699054762.344511,1873697,instructions
1699054762.344511,10537,branch-misses
1699054762.4451172,251909,branches
1699054762.4451172,1898365,instructions
1699054762.4451172,11023,branch-misses
1699054762.545495,245994,branches
1699054762.545495,1851250,instructions
1699054762.545495,10625,branch-misses
1699054762.64586,246252,branches
1699054762.64586,1851963,instructions
1699054762.64586,10406,branch-misses
1699054762.7462428,247004,branches
1699054762.7462428,1857987,instructions
1699054762.7462428,10381,branch-misses
1699054762.8466718,246362,branches
1699054762.8466718,1853595,instructions
1699054762.8466718,10514,branch-misses
1699054762.947032,249600,branches
1699054762.947032,1880690,instructions
1699054762.947032,10891,branch-misses
1699054763.0473838,245041,branches
1699054763.0473838,1844523,instructions
1699054763.0473838,9944,branch-misses
1699054763.1477451,246000,branches
1699054763.1477451,1850209,instructions
1699054763.1477451,10167,branch-misses
1699054763.2480962,247485,branches
1699054763.2480962,1862532,instructions
1699054763.2480962,10189,branch-misses
1699054763.348455,248070,branches
1699054763.348455,1870159,instructions
1699054763.348455,10526,branch-misses
1699054763.448808,246397,branches
1699054763.448808,1855374,instructions
1699054763.448808,10252,branch-misses
1699054763.5491798,244916,branches
1699054763.5491798,1843569,instructions
1699054763.5491798,10305,branch-misses
1699054763.6495364,248285,branches
1699054763.6495364,1867823,instructions
1699054763.6495364,10143,branch-misses
1699054763.7498877,245003,branches
1699054763.7498877,1843825,instructions
1699054763.7498877,9987,branch-misses
1699054763.850262,249229,branches
1699054763.850262,1879338,instructions
1699054763.850262,10570,branch-misses
1699054763.950876,245543,branches
1699054763.950876,1849061,instructions
1699054763.950876,10282,branch-misses
1699054764.0514297,247220,branches
1699054764.0514297,1860303,instructions
1699054764.0514297,10216,branch-misses
1699054764.1518903,250425,branches
1699054764.1518903,1884467,instructions
1699054764.1518903,11085,branch-misses
1699054764.25237,249854,branches
1699054764.25237,1882526,instructions
1699054764.25237,10751,branch-misses
1699054764.3529413,250179,branches
1699054764.3529413,1883646,instructions
1699054764.3529413,10447,branch-misses
1699054764.453624,244992,branches
1699054764.453624,1844127,instructions
1699054764.453624,10687,branch-misses
1699054764.5543015,246434,branches
1699054764.5543015,1855318,instructions
1699054764.5543015,10193,branch-misses
1699054764.654973,247192,branches
1699054764.654973,1862078,instructions
1699054764.654973,10376,branch-misses
1699054764.7556386,249447,branches
1699054764.7556386,1878632,instructions
1699054764.7556386,10462,branch-misses
1699054764.856293,245982,branches
1699054764.856293,1851623,instructions
1699054764.856293,10029,branch-misses
1699054764.9604275,258236,branches
1699054764.9604275,1943462,instructions
1699054764.9604275,11112,branch-misses
1699054765.0611982,246035,branches
1699054765.0611982,1851831,instructions
1699054765.0611982,10394,branch-misses
1699054765.1619055,248539,branches
1699054765.1619055,1869031,instructions
1699054765.1619055,10774,branch-misses
1699054765.262565,248764,branches
1699054765.262565,1873706,instructions
1699054765.262565,10471,branch-misses
1699054765.3634808,246214,branches
1699054765.3634808,1853511,instructions
1699054765.3634808,9939,branch-misses
1699054765.46492,250693,branches
1699054765.46492,1890655,instructions
1699054765.46492,10674,branch-misses
1699054765.5658195,245382,branches
1699054765.5658195,1846008,instructions
1699054765.5658195,10247,branch-misses
1699054765.6663861,4011963,branches
1699054765.6663861,40742021,instructions
1699054765.6663861,253568,branch-misses
1699054765.7691236,13332411,branches
1699054765.7691236,128855669,instructions
1699054765.7691236,790539,branch-misses
1699054765.8731327,14624074,branches
1699054765.8731327,139092033,instructions
1699054765.8731327,341995,branch-misses
1699054765.977299,14731061,branches
1699054765.977299,138623607,instructions
1699054765.977299,294349,branch-misses
1699054766.0812879,14731866,branches
1699054766.0812879,138502832,instructions
1699054766.0812879,292551,branch-misses
1699054766.1852689,14734039,branches
1699054766.1852689,138524132,instructions
1699054766.1852689,295253,branch-misses
1699054766.28926,14021519,branches
1699054766.28926,132130759,instructions
1699054766.28926,492922,branch-misses
1699054766.3932078,15757457,branches
1699054766.3932078,130741919,instructions
1699054766.3932078,2266023,branch-misses
1699054766.4970982,12276915,branches
1699054766.4970982,123439114,instructions
1699054766.4970982,525090,branch-misses
1699054766.6011343,5924386,branches
1699054766.6011343,84051449,instructions
1699054766.6011343,69052,branch-misses
1699054766.7018085,247238,branches
1699054766.7018085,1860774,instructions
1699054766.7018085,10748,branch-misses
1699054766.8022249,312646,branches
1699054766.8022249,2330876,instructions
1699054766.8022249,17075,branch-misses
1699054766.9027243,246293,branches
1699054766.9027243,1853266,instructions
1699054766.9027243,11008,branch-misses
1699054767.0031648,246372,branches
1699054767.0031648,1857022,instructions
1699054767.0031648,10236,branch-misses
1699054767.1037776,249698,branches
1699054767.1037776,1881618,instructions
1699054767.1037776,11050,branch-misses
1699054767.2043383,245988,branches
1699054767.2043383,1850254,instructions
1699054767.2043383,10520,branch-misses
1699054767.3047178,245527,branches
1699054767.3047178,1846546,instructions
1699054767.3047178,9964,branch-misses
1699054767.4050977,244565,branches
1699054767.4050977,1839355,instructions
1699054767.4050977,10013,branch-misses
1699054767.5054512,250674,branches
1699054767.5054512,1887345,instructions
1699054767.5054512,10876,branch-misses
1699054767.605829,245949,branches
1699054767.605829,1851085,instructions
1699054767.605829,10088,branch-misses
1699054767.7061942,247214,branches
1699054767.7061942,1860327,instructions
1699054767.7061942,10452,branch-misses
1699054767.8065445,245202,branches
1699054767.8065445,1844007,instructions
1699054767.8065445,10114,branch-misses
1699054767.9069512,246425,branches
1699054767.9069512,1853431,instructions
1699054767.9069512,10436,branch-misses
1699054768.0073068,248599,branches
1699054768.0073068,1871474,instructions
1699054768.0073068,10429,branch-misses
1699054768.1076665,246486,branches
1699054768.1076665,1854594,instructions
1699054768.1076665,10283,branch-misses
1699054768.2080472,248133,branches
1699054768.2080472,1866825,instructions
1699054768.2080472,10417,branch-misses
1699054768.3084111,244397,branches
1699054768.3084111,1837789,instructions
1699054768.3084111,9894,branch-misses
1699054768.4087622,247107,branches
1699054768.4087622,1861096,instructions
1699054768.4087622,10761,branch-misses
1699054768.509147,245969,branches
1699054768.509147,1852657,instructions
1699054768.509147,10263,branch-misses
1699054768.609729,247890,branches
1699054768.609729,1866897,instructions
1699054768.609729,10166,branch-misses
1699054768.710284,245710,branches
1699054768.710284,1848581,instructions
1699054768.710284,10004,branch-misses
1699054768.810684,245712,branches
1699054768.810684,1848678,instructions
1699054768.810684,10159,branch-misses
1699054768.9110475,249197,branches
1699054768.9110475,1877358,instructions
1699054768.9110475,10518,branch-misses
1699054769.011403,246137,branches
1699054769.011403,1852590,instructions
1699054769.011403,10753,branch-misses
1699054769.1118143,246326,branches
1699054769.1118143,1853468,instructions
1699054769.1118143,10338,branch-misses
1699054769.2121704,247115,branches
1699054769.2121704,1859324,instructions
1699054769.2121704,10089,branch-misses
1699054769.3125281,247573,branches
1699054769.3125281,1863208,instructions
1699054769.3125281,10172,branch-misses
1699054769.4130652,247482,branches
1699054769.4130652,1865509,instructions
1699054769.4130652,10810,branch-misses
1699054769.5134497,250025,branches
1699054769.5134497,1881773,instructions
1699054769.5134497,10339,branch-misses
1699054769.6138144,246615,branches
1699054769.6138144,1857274,instructions
1699054769.6138144,10698,branch-misses
1699054769.7141752,245696,branches
1699054769.7141752,1849548,instructions
1699054769.7141752,10830,branch-misses
1699054769.814532,250121,branches
1699054769.814532,1884439,instructions
1699054769.814532,10641,branch-misses
1699054769.9149194,247970,branches
1699054769.9149194,1867768,instructions
1699054769.9149194,10512,branch-misses
1699054770.0186877,258852,branches
1699054770.0186877,1949724,instructions
1699054770.0186877,10895,branch-misses
1699054770.1191459,245776,branches
1699054770.1191459,1852528,instructions
1699054770.1191459,10426,branch-misses
1699054770.2197316,246741,branches
1699054770.2197316,1857109,instructions
1699054770.2197316,10233,branch-misses
1699054770.3202944,251058,branches
1699054770.3202944,1891827,instructions
1699054770.3202944,10485,branch-misses
1699054770.4207554,11908764,branches
1699054770.4207554,123488004,instructions
1699054770.4207554,287173,branch-misses
1699054770.525186,11112791,branches
1699054770.525186,106160461,instructions
1699054770.525186,333398,branch-misses
1699054770.6292531,12640780,branches
1699054770.6292531,120753954,instructions
1699054770.6292531,380123,branch-misses
1699054770.7330813,14944856,branches
1699054770.7330813,143405328,instructions
1699054770.7330813,390963,branch-misses
1699054770.8370674,13764601,branches
1699054770.8370674,134615992,instructions
1699054770.8370674,743171,branch-misses
1699054770.9411325,13865961,branches
1699054770.9411325,134408145,instructions
1699054770.9411325,575177,branch-misses
1699054771.0452757,14720361,branches
1699054771.0452757,138407956,instructions
1699054771.0452757,297179,branch-misses
1699054771.1492765,14733120,branches
1699054771.1492765,138599250,instructions
1699054771.1492765,293847,branch-misses
1699054771.2532752,14761717,branches
1699054771.2532752,138770766,instructions
1699054771.2532752,295035,branch-misses
1699054771.3572743,14737843,branches
1699054771.3572743,138591275,instructions
1699054771.3572743,297869,branch-misses
1699054771.4612567,15279247,branches
1699054771.4612567,129124866,instructions
1699054771.4612567,2326995,branch-misses
1699054771.5652113,13971381,branches
1699054771.5652113,133695164,instructions
1699054771.5652113,570001,branch-misses
1699054771.6691704,6132633,branches
1699054771.6691704,61722769,instructions
1699054771.6691704,249697,branch-misses
1699054771.769757,246463,branches
1699054771.769757,1855477,instructions
1699054771.769757,10744,branch-misses
1699054771.870321,246510,branches
1699054771.870321,1854138,instructions
1699054771.870321,10301,branch-misses
1699054771.970699,246695,branches
1699054771.970699,1856069,instructions
1699054771.970699,10322,branch-misses
1699054772.0710518,244803,branches
1699054772.0710518,1841478,instructions
1699054772.0710518,10457,branch-misses
1699054772.1713994,249097,branches
1699054772.1713994,1876380,instructions
1699054772.1713994,10977,branch-misses
1699054772.2717535,247329,branches
1699054772.2717535,1860860,instructions
1699054772.2717535,10722,branch-misses
1699054772.3721306,245711,branches
1699054772.3721306,1848717,instructions
1699054772.3721306,10422,branch-misses
