time,counts,events
20.518444019,265972820,instructions
20.518444019,1299978,branch-misses
20.720425997,36355540,branches
20.720425997,328095217,instructions
20.720425997,1620615,branch-misses
20.929966236,29603208,branches
20.929966236,270574392,instructions
20.929966236,789815,branch-misses
21.132069519,26924276,branches
21.132069519,249915926,instructions
21.132069519,600724,branch-misses
21.334055407,26935898,branches
21.334055407,249924202,instructions
21.334055407,604435,branch-misses
21.536110409,26662192,branches
21.536110409,247696221,instructions
21.536110409,825952,branch-misses
21.738058228,30460571,branches
21.738058228,264344878,instructions
21.738058228,2623994,branch-misses
21.940032457,27729998,branches
21.940032457,252103588,instructions
21.940032457,3084198,branch-misses
22.141918823,22110853,branches
22.141918823,241608479,instructions
22.141918823,741527,branch-misses
22.344012685,28794469,branches
22.344012685,297326344,instructions
22.344012685,982902,branch-misses
22.561039992,57481031,branches
22.561039992,544400701,instructions
22.561039992,1944013,branch-misses
22.762137363,57365987,branches
22.762137363,549024067,instructions
22.762137363,2090268,branch-misses
22.963261769,54393811,branches
22.963261769,521929036,instructions
22.963261769,2071639,branch-misses
23.164511799,50819121,branches
23.164511799,475030409,instructions
23.164511799,1068037,branch-misses
23.365726828,50881210,branches
23.365726828,475962550,instructions
23.365726828,1294581,branch-misses
23.566938577,57167233,branches
23.566938577,510780229,instructions
23.566938577,5542319,branch-misses
23.768156839,43996745,branches
23.768156839,483201310,instructions
23.768156839,1179617,branch-misses
23.969403176,60131036,branches
23.969403176,578022465,instructions
23.969403176,1848390,branch-misses
24.173246137,66454438,branches
24.173246137,622844200,instructions
24.173246137,2920563,branch-misses
24.374419559,54405585,branches
24.374419559,518047593,instructions
24.374419559,1983126,branch-misses
24.575766729,53592618,branches
24.575766729,493602812,instructions
24.575766729,1308757,branch-misses
24.777113329,44294235,branches
24.777113329,390287074,instructions
24.777113329,1403342,branch-misses
24.979119973,29135973,branches
24.979119973,257346603,instructions
24.979119973,2510584,branch-misses
25.181063493,28265623,branches
25.181063493,263058351,instructions
25.181063493,1362367,branch-misses
25.382999774,25753623,branches
25.382999774,248543382,instructions
25.382999774,2638973,branch-misses
25.585210477,26817873,branches
25.585210477,268052223,instructions
25.585210477,992064,branch-misses
25.800941686,35579213,branches
25.800941686,355214033,instructions
25.800941686,1492122,branch-misses
26.012417396,31833728,branches
26.012417396,301625747,instructions
26.012417396,991912,branch-misses
26.220621963,32768388,branches
26.220621963,310208019,instructions
26.220621963,972935,branch-misses
26.440732996,29599590,branches
26.440732996,282459505,instructions
26.440732996,1262349,branch-misses
26.648732932,29526514,branches
26.648732932,281948247,instructions
26.648732932,1390369,branch-misses
26.857046826,28995476,branches
26.857046826,273505273,instructions
26.857046826,1152373,branch-misses
27.065059164,27746449,branches
27.065059164,257489500,instructions
27.065059164,626838,branch-misses
27.273109834,27810280,branches
27.273109834,258192278,instructions
27.273109834,619553,branch-misses
27.481009518,37328456,branches
27.481009518,332864437,instructions
27.481009518,1440921,branch-misses
27.693061059,29892090,branches
27.693061059,271745581,instructions
27.693061059,847858,branch-misses
27.900587266,30793849,branches
27.900587266,271813020,instructions
27.900587266,2816934,branch-misses
28.109022572,44452024,branches
28.109022572,434146153,instructions
28.109022572,3376374,branch-misses
28.320485327,48880990,branches
28.320485327,516417016,instructions
28.320485327,1355090,branch-misses
28.528412153,60833987,branches
28.528412153,582066475,instructions
28.528412153,1832623,branch-misses
28.736311637,57477447,branches
28.736311637,551297873,instructions
28.736311637,2471500,branch-misses
28.94449836,56987978,branches
28.94449836,537043332,instructions
28.94449836,1475210,branch-misses
29.164596551,63368546,branches
29.164596551,573928809,instructions
29.164596551,2026352,branch-misses
29.376354152,57355262,branches
29.376354152,523422796,instructions
29.376354152,3629117,branch-misses
29.584219214,49820910,branches
29.584219214,499332569,instructions
29.584219214,3471372,branch-misses
29.792374431,56948539,branches
29.792374431,578925300,instructions
29.792374431,1522063,branch-misses
30.012206436,59411385,branches
30.012206436,568492497,instructions
30.012206436,2103857,branch-misses
30.22040353,57935142,branches
30.22040353,555976856,instructions
30.22040353,2245862,branch-misses
30.43262962,52503954,branches
30.43262962,488353201,instructions
30.43262962,1241823,branch-misses
30.647850972,55482373,branches
30.647850972,504093247,instructions
30.647850972,1527365,branch-misses
30.876977099,48553919,branches
30.876977099,404496175,instructions
30.876977099,4241439,branch-misses
31.092915842,29934245,branches
31.092915842,271830670,instructions
31.092915842,2271744,branch-misses
31.300906905,23473934,branches
31.300906905,243143843,instructions
31.300906905,1395082,branch-misses
31.508925312,24251344,branches
31.508925312,257279756,instructions
31.508925312,840729,branch-misses
31.71682867,26964932,branches
31.71682867,275111217,instructions
31.71682867,666926,branch-misses
31.928898161,30866216,branches
31.928898161,291541245,instructions
31.928898161,950815,branch-misses
32.136752254,30578708,branches
32.136752254,292114602,instructions
32.136752254,1035379,branch-misses
32.344744418,29206539,branches
32.344744418,277781307,instructions
32.344744418,1271422,branch-misses
32.552810434,38681120,branches
32.552810434,352733662,instructions
32.552810434,2013918,branch-misses
32.765047687,30810916,branches
32.765047687,283204645,instructions
32.765047687,1345029,branch-misses
32.973002618,27794435,branches
32.973002618,257952089,instructions
32.973002618,624633,branch-misses
33.181262961,27774271,branches
33.181262961,257829927,instructions
33.181262961,620901,branch-misses
33.389309193,27758143,branches
33.389309193,257581432,instructions
33.389309193,623593,branch-misses
33.597250271,29310788,branches
33.597250271,265158720,instructions
33.597250271,1561364,branch-misses
33.804931774,32376033,branches
33.804931774,290899655,instructions
33.804931774,2172361,branch-misses
34.024961564,36274290,branches
34.024961564,354310017,instructions
34.024961564,3191329,branch-misses
34.238268444,62310330,branches
34.238268444,625077115,instructions
34.238268444,2339811,branch-misses
34.444235394,31273780,branches
34.444235394,295529003,instructions
34.444235394,980959,branch-misses
34.652504494,30637077,branches
34.652504494,292560918,instructions
34.652504494,1002958,branch-misses
34.860708809,31185364,branches
34.860708809,295189728,instructions
34.860708809,1364634,branch-misses
35.080946259,29177128,branches
35.080946259,279677132,instructions
35.080946259,1205443,branch-misses
35.289207032,28804678,branches
35.289207032,271659191,instructions
35.289207032,995623,branch-misses
35.497275569,27874072,branches
35.497275569,258640099,instructions
35.497275569,624180,branch-misses
35.705186193,29012473,branches
35.705186193,267705122,instructions
35.705186193,686207,branch-misses
35.924942668,37598722,branches
35.924942668,335173287,instructions
35.924942668,1500587,branch-misses
36.133178865,29643057,branches
36.133178865,265161948,instructions
36.133178865,1905328,branch-misses
36.334842983,29796715,branches
36.334842983,267995080,instructions
36.334842983,1789054,branch-misses
36.536903709,26554901,branches
36.536903709,238418276,instructions
36.536903709,3022246,branch-misses
36.738732775,23390304,branches
36.738732775,255997979,instructions
36.738732775,733252,branch-misses
36.940677571,23882300,branches
36.940677571,254352525,instructions
36.940677571,627352,branch-misses
37.149076429,28769995,branches
37.149076429,282424124,instructions
37.149076429,844978,branch-misses
37.356991596,30915708,branches
37.356991596,292241499,instructions
37.356991596,910316,branch-misses
37.564930981,37611484,branches
37.564930981,347109460,instructions
37.564930981,1743146,branch-misses
37.776876867,61420259,branches
37.776876867,578638409,instructions
37.776876867,2721312,branch-misses
37.987619338,54161882,branches
37.987619338,510373158,instructions
37.987619338,1278958,branch-misses
38.196379759,52488610,branches
38.196379759,490647091,instructions
38.196379759,1103166,branch-misses
38.40454222,58699011,branches
38.40454222,530819495,instructions
38.40454222,4737427,branch-misses
38.612452081,46959821,branches
38.612452081,495603297,instructions
38.612452081,2367072,branch-misses
38.82040252,61313768,branches
38.82040252,604075734,instructions
38.82040252,1647822,branch-misses
39.052258662,59161513,branches
39.052258662,567765169,instructions
39.052258662,2268559,branch-misses
39.26634171,66426160,branches
39.26634171,613058672,instructions
39.26634171,2849696,branch-misses
39.467643145,50966507,branches
39.467643145,476431921,instructions
39.467643145,1067112,branch-misses
39.668918591,51895611,branches
39.668918591,480069483,instructions
39.668918591,1991146,branch-misses
39.870087586,54857621,branches
39.870087586,496117074,instructions
39.870087586,4879978,branch-misses
40.071250749,44502076,branches
40.071250749,490757177,instructions
40.071250749,1213604,branch-misses
40.272525003,57564083,branches
40.272525003,555929484,instructions
40.272525003,1594472,branch-misses
40.473610927,56397081,branches
40.473610927,545154909,instructions
40.473610927,2319532,branch-misses
40.68368483,58589399,branches
40.68368483,548597713,instructions
40.68368483,1992848,branch-misses
40.900557273,62859869,branches
40.900557273,543809129,instructions
40.900557273,2606459,branch-misses
41.109004385,27464834,branches
41.109004385,249762331,instructions
41.109004385,825493,branch-misses
41.316393806,28155650,branches
41.316393806,258426968,instructions
41.316393806,808924,branch-misses
41.528983611,30356108,branches
41.528983611,265297033,instructions
41.528983611,2970468,branch-misses
41.736860787,30523237,branches
41.736860787,270932666,instructions
41.736860787,3051947,branch-misses
41.94481432,24573069,branches
41.94481432,255435390,instructions
41.94481432,954823,branch-misses
42.152836081,23641423,branches
42.152836081,257987334,instructions
42.152836081,811558,branch-misses
42.360854874,30625065,branches
42.360854874,295738059,instructions
42.360854874,1061067,branch-misses
42.580706859,42423480,branches
42.580706859,382468699,instructions
42.580706859,1906978,branch-misses
42.785171911,37896660,branches
42.785171911,336284919,instructions
42.785171911,1809031,branch-misses
42.990961215,31185349,branches
42.990961215,290887345,instructions
42.990961215,1636116,branch-misses
43.19290053,31005086,branches
43.19290053,287582752,instructions
43.19290053,1854270,branch-misses
43.39482948,30567188,branches
43.39482948,279688555,instructions
43.39482948,1400604,branch-misses
43.598398092,27491115,branches
43.598398092,251601939,instructions
43.598398092,772406,branch-misses
43.801404633,27197416,branches
43.801404633,249089868,instructions
43.801404633,766874,branch-misses
44.004467009,34814223,branches
44.004467009,303411375,instructions
