time,counts,events
1699056387.9813352,31065,branch-misses
1699056388.0823538,737400,branches
1699056388.0823538,5558387,instructions
1699056388.0823538,31888,branch-misses
1699056388.1836379,733991,branches
1699056388.1836379,5534621,instructions
1699056388.1836379,31802,branch-misses
1699056388.2846541,734288,branches
1699056388.2846541,5535232,instructions
1699056388.2846541,30142,branch-misses
1699056388.3856592,738517,branches
1699056388.3856592,5567225,instructions
1699056388.3856592,30653,branch-misses
1699056388.4866729,729164,branches
1699056388.4866729,5499942,instructions
1699056388.4866729,30414,branch-misses
1699056388.5876393,732764,branches
1699056388.5876393,5527299,instructions
1699056388.5876393,31522,branch-misses
1699056388.688668,723147,branches
1699056388.688668,5443587,instructions
1699056388.688668,30592,branch-misses
1699056388.7896924,725297,branches
1699056388.7896924,5456703,instructions
1699056388.7896924,31118,branch-misses
1699056388.890735,734668,branches
1699056388.890735,5532958,instructions
1699056388.890735,30792,branch-misses
1699056388.9917147,724029,branches
1699056388.9917147,5449952,instructions
1699056388.9917147,29611,branch-misses
1699056389.0928,732591,branches
1699056389.0928,5514647,instructions
1699056389.0928,31005,branch-misses
1699056389.1938205,727696,branches
1699056389.1938205,5480372,instructions
1699056389.1938205,29942,branch-misses
1699056389.294844,719399,branches
1699056389.294844,5417396,instructions
1699056389.294844,30619,branch-misses
1699056389.3958209,727447,branches
1699056389.3958209,5475807,instructions
1699056389.3958209,30609,branch-misses
1699056389.4968488,722481,branches
1699056389.4968488,5440989,instructions
1699056389.4968488,30974,branch-misses
1699056389.5978477,733218,branches
1699056389.5978477,5516798,instructions
1699056389.5978477,30901,branch-misses
1699056389.6988387,726252,branches
1699056389.6988387,5471600,instructions
1699056389.6988387,30714,branch-misses
1699056389.7998323,723867,branches
1699056389.7998323,5447775,instructions
1699056389.7998323,30071,branch-misses
1699056389.9008212,731449,branches
1699056389.9008212,5504316,instructions
1699056389.9008212,29590,branch-misses
1699056390.0018177,731423,branches
1699056390.0018177,5505561,instructions
1699056390.0018177,30280,branch-misses
1699056390.1028798,725078,branches
1699056390.1028798,5460161,instructions
1699056390.1028798,30134,branch-misses
1699056390.2038991,727173,branches
1699056390.2038991,5474514,instructions
1699056390.2038991,29765,branch-misses
1699056390.304868,724433,branches
1699056390.304868,5456439,instructions
1699056390.304868,29854,branch-misses
1699056390.4059966,728884,branches
1699056390.4059966,5487608,instructions
1699056390.4059966,29810,branch-misses
1699056390.50699,734357,branches
1699056390.50699,5530227,instructions
1699056390.50699,31737,branch-misses
1699056390.6079812,725174,branches
1699056390.6079812,5461319,instructions
1699056390.6079812,30513,branch-misses
1699056390.7089958,731768,branches
1699056390.7089958,5517004,instructions
1699056390.7089958,31134,branch-misses
1699056390.8099828,736456,branches
1699056390.8099828,5553740,instructions
1699056390.8099828,31588,branch-misses
1699056390.9110081,729077,branches
1699056390.9110081,5499391,instructions
1699056390.9110081,30671,branch-misses
1699056391.0120058,739236,branches
1699056391.0120058,5568849,instructions
1699056391.0120058,31691,branch-misses
1699056391.1129837,731224,branches
1699056391.1129837,5511216,instructions
1699056391.1129837,30751,branch-misses
1699056391.2188041,806570,branches
1699056391.2188041,6085295,instructions
1699056391.2188041,36981,branch-misses
1699056391.3199594,728248,branches
1699056391.3199594,5489400,instructions
1699056391.3199594,30143,branch-misses
1699056391.4209514,764063,branches
1699056391.4209514,5763363,instructions
1699056391.4209514,34150,branch-misses
1699056391.5221293,738013,branches
1699056391.5221293,5562592,instructions
1699056391.5221293,31140,branch-misses
1699056391.6232345,732605,branches
1699056391.6232345,5522996,instructions
1699056391.6232345,31204,branch-misses
1699056391.7242522,738367,branches
1699056391.7242522,5566999,instructions
1699056391.7242522,31258,branch-misses
1699056391.8252535,730151,branches
1699056391.8252535,5505877,instructions
1699056391.8252535,30825,branch-misses
1699056391.9262612,741338,branches
1699056391.9262612,5587540,instructions
1699056391.9262612,31462,branch-misses
1699056392.0272713,737634,branches
1699056392.0272713,5558086,instructions
1699056392.0272713,31016,branch-misses
1699056392.1282413,731396,branches
1699056392.1282413,5510963,instructions
1699056392.1282413,30311,branch-misses
1699056392.2292101,736466,branches
1699056392.2292101,5551636,instructions
1699056392.2292101,30994,branch-misses
1699056392.3302796,735863,branches
1699056392.3302796,5548301,instructions
1699056392.3302796,31677,branch-misses
1699056392.4312916,731602,branches
1699056392.4312916,5515180,instructions
1699056392.4312916,30528,branch-misses
1699056392.5322604,735675,branches
1699056392.5322604,5545311,instructions
1699056392.5322604,30457,branch-misses
1699056392.6332638,733186,branches
1699056392.6332638,5525364,instructions
1699056392.6332638,31664,branch-misses
1699056392.7348156,813724,branches
1699056392.7348156,6112082,instructions
1699056392.7348156,40501,branch-misses
1699056392.8454762,838078,branches
1699056392.8454762,6322189,instructions
1699056392.8454762,38673,branch-misses
1699056392.9468474,732303,branches
1699056392.9468474,5505593,instructions
1699056392.9468474,30821,branch-misses
1699056393.0477722,726197,branches
1699056393.0477722,5466089,instructions
1699056393.0477722,30378,branch-misses
1699056393.1487627,730839,branches
1699056393.1487627,5501440,instructions
1699056393.1487627,30572,branch-misses
1699056393.249765,732691,branches
1699056393.249765,5516253,instructions
1699056393.249765,30681,branch-misses
1699056393.3507862,724784,branches
1699056393.3507862,5458642,instructions
1699056393.3507862,30155,branch-misses
1699056393.4517503,729510,branches
1699056393.4517503,5494622,instructions
1699056393.4517503,30747,branch-misses
1699056393.5527627,731384,branches
1699056393.5527627,5517526,instructions
1699056393.5527627,31683,branch-misses
1699056393.6537936,738875,branches
1699056393.6537936,5567504,instructions
1699056393.6537936,31563,branch-misses
1699056393.754842,738176,branches
1699056393.754842,5565312,instructions
1699056393.754842,31092,branch-misses
1699056393.8558161,733367,branches
1699056393.8558161,5527212,instructions
1699056393.8558161,31278,branch-misses
1699056393.9568207,734261,branches
1699056393.9568207,5536676,instructions
1699056393.9568207,31061,branch-misses
1699056394.0579343,737656,branches
1699056394.0579343,5562396,instructions
1699056394.0579343,30871,branch-misses
1699056394.1590447,727829,branches
1699056394.1590447,5485020,instructions
1699056394.1590447,30195,branch-misses
1699056394.2600782,741671,branches
1699056394.2600782,5590910,instructions
1699056394.2600782,31481,branch-misses
1699056394.3610945,727783,branches
1699056394.3610945,5484716,instructions
1699056394.3610945,31133,branch-misses
1699056394.4621432,732345,branches
1699056394.4621432,5518661,instructions
1699056394.4621432,30826,branch-misses
1699056394.5634532,740556,branches
1699056394.5634532,5580589,instructions
1699056394.5634532,31118,branch-misses
1699056394.664473,724989,branches
1699056394.664473,5461609,instructions
1699056394.664473,31678,branch-misses
1699056394.7654843,730166,branches
1699056394.7654843,5499669,instructions
1699056394.7654843,30903,branch-misses
1699056394.8665698,730943,branches
1699056394.8665698,5502792,instructions
1699056394.8665698,30922,branch-misses
1699056394.9675465,727173,branches
1699056394.9675465,5475190,instructions
1699056394.9675465,30852,branch-misses
1699056395.0685146,730115,branches
1699056395.0685146,5494675,instructions
1699056395.0685146,29774,branch-misses
1699056395.1695085,731249,branches
1699056395.1695085,5505495,instructions
1699056395.1695085,30980,branch-misses
1699056395.2705464,726411,branches
1699056395.2705464,5469743,instructions
1699056395.2705464,30840,branch-misses
1699056395.371539,726170,branches
1699056395.371539,5469869,instructions
1699056395.371539,30297,branch-misses
1699056395.4726646,724818,branches
1699056395.4726646,5459151,instructions
1699056395.4726646,30078,branch-misses
1699056395.5739608,729069,branches
1699056395.5739608,5489934,instructions
1699056395.5739608,29816,branch-misses
1699056395.674951,734193,branches
1699056395.674951,5527386,instructions
1699056395.674951,30759,branch-misses
1699056395.7759323,723048,branches
1699056395.7759323,5442235,instructions
1699056395.7759323,30398,branch-misses
1699056395.8769135,728230,branches
1699056395.8769135,5483696,instructions
1699056395.8769135,29808,branch-misses
1699056395.9779432,732315,branches
1699056395.9779432,5513562,instructions
1699056395.9779432,29910,branch-misses
1699056396.0789535,722681,branches
1699056396.0789535,5443460,instructions
1699056396.0789535,30197,branch-misses
1699056396.1799533,728751,branches
1699056396.1799533,5486769,instructions
1699056396.1799533,30109,branch-misses
1699056396.2851977,771966,branches
1699056396.2851977,5812358,instructions
1699056396.2851977,33359,branch-misses
1699056396.3863335,726754,branches
1699056396.3863335,5473155,instructions
1699056396.3863335,30761,branch-misses
1699056396.487346,719573,branches
1699056396.487346,5415026,instructions
1699056396.487346,29335,branch-misses
1699056396.588353,761520,branches
1699056396.588353,5737190,instructions
1699056396.588353,34424,branch-misses
1699056396.6896496,736498,branches
1699056396.6896496,5553382,instructions
1699056396.6896496,32541,branch-misses
1699056396.7907348,727360,branches
1699056396.7907348,5482539,instructions
1699056396.7907348,32213,branch-misses
1699056396.891724,735388,branches
1699056396.891724,5550741,instructions
1699056396.891724,31626,branch-misses
1699056396.9927313,726379,branches
1699056396.9927313,5474823,instructions
1699056396.9927313,30671,branch-misses
1699056397.0937288,741681,branches
1699056397.0937288,5594708,instructions
1699056397.0937288,31820,branch-misses
1699056397.194744,736957,branches
1699056397.194744,5550214,instructions
1699056397.194744,31131,branch-misses
1699056397.295766,727214,branches
1699056397.295766,5485515,instructions
1699056397.295766,29920,branch-misses
1699056397.3967774,735239,branches
1699056397.3967774,5540358,instructions
1699056397.3967774,30987,branch-misses
1699056397.4977741,738977,branches
1699056397.4977741,5573908,instructions
1699056397.4977741,31158,branch-misses
1699056397.598832,730190,branches
1699056397.598832,5505773,instructions
1699056397.598832,30557,branch-misses
1699056397.6998072,733348,branches
1699056397.6998072,5530417,instructions
1699056397.6998072,30759,branch-misses
1699056397.8007925,729740,branches
1699056397.8007925,5504952,instructions
1699056397.8007925,31285,branch-misses
1699056397.901945,735916,branches
1699056397.901945,5547583,instructions
1699056397.901945,30732,branch-misses
1699056398.0029104,740486,branches
1699056398.0029104,5585126,instructions
1699056398.0029104,32828,branch-misses
1699056398.1039202,726773,branches
1699056398.1039202,5483913,instructions
1699056398.1039202,30654,branch-misses
1699056398.2049224,733886,branches
1699056398.2049224,5531755,instructions
1699056398.2049224,30171,branch-misses
1699056398.30592,735954,branches
1699056398.30592,5552578,instructions
1699056398.30592,31009,branch-misses
1699056398.4069455,725150,branches
1699056398.4069455,5464709,instructions
1699056398.4069455,30420,branch-misses
1699056398.5079553,739189,branches
1699056398.5079553,5574165,instructions
1699056398.5079553,31500,branch-misses
1699056398.6089165,728107,branches
1699056398.6089165,5489586,instructions
1699056398.6089165,29818,branch-misses
1699056398.709952,728181,branches
1699056398.709952,5486820,instructions
1699056398.709952,31882,branch-misses
1699056398.8110805,888798,branches
1699056398.8110805,6671725,instructions
1699056398.8110805,48081,branch-misses
1699056398.9124327,724458,branches
1699056398.9124327,5455816,instructions
1699056398.9124327,31337,branch-misses
1699056399.013352,732057,branches
1699056399.013352,5520082,instructions
1699056399.013352,31510,branch-misses
1699056399.1144297,727075,branches
1699056399.1144297,5468252,instructions
1699056399.1144297,29946,branch-misses
1699056399.215529,722718,branches
1699056399.215529,5443780,instructions
1699056399.215529,30488,branch-misses
1699056399.3165321,725636,branches
1699056399.3165321,5461244,instructions
1699056399.3165321,29886,branch-misses
1699056399.417514,730653,branches
1699056399.417514,5509168,instructions
1699056399.417514,31315,branch-misses
1699056399.518556,725559,branches
1699056399.518556,5455135,instructions
1699056399.518556,30729,branch-misses
1699056399.619575,729138,branches
1699056399.619575,5487297,instructions
1699056399.619575,29684,branch-misses
1699056399.7205424,725675,branches
1699056399.7205424,5461183,instructions
1699056399.7205424,29925,branch-misses
1699056399.8215065,727908,branches
1699056399.8215065,5477928,instructions
1699056399.8215065,29999,branch-misses
1699056399.9225235,734325,branches
1699056399.9225235,5530695,instructions
1699056399.9225235,31240,branch-misses
1699056400.0234969,722544,branches
1699056400.0234969,5439522,instructions
1699056400.0234969,29411,branch-misses
1699056400.124464,728074,branches
1699056400.124464,5482642,instructions
1699056400.124464,30485,branch-misses
1699056400.2254777,731377,branches
1699056400.2254777,5506382,instructions
1699056400.2254777,30519,branch-misses
1699056400.326521,727655,branches
1699056400.326521,5477737,instructions
1699056400.326521,30848,branch-misses
1699056400.4275906,731624,branches
1699056400.4275906,5510582,instructions
1699056400.4275906,31171,branch-misses
1699056400.5286005,721289,branches
1699056400.5286005,5430880,instructions
1699056400.5286005,29912,branch-misses
1699056400.6295896,730604,branches
1699056400.6295896,5501555,instructions
1699056400.6295896,29929,branch-misses
1699056400.7306092,734721,branches
1699056400.7306092,5537577,instructions
1699056400.7306092,31410,branch-misses
1699056400.8316445,731553,branches
1699056400.8316445,5517027,instructions
1699056400.8316445,30668,branch-misses
1699056400.9326186,732534,branches
1699056400.9326186,5524055,instructions
1699056400.9326186,30227,branch-misses
1699056401.033623,734134,branches
1699056401.033623,5537462,instructions
1699056401.033623,30553,branch-misses
1699056401.1346197,731535,branches
1699056401.1346197,5515262,instructions
1699056401.1346197,30525,branch-misses
1699056401.2355907,733075,branches
1699056401.2355907,5524693,instructions
1699056401.2355907,30664,branch-misses
1699056401.3400278,783555,branches
1699056401.3400278,5907582,instructions
