time,counts,events
1699054389.7304971,20879,branch-misses
1699054389.8309503,498903,branches
1699054389.8309503,3758304,instructions
1699054389.8309503,20687,branch-misses
1699054389.9314039,496453,branches
1699054389.9314039,3742184,instructions
1699054389.9314039,20673,branch-misses
1699054390.0319145,490037,branches
1699054390.0319145,3691587,instructions
1699054390.0319145,20741,branch-misses
1699054390.132384,496112,branches
1699054390.132384,3744237,instructions
1699054390.132384,20868,branch-misses
1699054390.2331045,498413,branches
1699054390.2331045,3752297,instructions
1699054390.2331045,21636,branch-misses
1699054390.3337524,491436,branches
1699054390.3337524,3701333,instructions
1699054390.3337524,20694,branch-misses
1699054390.4342146,496524,branches
1699054390.4342146,3741378,instructions
1699054390.4342146,21553,branch-misses
1699054390.5346515,499887,branches
1699054390.5346515,3765620,instructions
1699054390.5346515,21049,branch-misses
1699054390.6350963,496742,branches
1699054390.6350963,3742763,instructions
1699054390.6350963,21337,branch-misses
1699054390.7355428,490548,branches
1699054390.7355428,3695473,instructions
1699054390.7355428,20350,branch-misses
1699054390.835983,495677,branches
1699054390.835983,3733127,instructions
1699054390.835983,21322,branch-misses
1699054390.9364347,499457,branches
1699054390.9364347,3762681,instructions
1699054390.9364347,21790,branch-misses
1699054391.0368931,491082,branches
1699054391.0368931,3698868,instructions
1699054391.0368931,21492,branch-misses
1699054391.1373374,493676,branches
1699054391.1373374,3718762,instructions
1699054391.1373374,21456,branch-misses
1699054391.2378488,498000,branches
1699054391.2378488,3749783,instructions
1699054391.2378488,20756,branch-misses
1699054391.3383048,492457,branches
1699054391.3383048,3710789,instructions
1699054391.3383048,20822,branch-misses
1699054391.4387527,493749,branches
1699054391.4387527,3718910,instructions
1699054391.4387527,20910,branch-misses
1699054391.5392058,492894,branches
1699054391.5392058,3710681,instructions
1699054391.5392058,20732,branch-misses
1699054391.6396751,500471,branches
1699054391.6396751,3771780,instructions
1699054391.6396751,21402,branch-misses
1699054391.7403421,491294,branches
1699054391.7403421,3702367,instructions
1699054391.7403421,20154,branch-misses
1699054391.8410091,496619,branches
1699054391.8410091,3742331,instructions
1699054391.8410091,20919,branch-misses
1699054391.9414732,500541,branches
1699054391.9414732,3769349,instructions
1699054391.9414732,21349,branch-misses
1699054392.0419896,495111,branches
1699054392.0419896,3729469,instructions
1699054392.0419896,21114,branch-misses
1699054392.14255,494305,branches
1699054392.14255,3720626,instructions
1699054392.14255,21099,branch-misses
1699054392.243432,517890,branches
1699054392.243432,3905534,instructions
1699054392.243432,23545,branch-misses
1699054392.3444011,497178,branches
1699054392.3444011,3742247,instructions
1699054392.3444011,20930,branch-misses
1699054392.4453528,497076,branches
1699054392.4453528,3747095,instructions
1699054392.4453528,21260,branch-misses
1699054392.5461905,496111,branches
1699054392.5461905,3736424,instructions
1699054392.5461905,21270,branch-misses
1699054392.6471806,502047,branches
1699054392.6471806,3781204,instructions
1699054392.6471806,21448,branch-misses
1699054392.7480285,498131,branches
1699054392.7480285,3752500,instructions
1699054392.7480285,20735,branch-misses
1699054392.8489823,490881,branches
1699054392.8489823,3695868,instructions
1699054392.8489823,20240,branch-misses
1699054392.9498105,501613,branches
1699054392.9498105,3782880,instructions
1699054392.9498105,20785,branch-misses
1699054393.0506446,492449,branches
1699054393.0506446,3704789,instructions
1699054393.0506446,20193,branch-misses
1699054393.1515243,489024,branches
1699054393.1515243,3682410,instructions
1699054393.1515243,19839,branch-misses
1699054393.2525616,501814,branches
1699054393.2525616,3785873,instructions
1699054393.2525616,21647,branch-misses
1699054393.3537164,490750,branches
1699054393.3537164,3698655,instructions
1699054393.3537164,20847,branch-misses
1699054393.4543626,496039,branches
1699054393.4543626,3735457,instructions
1699054393.4543626,21150,branch-misses
1699054393.5548313,489759,branches
1699054393.5548313,3686844,instructions
1699054393.5548313,20587,branch-misses
1699054393.6552656,499811,branches
1699054393.6552656,3765147,instructions
1699054393.6552656,21239,branch-misses
1699054393.7557642,494090,branches
1699054393.7557642,3724185,instructions
1699054393.7557642,20465,branch-misses
1699054393.8562312,489807,branches
1699054393.8562312,3690268,instructions
1699054393.8562312,20082,branch-misses
1699054393.9567013,501254,branches
1699054393.9567013,3779236,instructions
1699054393.9567013,21054,branch-misses
1699054394.0571554,490999,branches
1699054394.0571554,3695045,instructions
1699054394.0571554,20983,branch-misses
1699054394.1576018,494664,branches
1699054394.1576018,3732533,instructions
1699054394.1576018,20988,branch-misses
1699054394.2580614,492343,branches
1699054394.2580614,3704850,instructions
1699054394.2580614,20511,branch-misses
1699054394.3585014,501906,branches
1699054394.3585014,3781259,instructions
1699054394.3585014,21111,branch-misses
1699054394.458955,495524,branches
1699054394.458955,3734314,instructions
1699054394.458955,20636,branch-misses
1699054394.5593882,494312,branches
1699054394.5593882,3725080,instructions
1699054394.5593882,20961,branch-misses
1699054394.6598353,495732,branches
1699054394.6598353,3734061,instructions
1699054394.6598353,20169,branch-misses
1699054394.7602692,497561,branches
1699054394.7602692,3747807,instructions
1699054394.7602692,20568,branch-misses
1699054394.8607638,635710,branches
1699054394.8607638,4748868,instructions
1699054394.8607638,34775,branch-misses
1699054394.9655201,500047,branches
1699054394.9655201,3768996,instructions
1699054394.9655201,22023,branch-misses
1699054395.0661643,493065,branches
1699054395.0661643,3717844,instructions
1699054395.0661643,21641,branch-misses
1699054395.1666305,489627,branches
1699054395.1666305,3687550,instructions
1699054395.1666305,20599,branch-misses
1699054395.2670856,494955,branches
1699054395.2670856,3727366,instructions
1699054395.2670856,20787,branch-misses
1699054395.3675222,498360,branches
1699054395.3675222,3752333,instructions
1699054395.3675222,20738,branch-misses
1699054395.467962,490837,branches
1699054395.467962,3696529,instructions
1699054395.467962,20593,branch-misses
1699054395.568417,491435,branches
1699054395.568417,3704697,instructions
1699054395.568417,20504,branch-misses
1699054395.668884,500639,branches
1699054395.668884,3772093,instructions
1699054395.668884,20832,branch-misses
1699054395.769326,496393,branches
1699054395.769326,3737904,instructions
1699054395.769326,20912,branch-misses
1699054395.8697739,492954,branches
1699054395.8697739,3712625,instructions
1699054395.8697739,20347,branch-misses
1699054395.9702199,494913,branches
1699054395.9702199,3729232,instructions
1699054395.9702199,20356,branch-misses
1699054396.0706573,502623,branches
1699054396.0706573,3786524,instructions
1699054396.0706573,21341,branch-misses
1699054396.1711063,490001,branches
1699054396.1711063,3690032,instructions
1699054396.1711063,20214,branch-misses
1699054396.2716227,495378,branches
1699054396.2716227,3730602,instructions
1699054396.2716227,21401,branch-misses
1699054396.3721006,492507,branches
1699054396.3721006,3711098,instructions
1699054396.3721006,20897,branch-misses
1699054396.4728324,494334,branches
1699054396.4728324,3728433,instructions
1699054396.4728324,21274,branch-misses
1699054396.5734835,492294,branches
1699054396.5734835,3705755,instructions
1699054396.5734835,20803,branch-misses
1699054396.6739485,492257,branches
1699054396.6739485,3707158,instructions
1699054396.6739485,20925,branch-misses
1699054396.7743886,501738,branches
1699054396.7743886,3778359,instructions
1699054396.7743886,21100,branch-misses
1699054396.8748426,494842,branches
1699054396.8748426,3728839,instructions
1699054396.8748426,20948,branch-misses
1699054396.9752793,491589,branches
1699054396.9752793,3702728,instructions
1699054396.9752793,20819,branch-misses
1699054397.075711,495301,branches
1699054397.075711,3728359,instructions
1699054397.075711,20584,branch-misses
1699054397.1761525,495559,branches
1699054397.1761525,3731773,instructions
1699054397.1761525,20580,branch-misses
1699054397.276589,492278,branches
1699054397.276589,3708330,instructions
1699054397.276589,20754,branch-misses
1699054397.3791966,536970,branches
1699054397.3791966,4048150,instructions
1699054397.3791966,25160,branch-misses
1699054397.4798021,526196,branches
1699054397.4798021,3953327,instructions
1699054397.4798021,25422,branch-misses
1699054397.5803487,498403,branches
1699054397.5803487,3752214,instructions
1699054397.5803487,21785,branch-misses
1699054397.6808634,490983,branches
1699054397.6808634,3695560,instructions
1699054397.6808634,21405,branch-misses
1699054397.7813191,500213,branches
1699054397.7813191,3766664,instructions
1699054397.7813191,20704,branch-misses
1699054397.8817794,516732,branches
1699054397.8817794,3893246,instructions
1699054397.8817794,24061,branch-misses
1699054397.9824808,489036,branches
1699054397.9824808,3687335,instructions
1699054397.9824808,20918,branch-misses
1699054398.0851083,509754,branches
1699054398.0851083,3843179,instructions
1699054398.0851083,21440,branch-misses
1699054398.185753,491345,branches
1699054398.185753,3695199,instructions
1699054398.185753,21052,branch-misses
1699054398.2863169,498125,branches
1699054398.2863169,3750896,instructions
1699054398.2863169,21698,branch-misses
1699054398.3868546,493816,branches
1699054398.3868546,3718031,instructions
1699054398.3868546,20394,branch-misses
1699054398.487669,498013,branches
1699054398.487669,3750032,instructions
1699054398.487669,20471,branch-misses
1699054398.5885,498549,branches
1699054398.5885,3752782,instructions
1699054398.5885,20626,branch-misses
1699054398.6893654,491274,branches
1699054398.6893654,3701737,instructions
1699054398.6893654,20070,branch-misses
1699054398.7903175,501789,branches
1699054398.7903175,3781813,instructions
1699054398.7903175,20746,branch-misses
1699054398.8911817,494264,branches
1699054398.8911817,3724088,instructions
1699054398.8911817,20462,branch-misses
1699054398.9920042,494680,branches
1699054398.9920042,3727117,instructions
1699054398.9920042,20978,branch-misses
1699054399.09287,501276,branches
1699054399.09287,3775353,instructions
1699054399.09287,20863,branch-misses
1699054399.1936965,494859,branches
1699054399.1936965,3726836,instructions
1699054399.1936965,20274,branch-misses
1699054399.2945354,493159,branches
1699054399.2945354,3714986,instructions
1699054399.2945354,21663,branch-misses
1699054399.3953538,495185,branches
1699054399.3953538,3732505,instructions
1699054399.3953538,21191,branch-misses
1699054399.4963796,498625,branches
1699054399.4963796,3771166,instructions
1699054399.4963796,21692,branch-misses
1699054399.5976694,494381,branches
1699054399.5976694,3717097,instructions
1699054399.5976694,20551,branch-misses
1699054399.6984837,494323,branches
1699054399.6984837,3723702,instructions
1699054399.6984837,20599,branch-misses
1699054399.799003,494918,branches
1699054399.799003,3727317,instructions
1699054399.799003,20309,branch-misses
1699054399.899478,494924,branches
1699054399.899478,3726434,instructions
1699054399.899478,21002,branch-misses
1699054399.999981,490695,branches
1699054399.999981,3695161,instructions
1699054399.999981,20861,branch-misses
1699054400.1004214,497615,branches
1699054400.1004214,3749092,instructions
1699054400.1004214,21342,branch-misses
1699054400.200869,498422,branches
1699054400.200869,3754570,instructions
1699054400.200869,21132,branch-misses
1699054400.301315,491666,branches
1699054400.301315,3701937,instructions
1699054400.301315,20571,branch-misses
1699054400.4017582,495085,branches
1699054400.4017582,3726131,instructions
1699054400.4017582,20787,branch-misses
1699054400.5022137,496224,branches
1699054400.5022137,3739604,instructions
1699054400.5022137,20403,branch-misses
1699054400.6026666,493785,branches
1699054400.6026666,3718888,instructions
1699054400.6026666,20538,branch-misses
1699054400.70312,490046,branches
1699054400.70312,3690804,instructions
1699054400.70312,20188,branch-misses
1699054400.8035839,607503,branches
1699054400.8035839,4535211,instructions
1699054400.8035839,31987,branch-misses
1699054400.9042711,533134,branches
1699054400.9042711,4001480,instructions
1699054400.9042711,27463,branch-misses
1699054401.0048764,489619,branches
1699054401.0048764,3687893,instructions
1699054401.0048764,21012,branch-misses
1699054401.1053941,492539,branches
1699054401.1053941,3714103,instructions
1699054401.1053941,21088,branch-misses
1699054401.206064,496327,branches
1699054401.206064,3739128,instructions
1699054401.206064,21520,branch-misses
1699054401.306795,494535,branches
1699054401.306795,3723337,instructions
1699054401.306795,21036,branch-misses
1699054401.407275,494060,branches
1699054401.407275,3720539,instructions
1699054401.407275,21025,branch-misses
1699054401.507716,496626,branches
1699054401.507716,3739260,instructions
1699054401.507716,21275,branch-misses
1699054401.6081588,493758,branches
1699054401.6081588,3720197,instructions
1699054401.6081588,20952,branch-misses
1699054401.7086365,491265,branches
1699054401.7086365,3698304,instructions
1699054401.7086365,20271,branch-misses
1699054401.80909,492225,branches
1699054401.80909,3705176,instructions
1699054401.80909,20479,branch-misses
1699054401.9095569,501529,branches
1699054401.9095569,3776778,instructions
1699054401.9095569,20895,branch-misses
1699054402.009992,492061,branches
1699054402.009992,3708042,instructions
1699054402.009992,20830,branch-misses
1699054402.1104326,490097,branches
1699054402.1104326,3691360,instructions
1699054402.1104326,20812,branch-misses
1699054402.210871,495287,branches
1699054402.210871,3730843,instructions
1699054402.210871,21644,branch-misses
1699054402.3113444,497856,branches
1699054402.3113444,3749232,instructions
1699054402.3113444,21436,branch-misses
1699054402.4118016,492537,branches
1699054402.4118016,3708012,instructions
1699054402.4118016,20971,branch-misses
1699054402.5123372,494220,branches
1699054402.5123372,3727049,instructions
1699054402.5123372,21527,branch-misses
1699054402.612811,496747,branches
1699054402.612811,3741081,instructions
1699054402.612811,21529,branch-misses
1699054402.7162251,506466,branches
1699054402.7162251,3815157,instructions
1699054402.7162251,21835,branch-misses
1699054402.816957,489403,branches
1699054402.816957,3684573,instructions
1699054402.816957,21247,branch-misses
1699054402.9174595,502383,branches
1699054402.9174595,3785436,instructions
1699054402.9174595,22121,branch-misses
1699054403.0201135,533038,branches
1699054403.0201135,4016185,instructions
1699054403.0201135,25362,branch-misses
1699054403.1206422,492192,branches
1699054403.1206422,3707296,instructions
1699054403.1206422,21241,branch-misses
1699054403.221086,497958,branches
1699054403.221086,3749348,instructions
1699054403.221086,21400,branch-misses
1699054403.321521,488873,branches
1699054403.321521,3681621,instructions
1699054403.321521,20711,branch-misses
1699054403.4219654,495738,branches
1699054403.4219654,3735421,instructions
1699054403.4219654,20964,branch-misses
1699054403.5224142,488902,branches
1699054403.5224142,3681234,instructions
1699054403.5224142,20098,branch-misses
1699054403.6228585,500355,branches
1699054403.6228585,3768410,instructions
1699054403.6228585,21835,branch-misses
1699054403.7233038,490993,branches
1699054403.7233038,3696957,instructions
1699054403.7233038,20572,branch-misses
1699054403.8238142,490242,branches
1699054403.8238142,3693626,instructions
1699054403.8238142,20965,branch-misses
1699054403.9242623,497022,branches
1699054403.9242623,3746094,instructions
1699054403.9242623,21513,branch-misses
1699054404.0246978,491881,branches
1699054404.0246978,3704809,instructions
1699054404.0246978,20534,branch-misses
1699054404.1251464,493766,branches
1699054404.1251464,3717820,instructions
1699054404.1251464,21239,branch-misses
1699054404.2256205,490722,branches
1699054404.2256205,3693624,instructions
1699054404.2256205,21378,branch-misses
1699054404.3263001,501593,branches
1699054404.3263001,3775857,instructions
1699054404.3263001,22512,branch-misses
1699054404.4269347,490522,branches
1699054404.4269347,3694133,instructions
1699054404.4269347,20557,branch-misses
1699054404.5273829,493095,branches
1699054404.5273829,3714558,instructions
1699054404.5273829,21196,branch-misses
1699054404.627932,495413,branches
1699054404.627932,3730335,instructions
1699054404.627932,20495,branch-misses
1699054404.7284691,500836,branches
1699054404.7284691,3773376,instructions
1699054404.7284691,21376,branch-misses
1699054404.8293426,495867,branches
1699054404.8293426,3736025,instructions
1699054404.8293426,20826,branch-misses
1699054404.9301507,490862,branches
1699054404.9301507,3696542,instructions
1699054404.9301507,20290,branch-misses
1699054405.0310826,503650,branches
1699054405.0310826,3791634,instructions
1699054405.0310826,21170,branch-misses
1699054405.131888,493440,branches
1699054405.131888,3714267,instructions
1699054405.131888,20868,branch-misses
1699054405.2326958,494597,branches
1699054405.2326958,3726898,instructions
1699054405.2326958,21301,branch-misses
1699054405.3335617,498464,branches
1699054405.3335617,3755040,instructions
1699054405.3335617,20622,branch-misses
1699054405.4344006,490556,branches
1699054405.4344006,3696095,instructions
1699054405.4344006,20920,branch-misses
1699054405.535231,496361,branches
1699054405.535231,3736249,instructions
1699054405.535231,21233,branch-misses
1699054405.6360607,496583,branches
1699054405.6360607,3739482,instructions
1699054405.6360607,21330,branch-misses
1699054405.736915,498135,branches
1699054405.736915,3753654,instructions
1699054405.736915,20615,branch-misses
1699054405.837926,491918,branches
1699054405.837926,3714431,instructions
1699054405.837926,20395,branch-misses
1699054405.9389915,497707,branches
1699054405.9389915,3753537,instructions
1699054405.9389915,21137,branch-misses
1699054406.0396545,499614,branches
1699054406.0396545,3760331,instructions
1699054406.0396545,20826,branch-misses
1699054406.140108,494815,branches
1699054406.140108,3725641,instructions
1699054406.140108,20889,branch-misses
1699054406.240543,495076,branches
1699054406.240543,3729884,instructions
1699054406.240543,20982,branch-misses
1699054406.3410587,498861,branches
1699054406.3410587,3758571,instructions
1699054406.3410587,20882,branch-misses
1699054406.4415174,491221,branches
1699054406.4415174,3700066,instructions
1699054406.4415174,20798,branch-misses
1699054406.5419695,491766,branches
1699054406.5419695,3703547,instructions
1699054406.5419695,20125,branch-misses
1699054406.6424098,490241,branches
1699054406.6424098,3696479,instructions
1699054406.6424098,20949,branch-misses
1699054406.7428539,500399,branches
1699054406.7428539,3766990,instructions
1699054406.7428539,20959,branch-misses
1699054406.8433206,611865,branches
1699054406.8433206,4562542,instructions
1699054406.8433206,33753,branch-misses
1699054406.9439337,490792,branches
1699054406.9439337,3694458,instructions
1699054406.9439337,21285,branch-misses
1699054407.0444016,497953,branches
1699054407.0444016,3747151,instructions
1699054407.0444016,21199,branch-misses
1699054407.1448479,497170,branches
1699054407.1448479,3745412,instructions
1699054407.1448479,21193,branch-misses
1699054407.24529,495614,branches
1699054407.24529,3732580,instructions
1699054407.24529,20488,branch-misses
1699054407.3457215,495751,branches
1699054407.3457215,3734315,instructions
1699054407.3457215,20857,branch-misses
1699054407.4461892,495844,branches
1699054407.4461892,3740311,instructions
1699054407.4461892,20919,branch-misses
1699054407.546978,497917,branches
1699054407.546978,3754125,instructions
1699054407.546978,21629,branch-misses
1699054407.647647,490758,branches
1699054407.647647,3694256,instructions
1699054407.647647,20944,branch-misses
1699054407.7481353,493822,branches
1699054407.7481353,3721203,instructions
1699054407.7481353,21131,branch-misses
1699054407.848595,499883,branches
1699054407.848595,3765842,instructions
1699054407.848595,21015,branch-misses
1699054407.9490733,494393,branches
1699054407.9490733,3723327,instructions
1699054407.9490733,20793,branch-misses
1699054408.0520627,513978,branches
1699054408.0520627,3870530,instructions
1699054408.0520627,21390,branch-misses
1699054408.1525846,497001,branches
1699054408.1525846,3743193,instructions
1699054408.1525846,20985,branch-misses
1699054408.253059,496379,branches
1699054408.253059,3738524,instructions
1699054408.253059,20899,branch-misses
1699054408.353543,493220,branches
1699054408.353543,3713806,instructions
1699054408.353543,21404,branch-misses
1699054408.4539986,500319,branches
1699054408.4539986,3770271,instructions
1699054408.4539986,21166,branch-misses
1699054408.5544457,522232,branches
1699054408.5544457,3921568,instructions
1699054408.5544457,24204,branch-misses
1699054408.6549335,491629,branches
1699054408.6549335,3705956,instructions
1699054408.6549335,21187,branch-misses
1699054408.755451,494044,branches
1699054408.755451,3719661,instructions
1699054408.755451,21022,branch-misses
1699054408.8559155,498635,branches
1699054408.8559155,3750719,instructions
1699054408.8559155,20955,branch-misses
1699054408.9564006,497803,branches
1699054408.9564006,3750456,instructions
1699054408.9564006,21712,branch-misses
1699054409.057103,491541,branches
1699054409.057103,3702508,instructions
1699054409.057103,20731,branch-misses
1699054409.1577535,500903,branches
1699054409.1577535,3772691,instructions
1699054409.1577535,21175,branch-misses
1699054409.2582128,490755,branches
1699054409.2582128,3695413,instructions
1699054409.2582128,20349,branch-misses
1699054409.358654,494202,branches
1699054409.358654,3720130,instructions
1699054409.358654,20279,branch-misses
1699054409.4590945,495839,branches
1699054409.4590945,3733830,instructions
1699054409.4590945,20703,branch-misses
1699054409.5595617,498664,branches
1699054409.5595617,3754537,instructions
1699054409.5595617,20383,branch-misses
1699054409.659999,495690,branches
1699054409.659999,3732896,instructions
1699054409.659999,20471,branch-misses
1699054409.7604384,489264,branches
1699054409.7604384,3684156,instructions
1699054409.7604384,20087,branch-misses
1699054409.8608937,504342,branches
1699054409.8608937,3798709,instructions
1699054409.8608937,21104,branch-misses
1699054409.9613698,491997,branches
1699054409.9613698,3705618,instructions
1699054409.9613698,20414,branch-misses
1699054410.061878,493891,branches
1699054410.061878,3721082,instructions
1699054410.061878,20286,branch-misses
1699054410.1623287,493443,branches
1699054410.1623287,3715569,instructions
1699054410.1623287,20805,branch-misses
1699054410.26277,499199,branches
1699054410.26277,3758267,instructions
1699054410.26277,20361,branch-misses
1699054410.363204,496680,branches
1699054410.363204,3738750,instructions
1699054410.363204,20899,branch-misses
1699054410.4636421,488800,branches
1699054410.4636421,3681290,instructions
1699054410.4636421,20222,branch-misses
1699054410.564099,494042,branches
1699054410.564099,3729016,instructions
1699054410.564099,21018,branch-misses
1699054410.6648228,496071,branches
1699054410.6648228,3725656,instructions
1699054410.6648228,20459,branch-misses
1699054410.7654724,493150,branches
1699054410.7654724,3715718,instructions
1699054410.7654724,21180,branch-misses
1699054410.8659897,493973,branches
1699054410.8659897,3721799,instructions
1699054410.8659897,21051,branch-misses
1699054410.9668417,497342,branches
1699054410.9668417,3747059,instructions
1699054410.9668417,20775,branch-misses
1699054411.067688,495050,branches
1699054411.067688,3731012,instructions
1699054411.067688,21422,branch-misses
1699054411.1685214,493792,branches
1699054411.1685214,3712631,instructions
1699054411.1685214,20947,branch-misses
1699054411.269456,502328,branches
1699054411.269456,3784679,instructions
1699054411.269456,21154,branch-misses
1699054411.3703249,492417,branches
1699054411.3703249,3709251,instructions
1699054411.3703249,20001,branch-misses
1699054411.4711893,494105,branches
1699054411.4711893,3722458,instructions
1699054411.4711893,20574,branch-misses
1699054411.5720196,496264,branches
1699054411.5720196,3739478,instructions
1699054411.5720196,20365,branch-misses
1699054411.672918,495314,branches
1699054411.672918,3725597,instructions
1699054411.672918,19961,branch-misses
1699054411.7736747,495620,branches
1699054411.7736747,3734362,instructions
1699054411.7736747,20630,branch-misses
1699054411.8744926,493746,branches
1699054411.8744926,3720306,instructions
1699054411.8744926,20412,branch-misses
1699054411.9753208,500126,branches
1699054411.9753208,3766282,instructions
1699054411.9753208,21583,branch-misses
1699054412.0762784,492683,branches
1699054412.0762784,3711633,instructions
1699054412.0762784,20859,branch-misses
1699054412.1784885,503008,branches
1699054412.1784885,3795460,instructions
1699054412.1784885,22102,branch-misses
