time,counts,events
1699054190.7111175,21509,branch-misses
1699054190.8116605,2210414,branches
1699054190.8116605,19603342,instructions
1699054190.8116605,142754,branch-misses
1699054190.9194198,13834618,branches
1699054190.9194198,133689679,instructions
1699054190.9194198,702861,branch-misses
1699054191.0234668,14952011,branches
1699054191.0234668,140046445,instructions
1699054191.0234668,308864,branch-misses
1699054191.1274147,14939351,branches
1699054191.1274147,140105765,instructions
1699054191.1274147,301700,branch-misses
1699054191.2314577,24146888,branches
1699054191.2314577,229366018,instructions
1699054191.2314577,965892,branch-misses
1699054191.3393724,26346114,branches
1699054191.3393724,249091341,instructions
1699054191.3393724,564404,branch-misses
1699054191.4474518,26697382,branches
1699054191.4474518,249724465,instructions
1699054191.4474518,592615,branch-misses
1699054191.5553193,31366655,branches
1699054191.5553193,278552853,instructions
1699054191.5553193,2739986,branch-misses
1699054191.6633158,28076034,branches
1699054191.6633158,272583321,instructions
1699054191.6633158,841000,branch-misses
1699054191.7713587,22522511,branches
1699054191.7713587,247699683,instructions
1699054191.7713587,502747,branch-misses
1699054191.87925,31594634,branches
1699054191.87925,285241823,instructions
1699054191.87925,2800502,branch-misses
1699054191.9871902,27914289,branches
1699054191.9871902,273184591,instructions
1699054191.9871902,976350,branch-misses
1699054192.0952146,24412306,branches
1699054192.0952146,269502874,instructions
1699054192.0952146,508652,branch-misses
1699054192.203352,19757047,branches
1699054192.203352,189960499,instructions
1699054192.203352,584967,branch-misses
1699054192.3071723,15181092,branches
1699054192.3071723,144674780,instructions
1699054192.3071723,432072,branch-misses
1699054192.4111328,15210889,branches
1699054192.4111328,145113948,instructions
1699054192.4111328,406327,branch-misses
1699054192.515127,5831042,branches
1699054192.515127,55370323,instructions
1699054192.515127,182836,branch-misses
1699054192.6156023,492377,branches
1699054192.6156023,3709681,instructions
1699054192.6156023,20612,branch-misses
1699054192.716061,494677,branches
1699054192.716061,3720490,instructions
1699054192.716061,20887,branch-misses
1699054192.8191407,506136,branches
1699054192.8191407,3817982,instructions
1699054192.8191407,21629,branch-misses
1699054192.9200814,495030,branches
1699054192.9200814,3728771,instructions
1699054192.9200814,21380,branch-misses
1699054193.0206366,491768,branches
1699054193.0206366,3706516,instructions
1699054193.0206366,21652,branch-misses
1699054193.121105,501641,branches
1699054193.121105,3780482,instructions
1699054193.121105,21166,branch-misses
1699054193.221572,495110,branches
1699054193.221572,3727909,instructions
1699054193.221572,20820,branch-misses
1699054193.3220153,491367,branches
1699054193.3220153,3701076,instructions
1699054193.3220153,20530,branch-misses
1699054193.4225135,497220,branches
1699054193.4225135,3747547,instructions
1699054193.4225135,21432,branch-misses
1699054193.5230076,9539668,branches
1699054193.5230076,93552579,instructions
1699054193.5230076,570394,branch-misses
1699054193.627264,13945965,branches
1699054193.627264,134697169,instructions
1699054193.627264,647728,branch-misses
1699054193.7314734,14932128,branches
1699054193.7314734,139880379,instructions
1699054193.7314734,308011,branch-misses
1699054193.8354235,26045711,branches
1699054193.8354235,249325703,instructions
1699054193.8354235,995025,branch-misses
1699054193.946086,27911529,branches
1699054193.946086,266366445,instructions
1699054193.946086,833592,branch-misses
1699054194.0514324,26682520,branches
1699054194.0514324,250817681,instructions
1699054194.0514324,537634,branch-misses
1699054194.1594064,27521364,branches
1699054194.1594064,255116475,instructions
1699054194.1594064,1282895,branch-misses
1699054194.2672787,31057177,branches
1699054194.2672787,282121511,instructions
1699054194.2672787,2074898,branch-misses
1699054194.37685,23993672,branches
1699054194.37685,244460172,instructions
1699054194.37685,725689,branch-misses
1699054194.4872367,19582823,branches
1699054194.4872367,187820289,instructions
1699054194.4872367,1834828,branch-misses
1699054194.5912662,14699063,branches
1699054194.5912662,134852615,instructions
1699054194.5912662,1080684,branch-misses
1699054194.695297,9573570,branches
1699054194.695297,117181592,instructions
1699054194.695297,380940,branch-misses
1699054194.7993462,4445462,branches
1699054194.7993462,45600005,instructions
1699054194.7993462,78052,branch-misses
1699054194.9000468,495553,branches
1699054194.9000468,3733097,instructions
1699054194.9000468,21148,branch-misses
1699054195.0005596,497310,branches
1699054195.0005596,3746367,instructions
1699054195.0005596,21087,branch-misses
1699054195.1010234,490553,branches
1699054195.1010234,3694118,instructions
1699054195.1010234,20451,branch-misses
1699054195.201462,499991,branches
1699054195.201462,3766433,instructions
1699054195.201462,20642,branch-misses
1699054195.3018997,498240,branches
1699054195.3018997,3754999,instructions
1699054195.3018997,21200,branch-misses
1699054195.4023337,491516,branches
1699054195.4023337,3701133,instructions
1699054195.4023337,20247,branch-misses
1699054195.5027833,12371499,branches
1699054195.5027833,127394967,instructions
1699054195.5027833,306694,branch-misses
1699054195.6073313,15170814,branches
1699054195.6073313,144730317,instructions
1699054195.6073313,434817,branch-misses
1699054195.711218,15185636,branches
1699054195.711218,144589293,instructions
1699054195.711218,451690,branch-misses
1699054195.8152165,27143201,branches
1699054195.8152165,272424083,instructions
1699054195.8152165,839173,branch-misses
1699054195.9232318,29228795,branches
1699054195.9232318,281082417,instructions
1699054195.9232318,1252320,branch-misses
1699054196.0313847,30256045,branches
1699054196.0313847,288538790,instructions
1699054196.0313847,778563,branch-misses
1699054196.1392987,30209367,branches
1699054196.1392987,290039198,instructions
1699054196.1392987,885596,branch-misses
1699054196.2473464,29099396,branches
1699054196.2473464,277179106,instructions
1699054196.2473464,1126336,branch-misses
1699054196.3553593,26754944,branches
1699054196.3553593,252655764,instructions
1699054196.3553593,537736,branch-misses
1699054196.463455,26655672,branches
1699054196.463455,250645343,instructions
1699054196.463455,536449,branch-misses
1699054196.571398,30696466,branches
1699054196.571398,274265042,instructions
1699054196.571398,2795241,branch-misses
1699054196.6793082,29117473,branches
1699054196.6793082,278223973,instructions
1699054196.6793082,863484,branch-misses
1699054196.7873232,15522024,branches
1699054196.7873232,147774967,instructions
1699054196.7873232,543200,branch-misses
1699054196.89126,16015969,branches
1699054196.89126,132859226,instructions
1699054196.89126,2251020,branch-misses
1699054196.9952152,12382992,branches
1699054196.9952152,123773838,instructions
1699054196.9952152,540286,branch-misses
1699054197.099174,1133946,branches
1699054197.099174,10756799,instructions
1699054197.099174,23143,branch-misses
1699054197.1996617,500616,branches
1699054197.1996617,3771035,instructions
1699054197.1996617,20919,branch-misses
1699054197.300164,494398,branches
1699054197.300164,3722378,instructions
1699054197.300164,20768,branch-misses
1699054197.4007745,494074,branches
1699054197.4007745,3719120,instructions
1699054197.4007745,20472,branch-misses
1699054197.5012717,488342,branches
1699054197.5012717,3691022,instructions
1699054197.5012717,20163,branch-misses
1699054197.6020024,503388,branches
1699054197.6020024,3785546,instructions
1699054197.6020024,21293,branch-misses
1699054197.7026467,494934,branches
1699054197.7026467,3728946,instructions
1699054197.7026467,21046,branch-misses
1699054197.803139,495192,branches
1699054197.803139,3729695,instructions
1699054197.803139,20862,branch-misses
1699054197.9035933,502038,branches
1699054197.9035933,3781267,instructions
1699054197.9035933,20954,branch-misses
1699054198.0040548,891430,branches
1699054198.0040548,23032681,instructions
1699054198.0040548,24079,branch-misses
1699054198.1112244,10650244,branches
1699054198.1112244,121895961,instructions
1699054198.1112244,164378,branch-misses
1699054198.21541,15163238,branches
1699054198.21541,144529258,instructions
1699054198.21541,451916,branch-misses
1699054198.3192966,16991268,branches
1699054198.3192966,185545902,instructions
1699054198.3192966,435127,branch-misses
1699054198.4273417,27805266,branches
1699054198.4273417,279108816,instructions
1699054198.4273417,664789,branch-misses
1699054198.5352693,29730413,branches
1699054198.5352693,287114767,instructions
1699054198.5352693,1254159,branch-misses
1699054198.6433005,29973770,branches
1699054198.6433005,288356130,instructions
1699054198.6433005,986236,branch-misses
1699054198.7513187,30524054,branches
1699054198.7513187,292599101,instructions
1699054198.7513187,821970,branch-misses
1699054198.859326,28896836,branches
1699054198.859326,275658317,instructions
1699054198.859326,1119728,branch-misses
1699054198.9705136,27492556,branches
1699054198.9705136,260171208,instructions
1699054198.9705136,645004,branch-misses
1699054199.0794346,25524346,branches
1699054199.0794346,239920784,instructions
1699054199.0794346,516412,branch-misses
1699054199.1874232,29245357,branches
1699054199.1874232,262384721,instructions
1699054199.1874232,2356557,branch-misses
1699054199.2953303,19408555,branches
1699054199.2953303,180380772,instructions
1699054199.2953303,769160,branch-misses
1699054199.3993073,15072373,branches
1699054199.3993073,141229632,instructions
1699054199.3993073,311812,branch-misses
1699054199.5032866,15309188,branches
1699054199.5032866,129161787,instructions
1699054199.5032866,2444407,branch-misses
1699054199.6072612,871020,branches
1699054199.6072612,7276301,instructions
1699054199.6072612,46391,branch-misses
1699054199.7077577,490764,branches
1699054199.7077577,3695687,instructions
1699054199.7077577,21283,branch-misses
1699054199.8082244,498875,branches
1699054199.8082244,3756882,instructions
1699054199.8082244,20953,branch-misses
1699054199.9087439,494747,branches
1699054199.9087439,3724738,instructions
1699054199.9087439,21906,branch-misses
1699054200.009199,491662,branches
1699054200.009199,3708434,instructions
1699054200.009199,20986,branch-misses
1699054200.1096568,494809,branches
1699054200.1096568,3724115,instructions
1699054200.1096568,21104,branch-misses
1699054200.2100942,500757,branches
1699054200.2100942,3772926,instructions
1699054200.2100942,20634,branch-misses
1699054200.3105357,492800,branches
1699054200.3105357,3711472,instructions
1699054200.3105357,21141,branch-misses
1699054200.4110096,495795,branches
1699054200.4110096,3734630,instructions
1699054200.4110096,20844,branch-misses
1699054200.5114558,9676766,branches
1699054200.5114558,92041482,instructions
1699054200.5114558,310273,branch-misses
1699054200.6153023,9346954,branches
1699054200.6153023,115275263,instructions
1699054200.6153023,348234,branch-misses
1699054200.7194698,11539863,branches
1699054200.7194698,123013324,instructions
1699054200.7194698,214465,branch-misses
1699054200.8233929,29519979,branches
1699054200.8233929,283051272,instructions
1699054200.8233929,1031285,branch-misses
1699054200.931233,23202573,branches
1699054200.931233,252637574,instructions
1699054200.931233,536366,branch-misses
1699054201.0392559,29726213,branches
1699054201.0392559,293011916,instructions
1699054201.0392559,765397,branch-misses
1699054201.1471956,29520210,branches
1699054201.1471956,284778596,instructions
1699054201.1471956,1315719,branch-misses
1699054201.2552574,30231533,branches
1699054201.2552574,290791590,instructions
1699054201.2552574,868730,branch-misses
1699054201.3633268,29923855,branches
1699054201.3633268,287702362,instructions
1699054201.3633268,924207,branch-misses
1699054201.4713268,28895213,branches
1699054201.4713268,275775260,instructions
1699054201.4713268,1056498,branch-misses
1699054201.579479,26675028,branches
1699054201.579479,250613268,instructions
1699054201.579479,540373,branch-misses
1699054201.6874053,26653645,branches
1699054201.6874053,250639686,instructions
1699054201.6874053,535596,branch-misses
1699054201.7954001,18072591,branches
1699054201.7954001,168487363,instructions
1699054201.7954001,362521,branch-misses
1699054201.8992956,15030984,branches
1699054201.8992956,140855523,instructions
1699054201.8992956,306339,branch-misses
1699054202.0033119,12439873,branches
1699054202.0033119,115546535,instructions
1699054202.0033119,256806,branch-misses
1699054202.1073983,555209,branches
1699054202.1073983,4100532,instructions
1699054202.1073983,25207,branch-misses
1699054202.2110968,513375,branches
1699054202.2110968,3873508,instructions
1699054202.2110968,22117,branch-misses
1699054202.3120162,491715,branches
1699054202.3120162,3703244,instructions
1699054202.3120162,20742,branch-misses
1699054202.412562,492734,branches
1699054202.412562,3711799,instructions
1699054202.412562,21328,branch-misses
1699054202.513075,501412,branches
1699054202.513075,3774941,instructions
1699054202.513075,20936,branch-misses
1699054202.613539,491477,branches
1699054202.613539,3699691,instructions
1699054202.613539,20433,branch-misses
1699054202.7139764,497289,branches
1699054202.7139764,3745232,instructions
1699054202.7139764,21378,branch-misses
1699054202.8144612,595776,branches
1699054202.8144612,4452617,instructions
1699054202.8144612,31797,branch-misses
1699054202.9150832,498309,branches
1699054202.9150832,3755270,instructions
1699054202.9150832,22075,branch-misses
1699054203.0155537,3768330,branches
1699054203.0155537,33372018,instructions
1699054203.0155537,660916,branch-misses
1699054203.1192276,15641255,branches
1699054203.1192276,134150124,instructions
1699054203.1192276,1921159,branch-misses
1699054203.2232292,11564620,branches
1699054203.2232292,115556665,instructions
1699054203.2232292,501952,branch-misses
1699054203.3272932,15489169,branches
1699054203.3272932,175065783,instructions
1699054203.3272932,1494679,branch-misses
1699054203.4352713,30663769,branches
1699054203.4352713,286276669,instructions
1699054203.4352713,1752377,branch-misses
1699054203.5432186,25259519,branches
1699054203.5432186,267997091,instructions
1699054203.5432186,814353,branch-misses
1699054203.651392,27464288,branches
1699054203.651392,276414403,instructions
1699054203.651392,647504,branch-misses
1699054203.7617483,29665840,branches
1699054203.7617483,286579952,instructions
1699054203.7617483,1243696,branch-misses
1699054203.8715081,20153636,branches
1699054203.8715081,194004757,instructions
1699054203.8715081,731669,branch-misses
1699054203.9775982,15021108,branches
1699054203.9775982,146084200,instructions
1699054203.9775982,415327,branch-misses
1699054204.0792308,13883323,branches
1699054204.0792308,132133165,instructions
1699054204.0792308,872155,branch-misses
1699054204.183164,1941149,branches
1699054204.183164,19809393,instructions
1699054204.183164,115921,branch-misses
1699054204.2836323,494289,branches
1699054204.2836323,3722077,instructions
1699054204.2836323,20831,branch-misses
1699054204.3840806,498303,branches
1699054204.3840806,3752297,instructions
1699054204.3840806,21002,branch-misses
1699054204.4845276,491756,branches
1699054204.4845276,3704138,instructions
1699054204.4845276,21364,branch-misses
1699054204.5850265,494259,branches
1699054204.5850265,3727985,instructions
1699054204.5850265,21507,branch-misses
1699054204.685556,11454790,branches
1699054204.685556,108780497,instructions
1699054204.685556,329110,branch-misses
1699054204.787433,14955802,branches
1699054204.787433,140174006,instructions
1699054204.787433,305669,branch-misses
1699054204.8916047,14950604,branches
1699054204.8916047,140124480,instructions
1699054204.8916047,302967,branch-misses
1699054204.9954352,26363523,branches
1699054204.9954352,249396124,instructions
1699054204.9954352,618126,branch-misses
1699054205.1034951,26586069,branches
1699054205.1034951,249975430,instructions
1699054205.1034951,536017,branch-misses
1699054205.2114115,29134392,branches
1699054205.2114115,262188313,instructions
1699054205.2114115,2256613,branch-misses
1699054205.3193374,28289308,branches
1699054205.3193374,265163419,instructions
1699054205.3193374,1155036,branch-misses
1699054205.4275022,23811821,branches
1699054205.4275022,252433413,instructions
1699054205.4275022,611100,branch-misses
1699054205.5354183,27927381,branches
1699054205.5354183,262604703,instructions
1699054205.5354183,2643772,branch-misses
1699054205.6432772,30071858,branches
1699054205.6432772,287990591,instructions
1699054205.6432772,1056318,branch-misses
1699054205.751242,23861717,branches
1699054205.751242,257094081,instructions
1699054205.751242,600673,branch-misses
1699054205.859296,28861395,branches
1699054205.859296,289403526,instructions
1699054205.859296,889348,branch-misses
1699054205.967258,19216909,branches
1699054205.967258,184311548,instructions
1699054205.967258,635927,branch-misses
1699054206.0711455,15192416,branches
1699054206.0711455,144666958,instructions
1699054206.0711455,424926,branch-misses
1699054206.1751277,14807189,branches
1699054206.1751277,144419440,instructions
1699054206.1751277,551143,branch-misses
1699054206.279125,3050525,branches
1699054206.279125,28761327,instructions
1699054206.279125,146652,branch-misses
1699054206.3796005,493961,branches
1699054206.3796005,3720693,instructions
1699054206.3796005,21192,branch-misses
1699054206.480111,500336,branches
1699054206.480111,3768780,instructions
1699054206.480111,21654,branch-misses
1699054206.5805576,494268,branches
1699054206.5805576,3722927,instructions
1699054206.5805576,21389,branch-misses
1699054206.6810064,491476,branches
1699054206.6810064,3701008,instructions
1699054206.6810064,21008,branch-misses
1699054206.7814531,494231,branches
1699054206.7814531,3720401,instructions
1699054206.7814531,20909,branch-misses
1699054206.8819263,497777,branches
1699054206.8819263,3754503,instructions
1699054206.8819263,20899,branch-misses
1699054206.982644,490670,branches
1699054206.982644,3695367,instructions
1699054206.982644,20613,branch-misses
1699054207.0834293,498398,branches
1699054207.0834293,3760669,instructions
1699054207.0834293,21467,branch-misses
1699054207.1840127,1196657,branches
1699054207.1840127,10494571,instructions
1699054207.1840127,64355,branch-misses
1699054207.2915127,7923620,branches
1699054207.2915127,73809694,instructions
1699054207.2915127,520640,branch-misses
1699054207.3992808,14436485,branches
1699054207.3992808,139345726,instructions
1699054207.3992808,422877,branch-misses
1699054207.5034432,16843279,branches
1699054207.5034432,158248923,instructions
1699054207.5034432,428205,branch-misses
1699054207.611366,28662325,branches
1699054207.611366,273539429,instructions
1699054207.611366,980789,branch-misses
1699054207.719479,26581255,branches
1699054207.719479,249750226,instructions
1699054207.719479,536049,branch-misses
1699054207.8274155,26690275,branches
1699054207.8274155,251000300,instructions
1699054207.8274155,535607,branch-misses
1699054207.9354074,29855179,branches
1699054207.9354074,266200239,instructions
1699054207.9354074,2636192,branch-misses
1699054208.0433276,29869423,branches
1699054208.0433276,283390741,instructions
1699054208.0433276,912706,branch-misses
1699054208.1513238,23981900,branches
1699054208.1513238,247735714,instructions
1699054208.1513238,1562511,branch-misses
1699054208.2592983,28444413,branches
1699054208.2592983,274822477,instructions
1699054208.2592983,1772989,branch-misses
1699054208.3672721,25440589,branches
1699054208.3672721,269557285,instructions
1699054208.3672721,841266,branch-misses
1699054208.4793131,28185816,branches
1699054208.4793131,283204270,instructions
1699054208.4793131,661432,branch-misses
1699054208.58726,25276081,branches
1699054208.58726,241915905,instructions
1699054208.58726,734202,branch-misses
1699054208.69117,15159528,branches
1699054208.69117,144383417,instructions
1699054208.69117,451495,branch-misses
1699054208.7951548,15184485,branches
1699054208.7951548,144998496,instructions
1699054208.7951548,437713,branch-misses
1699054208.8992474,1320513,branches
1699054208.8992474,11613665,instructions
1699054208.8992474,46856,branch-misses
1699054209.002106,518912,branches
1699054209.002106,3907806,instructions
1699054209.002106,23343,branch-misses
1699054209.1027033,496505,branches
1699054209.1027033,3740834,instructions
1699054209.1027033,21247,branch-misses
1699054209.2031796,496667,branches
1699054209.2031796,3743059,instructions
1699054209.2031796,21041,branch-misses
1699054209.3036304,491069,branches
1699054209.3036304,3699808,instructions
1699054209.3036304,20557,branch-misses
1699054209.404092,495987,branches
1699054209.404092,3736194,instructions
1699054209.404092,20982,branch-misses
1699054209.504533,500332,branches
1699054209.504533,3768422,instructions
1699054209.504533,20803,branch-misses
1699054209.6049654,496033,branches
1699054209.6049654,3738303,instructions
1699054209.6049654,20940,branch-misses
1699054209.7053974,490073,branches
1699054209.7053974,3690761,instructions
1699054209.7053974,20484,branch-misses
1699054209.8058467,493654,branches
1699054209.8058467,3717118,instructions
1699054209.8058467,20376,branch-misses
1699054209.9063063,499733,branches
1699054209.9063063,3761809,instructions
1699054209.9063063,20698,branch-misses
1699054210.0067997,11231245,branches
1699054210.0067997,109705650,instructions
1699054210.0067997,693066,branch-misses
1699054210.1114492,15392680,branches
1699054210.1114492,151373633,instructions
1699054210.1114492,695426,branch-misses
1699054210.2233424,29757030,branches
1699054210.2233424,281322445,instructions
1699054210.2233424,1168204,branch-misses
1699054210.3314254,27417204,branches
1699054210.3314254,261882057,instructions
1699054210.3314254,640411,branch-misses
1699054210.439378,26691092,branches
1699054210.439378,250921674,instructions
1699054210.439378,533463,branch-misses
1699054210.5474365,26548005,branches
1699054210.5474365,249546946,instructions
1699054210.5474365,534211,branch-misses
1699054210.655381,27994264,branches
1699054210.655381,257155475,instructions
1699054210.655381,1565212,branch-misses
1699054210.7633169,30731873,branches
1699054210.7633169,281668631,instructions
1699054210.7633169,1844643,branch-misses
1699054210.8713002,25693615,branches
1699054210.8713002,254734419,instructions
1699054210.8713002,2839228,branch-misses
1699054210.9794538,17231425,branches
1699054210.9794538,166499023,instructions
1699054210.9794538,588659,branch-misses
1699054211.0832758,7598451,branches
1699054211.0832758,98690779,instructions
1699054211.0832758,123608,branch-misses
1699054211.1839614,501065,branches
1699054211.1839614,3773514,instructions
1699054211.1839614,21395,branch-misses
1699054211.2844398,492422,branches
1699054211.2844398,3707825,instructions
1699054211.2844398,21017,branch-misses
1699054211.3848798,495073,branches
1699054211.3848798,3727020,instructions
1699054211.3848798,20775,branch-misses
1699054211.485314,495272,branches
1699054211.485314,3730142,instructions
1699054211.485314,21030,branch-misses
1699054211.5870817,500200,branches
1699054211.5870817,3773460,instructions
1699054211.5870817,20719,branch-misses
1699054211.6877909,529956,branches
1699054211.6877909,3978690,instructions
1699054211.6877909,24972,branch-misses
1699054211.78836,490311,branches
1699054211.78836,3692270,instructions
1699054211.78836,21122,branch-misses
1699054211.8888288,1061009,branches
1699054211.8888288,11451742,instructions
1699054211.8888288,22296,branch-misses
1699054211.9912279,13241330,branches
1699054211.9912279,136390912,instructions
1699054211.9912279,357302,branch-misses
1699054212.0953026,21028657,branches
1699054212.0953026,213532386,instructions
1699054212.0953026,535090,branch-misses
1699054212.2032444,30993524,branches
1699054212.2032444,296298452,instructions
1699054212.2032444,889924,branch-misses
1699054212.3111546,30576079,branches
1699054212.3111546,295770256,instructions
1699054212.3111546,1013602,branch-misses
1699054212.4191573,29424857,branches
1699054212.4191573,283291799,instructions
1699054212.4191573,1234900,branch-misses
1699054212.5271685,29304207,branches
1699054212.5271685,281977426,instructions
1699054212.5271685,1128261,branch-misses
1699054212.6353557,27976405,branches
1699054212.6353557,267166720,instructions
1699054212.6353557,812330,branch-misses
1699054212.7434185,26653571,branches
1699054212.7434185,250478262,instructions
1699054212.7434185,534523,branch-misses
1699054212.8514276,26619730,branches
1699054212.8514276,250253260,instructions
1699054212.8514276,533529,branch-misses
1699054212.9594524,26605960,branches
1699054212.9594524,250063491,instructions
1699054212.9594524,534575,branch-misses
1699054213.0709438,30707706,branches
1699054213.0709438,274467414,instructions
1699054213.0709438,2768812,branch-misses
1699054213.1793823,27878383,branches
1699054213.1793823,258522617,instructions
1699054213.1793823,1966715,branch-misses
1699054213.2832773,15058886,branches
1699054213.2832773,134429971,instructions
1699054213.2832773,1421002,branch-misses
1699054213.3871732,7844352,branches
1699054213.3871732,75338233,instructions
1699054213.3871732,434185,branch-misses
1699054213.4876566,501733,branches
1699054213.4876566,3778118,instructions
1699054213.4876566,21925,branch-misses
1699054213.5881405,493489,branches
1699054213.5881405,3715305,instructions
1699054213.5881405,20753,branch-misses
1699054213.688585,494273,branches
1699054213.688585,3720514,instructions
1699054213.688585,20648,branch-misses
1699054213.7890248,492463,branches
1699054213.7890248,3709755,instructions
1699054213.7890248,21547,branch-misses
1699054213.8894854,498508,branches
1699054213.8894854,3756395,instructions
1699054213.8894854,21266,branch-misses
1699054213.9899323,496742,branches
1699054213.9899323,3744721,instructions
1699054213.9899323,20989,branch-misses
1699054214.0904038,522725,branches
1699054214.0904038,3938083,instructions
1699054214.0904038,24810,branch-misses
1699054214.1910663,497096,branches
1699054214.1910663,3743992,instructions
1699054214.1910663,20811,branch-misses
1699054214.2915325,496811,branches
1699054214.2915325,3742628,instructions
1699054214.2915325,20763,branch-misses
1699054214.3919742,492434,branches
1699054214.3919742,3709551,instructions
1699054214.3919742,20662,branch-misses
1699054214.492416,1451720,branches
1699054214.492416,14205652,instructions
1699054214.492416,22873,branch-misses
1699054214.5952911,7662489,branches
1699054214.5952911,107114601,instructions
