time,counts,events
1699054924.1120644,110552466,instructions
1699054924.1120644,701716,branch-misses
1699054924.2124486,245156,branches
1699054924.2124486,1854638,instructions
1699054924.2124486,11129,branch-misses
1699054924.3128262,1995843,branches
1699054924.3128262,18356457,instructions
1699054924.3128262,89670,branch-misses
1699054924.4160974,14634447,branches
1699054924.4160974,139169757,instructions
1699054924.4160974,336430,branch-misses
1699054924.520368,14703247,branches
1699054924.520368,138361132,instructions
1699054924.520368,293480,branch-misses
1699054924.62426,14765158,branches
1699054924.62426,138813962,instructions
1699054924.62426,293089,branch-misses
1699054924.728269,15894660,branches
1699054924.728269,149442762,instructions
1699054924.728269,318993,branch-misses
1699054924.840245,14096791,branches
1699054924.840245,131841370,instructions
1699054924.840245,674405,branch-misses
1699054924.9442148,15581042,branches
1699054924.9442148,131681088,instructions
1699054924.9442148,2088257,branch-misses
1699054925.0480895,11666333,branches
1699054925.0480895,116891072,instructions
1699054925.0480895,507275,branch-misses
1699054925.152145,8639459,branches
1699054925.152145,118073762,instructions
1699054925.152145,96705,branch-misses
1699054925.2562606,14837957,branches
1699054925.2562606,142957812,instructions
1699054925.2562606,428348,branch-misses
1699054925.360296,14850492,branches
1699054925.360296,142020811,instructions
1699054925.360296,421791,branch-misses
1699054925.464188,14953375,branches
1699054925.464188,143160622,instructions
1699054925.464188,395661,branch-misses
1699054925.5680835,11872331,branches
1699054925.5680835,117132587,instructions
1699054925.5680835,532677,branch-misses
1699054925.668471,248278,branches
1699054925.668471,1870119,instructions
1699054925.668471,10976,branch-misses
1699054925.7688498,248386,branches
1699054925.7688498,1870578,instructions
1699054925.7688498,10668,branch-misses
1699054925.8693006,1786639,branches
1699054925.8693006,16575935,instructions
1699054925.8693006,110585,branch-misses
1699054925.9801314,13584773,branches
1699054925.9801314,131819119,instructions
1699054925.9801314,709096,branch-misses
1699054926.0842729,14760105,branches
1699054926.0842729,138709515,instructions
1699054926.0842729,300036,branch-misses
1699054926.1882794,14761699,branches
1699054926.1882794,138903911,instructions
1699054926.1882794,291689,branch-misses
1699054926.2922673,14775275,branches
1699054926.2922673,138893134,instructions
1699054926.2922673,295533,branch-misses
1699054926.3962495,14769248,branches
1699054926.3962495,138876828,instructions
1699054926.3962495,297171,branch-misses
1699054926.5002568,14740606,branches
1699054926.5002568,130508690,instructions
1699054926.5002568,1546357,branch-misses
1699054926.6042135,14647689,branches
1699054926.6042135,132661822,instructions
1699054926.6042135,1268451,branch-misses
1699054926.708105,9600878,branches
1699054926.708105,117260464,instructions
1699054926.708105,398136,branch-misses
1699054926.8122642,10956854,branches
1699054926.8122642,119157493,instructions
1699054926.8122642,168984,branch-misses
1699054926.9162858,14812333,branches
1699054926.9162858,141650219,instructions
1699054926.9162858,439758,branch-misses
1699054927.02021,14914778,branches
1699054927.02021,142581635,instructions
1699054927.02021,426346,branch-misses
1699054927.1241233,14941260,branches
1699054927.1241233,143400533,instructions
1699054927.1241233,393954,branch-misses
1699054927.2280607,2616599,branches
1699054927.2280607,24619325,instructions
1699054927.2280607,80721,branch-misses
1699054927.328442,249723,branches
1699054927.328442,1880980,instructions
1699054927.328442,10674,branch-misses
1699054927.4288015,249444,branches
1699054927.4288015,1878857,instructions
1699054927.4288015,10629,branch-misses
1699054927.5291564,8936119,branches
1699054927.5291564,88559194,instructions
1699054927.5291564,543733,branch-misses
1699054927.6320977,13666414,branches
1699054927.6320977,132552595,instructions
1699054927.6320977,659776,branch-misses
1699054927.7362692,14770959,branches
1699054927.7362692,138823120,instructions
1699054927.7362692,300249,branch-misses
1699054927.8402555,14756861,branches
1699054927.8402555,138834198,instructions
1699054927.8402555,292981,branch-misses
1699054927.9442558,14775516,branches
1699054927.9442558,138906249,instructions
1699054927.9442558,294377,branch-misses
1699054928.0482614,14770418,branches
1699054928.0482614,138896899,instructions
1699054928.0482614,296908,branch-misses
1699054928.1522515,14977093,branches
1699054928.1522515,130099697,instructions
1699054928.1522515,1857017,branch-misses
1699054928.2562175,14369858,branches
1699054928.2562175,133104669,instructions
1699054928.2562175,987899,branch-misses
1699054928.360122,9209628,branches
1699054928.360122,114334917,instructions
1699054928.360122,355004,branch-misses
1699054928.4645314,2630369,branches
1699054928.4645314,25533608,instructions
1699054928.4645314,18994,branch-misses
1699054928.5651164,245372,branches
1699054928.5651164,1845965,instructions
1699054928.5651164,10659,branch-misses
1699054928.665505,4685090,branches
1699054928.665505,55910126,instructions
1699054928.665505,91933,branch-misses
1699054928.7681813,14805418,branches
1699054928.7681813,142651529,instructions
1699054928.7681813,447590,branch-misses
1699054928.8722148,14894252,branches
1699054928.8722148,142454091,instructions
1699054928.8722148,439516,branch-misses
1699054928.9760957,14955342,branches
1699054928.9760957,143139689,instructions
1699054928.9760957,402605,branch-misses
1699054929.080074,14010871,branches
1699054929.080074,137616558,instructions
1699054929.080074,667727,branch-misses
1699054929.1841388,13634831,branches
1699054929.1841388,132266010,instructions
1699054929.1841388,677771,branch-misses
1699054929.2882755,14766822,branches
1699054929.2882755,138786740,instructions
1699054929.2882755,299278,branch-misses
1699054929.3922474,14764950,branches
1699054929.3922474,138912381,instructions
1699054929.3922474,293383,branch-misses
1699054929.4962482,14773330,branches
1699054929.4962482,138870812,instructions
1699054929.4962482,295140,branch-misses
1699054929.6003406,14762225,branches
1699054929.6003406,138818829,instructions
1699054929.6003406,296750,branch-misses
1699054929.704334,14805471,branches
1699054929.704334,130044388,instructions
1699054929.704334,1674801,branch-misses
1699054929.8082178,14527695,branches
1699054929.8082178,132776276,instructions
1699054929.8082178,1154007,branch-misses
1699054929.9121861,6609780,branches
1699054929.9121861,63764602,instructions
1699054929.9121861,377342,branch-misses
1699054930.0128055,249670,branches
1699054930.0128055,1880903,instructions
1699054930.0128055,10886,branch-misses
1699054930.1133711,247079,branches
1699054930.1133711,1860004,instructions
1699054930.1133711,10556,branch-misses
1699054930.2137642,2609916,branches
1699054930.2137642,41124833,instructions
1699054930.2137642,13838,branch-misses
1699054930.316156,10217607,branches
1699054930.316156,120139461,instructions
1699054930.316156,151852,branch-misses
1699054930.4202576,14895560,branches
1699054930.4202576,142486328,instructions
1699054930.4202576,440458,branch-misses
1699054930.5240903,14913151,branches
1699054930.5240903,142587179,instructions
1699054930.5240903,423253,branch-misses
1699054930.6280835,14940231,branches
1699054930.6280835,143335118,instructions
1699054930.6280835,397023,branch-misses
1699054930.7320604,13784199,branches
1699054930.7320604,134865903,instructions
1699054930.7320604,745023,branch-misses
1699054930.8361096,13837244,branches
1699054930.8361096,134145692,instructions
1699054930.8361096,592900,branch-misses
1699054930.9402795,14760187,branches
1699054930.9402795,138772015,instructions
1699054930.9402795,297223,branch-misses
1699054931.044336,14755259,branches
1699054931.044336,138807560,instructions
1699054931.044336,294975,branch-misses
1699054931.148264,14782017,branches
1699054931.148264,138956773,instructions
1699054931.148264,294804,branch-misses
1699054931.2522848,14758796,branches
1699054931.2522848,138793848,instructions
1699054931.2522848,297777,branch-misses
1699054931.3562448,7381024,branches
1699054931.3562448,69825219,instructions
1699054931.3562448,383343,branch-misses
1699054931.456799,248270,branches
1699054931.456799,1870268,instructions
1699054931.456799,10842,branch-misses
1699054931.5599031,257743,branches
1699054931.5599031,1942758,instructions
1699054931.5599031,11472,branch-misses
1699054931.6605368,10533315,branches
1699054931.6605368,83855758,instructions
1699054931.6605368,2097992,branch-misses
1699054931.7641842,14099662,branches
1699054931.7641842,135390457,instructions
1699054931.7641842,568118,branch-misses
1699054931.8681455,7900872,branches
1699054931.8681455,104291440,instructions
1699054931.8681455,114710,branch-misses
1699054931.9722679,12960902,branches
1699054931.9722679,134342742,instructions
1699054931.9722679,335043,branch-misses
1699054932.0762029,14895060,branches
1699054932.0762029,142546892,instructions
1699054932.0762029,422810,branch-misses
1699054932.1802046,14937223,branches
1699054932.1802046,142747319,instructions
1699054932.1802046,412870,branch-misses
1699054932.2841184,14614494,branches
1699054932.2841184,142999962,instructions
1699054932.2841184,536782,branch-misses
1699054932.3880665,13285398,branches
1699054932.3880665,128459471,instructions
1699054932.3880665,788273,branch-misses
1699054932.4921136,14605838,branches
1699054932.4921136,139151226,instructions
1699054932.4921136,369550,branch-misses
1699054932.5962963,14764020,branches
1699054932.5962963,138919285,instructions
1699054932.5962963,294925,branch-misses
1699054932.7002563,14763822,branches
1699054932.7002563,138807732,instructions
1699054932.7002563,293685,branch-misses
1699054932.8042965,14755089,branches
1699054932.8042965,138727497,instructions
1699054932.8042965,295647,branch-misses
1699054932.908246,13615908,branches
1699054932.908246,127142468,instructions
1699054932.908246,273026,branch-misses
1699054933.0088372,250499,branches
1699054933.0088372,1887192,instructions
1699054933.0088372,11654,branch-misses
1699054933.1092541,246863,branches
1699054933.1092541,1860419,instructions
1699054933.1092541,10885,branch-misses
1699054933.2098615,246450,branches
1699054933.2098615,1858902,instructions
1699054933.2098615,10380,branch-misses
1699054933.3104339,12108539,branches
1699054933.3104339,100248869,instructions
1699054933.3104339,2352220,branch-misses
1699054933.4121294,14083613,branches
1699054933.4121294,135191334,instructions
1699054933.4121294,576279,branch-misses
1699054933.5161347,8027440,branches
1699054933.5161347,105025247,instructions
1699054933.5161347,126860,branch-misses
1699054933.620339,12786940,branches
1699054933.620339,133202955,instructions
1699054933.620339,346976,branch-misses
1699054933.7241795,14900450,branches
1699054933.7241795,142575459,instructions
1699054933.7241795,437842,branch-misses
1699054933.8280632,14939364,branches
1699054933.8280632,142807136,instructions
1699054933.8280632,415073,branch-misses
1699054933.9320652,14649640,branches
1699054933.9320652,143309392,instructions
1699054933.9320652,519661,branch-misses
1699054934.0360863,12622980,branches
1699054934.0360863,120041457,instructions
1699054934.0360863,766689,branch-misses
1699054934.1364858,247771,branches
1699054934.1364858,1865763,instructions
1699054934.1364858,10722,branch-misses
1699054934.2368474,1353725,branches
1699054934.2368474,14570704,instructions
1699054934.2368474,56303,branch-misses
1699054934.3441012,14613314,branches
1699054934.3441012,139171963,instructions
1699054934.3441012,363823,branch-misses
1699054934.4482644,14757432,branches
1699054934.4482644,138864154,instructions
1699054934.4482644,294528,branch-misses
1699054934.5522568,14781932,branches
1699054934.5522568,138970468,instructions
1699054934.5522568,292435,branch-misses
1699054934.6562858,13182243,branches
1699054934.6562858,123862012,instructions
1699054934.6562858,266837,branch-misses
1699054934.7603092,14361677,branches
1699054934.7603092,134899546,instructions
1699054934.7603092,297051,branch-misses
1699054934.8683827,14857540,branches
1699054934.8683827,125426787,instructions
1699054934.8683827,2459549,branch-misses
1699054934.9722202,13981382,branches
1699054934.9722202,134918563,instructions
1699054934.9722202,586642,branch-misses
1699054935.0761843,7401835,branches
1699054935.0761843,101875284,instructions
1699054935.0761843,82636,branch-misses
1699054935.1802711,13785218,branches
1699054935.1802711,139480841,instructions
1699054935.1802711,337357,branch-misses
1699054935.2841146,14906156,branches
1699054935.2841146,142678028,instructions
1699054935.2841146,425403,branch-misses
1699054935.3880572,14955369,branches
