time,counts,events
1699057541.3401048,1316049,branch-misses
1699057541.4481003,20580306,branches
1699057541.4481003,197133607,instructions
1699057541.4481003,912308,branch-misses
1699057541.5524602,15217740,branches
1699057541.5524602,142181830,instructions
1699057541.5524602,317262,branch-misses
1699057541.6564293,16447939,branches
1699057541.6564293,153747174,instructions
1699057541.6564293,396817,branch-misses
1699057541.7683613,36796965,branches
1699057541.7683613,349775963,instructions
1699057541.7683613,1515020,branch-misses
1699057541.880353,39523542,branches
1699057541.880353,375483579,instructions
1699057541.880353,971212,branch-misses
1699057541.9923687,42674744,branches
1699057541.9923687,386814272,instructions
1699057541.9923687,2897927,branch-misses
1699057542.1043274,42185914,branches
1699057542.1043274,398980418,instructions
1699057542.1043274,1182001,branch-misses
1699057542.2873523,57846985,branches
1699057542.2873523,585063996,instructions
1699057542.2873523,1214329,branch-misses
1699057542.3962984,45778382,branches
1699057542.3962984,417730602,instructions
1699057542.3962984,3019057,branch-misses
1699057542.508176,47587999,branches
1699057542.508176,435465135,instructions
1699057542.508176,3615972,branch-misses
1699057542.6201084,36928280,branches
1699057542.6201084,387194334,instructions
1699057542.6201084,1177655,branch-misses
1699057542.7282214,21655167,branches
1699057542.7282214,254626429,instructions
1699057542.7282214,430868,branch-misses
1699057542.8362556,31183765,branches
1699057542.8362556,299279098,instructions
1699057542.8362556,888767,branch-misses
1699057542.944071,31271231,branches
1699057542.944071,298474571,instructions
1699057542.944071,887701,branch-misses
1699057543.0520442,41196854,branches
1699057543.0520442,396827636,instructions
1699057543.0520442,1606508,branch-misses
1699057543.1600883,19456502,branches
1699057543.1600883,187253406,instructions
1699057543.1600883,588916,branch-misses
1699057543.2644672,15234366,branches
1699057543.2644672,142393598,instructions
1699057543.2644672,315722,branch-misses
1699057543.3684256,16677865,branches
1699057543.3684256,158484160,instructions
1699057543.3684256,436271,branch-misses
1699057543.4803448,37658002,branches
1699057543.4803448,360732991,instructions
1699057543.4803448,1628009,branch-misses
1699057543.592271,41826321,branches
1699057543.592271,400684599,instructions
1699057543.592271,1359741,branch-misses
1699057543.7043357,43834086,branches
1699057543.7043357,397723798,instructions
1699057543.7043357,3065084,branch-misses
1699057543.8163579,41697642,branches
1699057543.8163579,396855207,instructions
1699057543.8163579,1107830,branch-misses
1699057543.9283414,32473284,branches
1699057543.9283414,334051297,instructions
1699057543.9283414,593475,branch-misses
1699057544.0363123,27723651,branches
1699057544.0363123,260150389,instructions
1699057544.0363123,564371,branch-misses
1699057544.144369,33609387,branches
1699057544.144369,303464952,instructions
1699057544.144369,3327664,branch-misses
1699057544.2641807,47129970,branches
1699057544.2641807,442515229,instructions
1699057544.2641807,3030000,branch-misses
1699057544.3761504,34104918,branches
1699057544.3761504,372865059,instructions
1699057544.3761504,991785,branch-misses
1699057544.4842129,20647937,branches
1699057544.4842129,210110500,instructions
1699057544.4842129,490552,branch-misses
1699057544.588411,14523741,branches
1699057544.588411,141513743,instructions
1699057544.588411,680638,branch-misses
1699057544.6927795,23127507,branches
1699057544.6927795,235154046,instructions
1699057544.6927795,899855,branch-misses
1699057544.8051991,47701353,branches
1699057544.8051991,460023370,instructions
1699057544.8051991,1217372,branch-misses
1699057544.916224,47871164,branches
1699057544.916224,455340769,instructions
1699057544.916224,1221951,branch-misses
1699057545.0282178,47575256,branches
1699057545.0282178,455900956,instructions
1699057545.0282178,1311710,branch-misses
1699057545.1402085,45035887,branches
1699057545.1402085,432981544,instructions
1699057545.1402085,1909533,branch-misses
1699057545.252262,44843610,branches
1699057545.252262,412655279,instructions
1699057545.252262,3346665,branch-misses
1699057545.364342,42892525,branches
1699057545.364342,406149829,instructions
1699057545.364342,1187682,branch-misses
1699057545.4763272,30902584,branches
1699057545.4763272,293899860,instructions
1699057545.4763272,650931,branch-misses
1699057545.5843909,27730621,branches
1699057545.5843909,260142847,instructions
1699057545.5843909,561554,branch-misses
1699057545.6923316,27684674,branches
1699057545.6923316,259756904,instructions
1699057545.6923316,564617,branch-misses
1699057545.8003485,35999596,branches
1699057545.8003485,348346310,instructions
1699057545.8003485,3611425,branch-misses
1699057545.9121585,44808076,branches
1699057545.9121585,427658043,instructions
1699057545.9121585,2705695,branch-misses
1699057546.0241752,27022963,branches
1699057546.0241752,263213496,instructions
1699057546.0241752,919384,branch-misses
1699057546.1283455,15442995,branches
1699057546.1283455,146694888,instructions
1699057546.1283455,442209,branch-misses
1699057546.2322247,14670401,branches
1699057546.2322247,143205471,instructions
1699057546.2322247,620368,branch-misses
1699057546.3362815,19669482,branches
1699057546.3362815,220881381,instructions
1699057546.3362815,851307,branch-misses
1699057546.444341,39173245,branches
1699057546.444341,413006401,instructions
1699057546.444341,798078,branch-misses
1699057546.5562584,47808909,branches
1699057546.5562584,454802290,instructions
1699057546.5562584,1279592,branch-misses
1699057546.668231,47937315,branches
1699057546.668231,455968271,instructions
1699057546.668231,1203305,branch-misses
1699057546.780231,46735016,branches
1699057546.780231,448387215,instructions
1699057546.780231,1480549,branch-misses
1699057546.892325,45682379,branches
1699057546.892325,424678810,instructions
1699057546.892325,3770701,branch-misses
1699057547.0042722,32165478,branches
1699057547.0042722,305419999,instructions
1699057547.0042722,1066031,branch-misses
1699057547.1123013,27698699,branches
1699057547.1123013,259986923,instructions
1699057547.1123013,560287,branch-misses
1699057547.224124,31824092,branches
1699057547.224124,298613780,instructions
1699057547.224124,661180,branch-misses
1699057547.3403237,42121372,branches
1699057547.3403237,400193350,instructions
1699057547.3403237,1126572,branch-misses
1699057547.4523237,37946438,branches
1699057547.4523237,380483489,instructions
1699057547.4523237,2471556,branch-misses
1699057547.5682518,36776357,branches
1699057547.5682518,334929651,instructions
1699057547.5682518,3283384,branch-misses
1699057547.6761587,18164601,branches
1699057547.6761587,172520854,instructions
1699057547.6761587,600163,branch-misses
1699057547.780274,15462832,branches
1699057547.780274,147057296,instructions
1699057547.780274,414527,branch-misses
1699057547.8842225,26252118,branches
1699057547.8842225,254412062,instructions
1699057547.8842225,1153490,branch-misses
1699057547.992232,36062721,branches
1699057547.992232,374651369,instructions
1699057547.992232,1385271,branch-misses
1699057548.1042788,36975518,branches
1699057548.1042788,392696090,instructions
1699057548.1042788,790748,branch-misses
1699057548.2163625,46067338,branches
1699057548.2163625,447818510,instructions
1699057548.2163625,1107827,branch-misses
1699057548.3282416,47883905,branches
1699057548.3282416,455436690,instructions
1699057548.3282416,1212821,branch-misses
1699057548.4402287,47214244,branches
1699057548.4402287,452817008,instructions
1699057548.4402287,1376558,branch-misses
1699057548.5522523,32864409,branches
1699057548.5522523,318023120,instructions
1699057548.5522523,1526654,branch-misses
1699057548.6602418,29211820,branches
1699057548.6602418,278178822,instructions
1699057548.6602418,1033678,branch-misses
1699057548.7683465,27668532,branches
1699057548.7683465,259626872,instructions
1699057548.7683465,561622,branch-misses
1699057548.8763363,41622880,branches
1699057548.8763363,378096187,instructions
1699057548.8763363,2990333,branch-misses
1699057548.9883206,42597265,branches
1699057548.9883206,403889574,instructions
1699057548.9883206,1165947,branch-misses
1699057549.100341,32215749,branches
1699057549.100341,336740764,instructions
1699057549.100341,577685,branch-misses
1699057549.2082417,28501516,branches
1699057549.2082417,273768728,instructions
1699057549.2082417,663264,branch-misses
1699057549.3123333,15410300,branches
1699057549.3123333,146406281,instructions
1699057549.3123333,451616,branch-misses
1699057549.4162042,16654019,branches
1699057549.4162042,159398964,instructions
1699057549.4162042,657298,branch-misses
1699057549.5241227,32110368,branches
1699057549.5241227,291149782,instructions
1699057549.5241227,3045942,branch-misses
1699057549.6361804,37108966,branches
1699057549.6361804,343098887,instructions
1699057549.6361804,3462096,branch-misses
1699057549.7441323,21850724,branches
1699057549.7441323,250739158,instructions
1699057549.7441323,635767,branch-misses
1699057549.8522115,33378860,branches
1699057549.8522115,356220132,instructions
1699057549.8522115,857320,branch-misses
1699057549.964239,47839805,branches
1699057549.964239,455380466,instructions
1699057549.964239,1245682,branch-misses
1699057550.0762193,47878096,branches
1699057550.0762193,455875559,instructions
1699057550.0762193,1216460,branch-misses
1699057550.188233,46484039,branches
1699057550.188233,445049393,instructions
1699057550.188233,1595743,branch-misses
1699057550.3002248,32662382,branches
1699057550.3002248,314081573,instructions
1699057550.3002248,1320885,branch-misses
1699057550.4082632,18913738,branches
1699057550.4082632,165194213,instructions
1699057550.4082632,2681192,branch-misses
1699057550.5123494,28496827,branches
1699057550.5123494,272001239,instructions
1699057550.5123494,956292,branch-misses
1699057550.6203609,33635373,branches
1699057550.6203609,349071122,instructions
1699057550.6203609,715360,branch-misses
1699057550.732317,42051233,branches
1699057550.732317,406371821,instructions
1699057550.732317,916599,branch-misses
1699057550.844325,44142351,branches
1699057550.844325,417676160,instructions
1699057550.844325,1021029,branch-misses
1699057550.9564152,44123948,branches
1699057550.9564152,417352545,instructions
1699057550.9564152,1001953,branch-misses
1699057551.068326,43483569,branches
1699057551.068326,400394816,instructions
1699057551.068326,3291826,branch-misses
1699057551.1762366,30604265,branches
1699057551.1762366,275742016,instructions
1699057551.1762366,2982994,branch-misses
1699057551.2841861,23001064,branches
1699057551.2841861,249082106,instructions
1699057551.2841861,755610,branch-misses
1699057551.3922508,26487571,branches
1699057551.3922508,290736851,instructions
1699057551.3922508,733413,branch-misses
1699057551.5042143,44765902,branches
1699057551.5042143,440794961,instructions
1699057551.5042143,1504092,branch-misses
1699057551.6162357,47879529,branches
1699057551.6162357,455481275,instructions
1699057551.6162357,1236339,branch-misses
1699057551.7282047,44691399,branches
1699057551.7282047,428567310,instructions
1699057551.7282047,1308763,branch-misses
1699057551.8362086,30357790,branches
1699057551.8362086,290911375,instructions
1699057551.8362086,924212,branch-misses
1699057551.9442437,16174653,branches
1699057551.9442437,151442565,instructions
1699057551.9442437,348511,branch-misses
1699057552.0484345,17171855,branches
1699057552.0484345,146395045,instructions
1699057552.0484345,2535448,branch-misses
1699057552.1602864,29591079,branches
1699057552.1602864,284942283,instructions
1699057552.1602864,1370999,branch-misses
1699057552.2723591,36944224,branches
1699057552.2723591,384178470,instructions
1699057552.2723591,1198861,branch-misses
1699057552.3844082,42973588,branches
1699057552.3844082,414088498,instructions
1699057552.3844082,927814,branch-misses
1699057552.496341,44081486,branches
1699057552.496341,417113176,instructions
1699057552.496341,1018641,branch-misses
1699057552.608333,43944900,branches
1699057552.608333,415687316,instructions
1699057552.608333,990668,branch-misses
1699057552.720373,34803657,branches
1699057552.720373,323235455,instructions
1699057552.720373,1645604,branch-misses
1699057552.8282244,30110220,branches
1699057552.8282244,274699037,instructions
1699057552.8282244,2170972,branch-misses
1699057552.9361582,26862966,branches
1699057552.9361582,260953850,instructions
1699057552.9361582,2699573,branch-misses
1699057553.0444574,33348842,branches
1699057553.0444574,344400035,instructions
1699057553.0444574,1274133,branch-misses
1699057553.156219,40901133,branches
1699057553.156219,428883678,instructions
1699057553.156219,1261013,branch-misses
1699057553.2682335,47859472,branches
1699057553.2682335,455162583,instructions
1699057553.2682335,1245031,branch-misses
1699057553.380206,45362869,branches
1699057553.380206,431711737,instructions
1699057553.380206,1134386,branch-misses
1699057553.4882162,31002355,branches
1699057553.4882162,293982925,instructions
1699057553.4882162,731976,branch-misses
1699057553.5961952,17223950,branches
1699057553.5961952,161317668,instructions
1699057553.5961952,373293,branch-misses
1699057553.7004972,15571019,branches
1699057553.7004972,131114353,instructions
1699057553.7004972,2429476,branch-misses
1699057553.8043728,28226648,branches
1699057553.8043728,272329986,instructions
1699057553.8043728,1445104,branch-misses
1699057553.9122024,31550754,branches
1699057553.9122024,333033204,instructions
1699057553.9122024,1203263,branch-misses
1699057554.0202432,28828657,branches
1699057554.0202432,274661480,instructions
1699057554.0202432,899023,branch-misses
1699057554.1283221,27602245,branches
1699057554.1283221,258941936,instructions
1699057554.1283221,562013,branch-misses
1699057554.2363372,40112356,branches
1699057554.2363372,391653988,instructions
1699057554.2363372,863080,branch-misses
1699057554.3483338,44035343,branches
1699057554.3483338,416559058,instructions
1699057554.3483338,1040376,branch-misses
1699057554.46032,46950060,branches
1699057554.46032,429539083,instructions
1699057554.46032,3162954,branch-misses
1699057554.5722451,46648404,branches
1699057554.5722451,436845165,instructions
1699057554.5722451,3106814,branch-misses
1699057554.6841981,36635450,branches
1699057554.6841981,374177368,instructions
1699057554.6841981,1966361,branch-misses
1699057554.7925704,24371732,branches
1699057554.7925704,258048654,instructions
1699057554.7925704,629358,branch-misses
1699057554.9003184,17138503,branches
1699057554.9003184,160698333,instructions
1699057554.9003184,326765,branch-misses
1699057555.0044694,25925195,branches
1699057555.0044694,257577121,instructions
1699057555.0044694,581682,branch-misses
1699057555.112371,37255461,branches
1699057555.112371,366090805,instructions
1699057555.112371,892716,branch-misses
1699057555.2242422,47671207,branches
1699057555.2242422,447606075,instructions
1699057555.2242422,2222110,branch-misses
1699057555.3361561,47819488,branches
1699057555.3361561,450779838,instructions
1699057555.3361561,2573993,branch-misses
1699057555.4480677,36252407,branches
1699057555.4480677,349240515,instructions
1699057555.4480677,1617615,branch-misses
1699057555.5561278,29511582,branches
1699057555.5561278,283328910,instructions
1699057555.5561278,1212589,branch-misses
1699057555.664246,28444615,branches
1699057555.664246,271120735,instructions
1699057555.664246,755082,branch-misses
1699057555.772356,31764975,branches
1699057555.772356,325923144,instructions
1699057555.772356,560406,branch-misses
1699057555.8843703,40886023,branches
1699057555.8843703,398744551,instructions
1699057555.8843703,858726,branch-misses
1699057555.996342,44140825,branches
1699057555.996342,416247100,instructions
1699057555.996342,1044422,branch-misses
1699057556.1082525,47899286,branches
1699057556.1082525,436420445,instructions
1699057556.1082525,3218946,branch-misses
1699057556.2202265,42812115,branches
1699057556.2202265,400591845,instructions
1699057556.2202265,3477969,branch-misses
1699057556.3281806,28740565,branches
1699057556.3281806,275950905,instructions
1699057556.3281806,1439040,branch-misses
1699057556.436167,18425277,branches
1699057556.436167,174501938,instructions
1699057556.436167,509012,branch-misses
1699057556.54049,16672082,branches
1699057556.54049,158285224,instructions
1699057556.54049,315884,branch-misses
1699057556.6483414,23394743,branches
1699057556.6483414,256423140,instructions
1699057556.6483414,397884,branch-misses
1699057556.7564561,35656680,branches
1699057556.7564561,366608387,instructions
1699057556.7564561,759215,branch-misses
1699057556.8682642,42359068,branches
1699057556.8682642,415397103,instructions
1699057556.8682642,1286934,branch-misses
1699057556.976163,31287561,branches
1699057556.976163,299070312,instructions
1699057556.976163,856408,branch-misses
1699057557.084055,30176612,branches
1699057557.084055,291217810,instructions
1699057557.084055,1180639,branch-misses
1699057557.1920786,37642075,branches
1699057557.1920786,350257267,instructions
1699057557.1920786,2942245,branch-misses
1699057557.3079693,46976809,branches
1699057557.3079693,447335101,instructions
1699057557.3079693,2012604,branch-misses
1699057557.420352,36146600,branches
1699057557.420352,368360423,instructions
1699057557.420352,768032,branch-misses
1699057557.53233,41438657,branches
1699057557.53233,403967871,instructions
1699057557.53233,889327,branch-misses
1699057557.644312,44082505,branches
1699057557.644312,417138129,instructions
1699057557.644312,1018146,branch-misses
1699057557.7563367,37876925,branches
1699057557.7563367,358996045,instructions
1699057557.7563367,1110162,branch-misses
1699057557.8643124,29716479,branches
1699057557.8643124,284341756,instructions
1699057557.8643124,1035232,branch-misses
1699057557.9721634,15298655,branches
1699057557.9721634,148413500,instructions
1699057557.9721634,936657,branch-misses
1699057558.07651,26248765,branches
1699057558.07651,231558331,instructions
1699057558.07651,2453742,branch-misses
1699057558.1843348,33035634,branches
1699057558.1843348,307726505,instructions
1699057558.1843348,1650907,branch-misses
1699057558.2962704,38913443,branches
1699057558.2962704,391242971,instructions
1699057558.2962704,2029788,branch-misses
1699057558.4082744,40995665,branches
1699057558.4082744,422738408,instructions
1699057558.4082744,1087959,branch-misses
1699057558.520367,36327522,branches
1699057558.520367,358477324,instructions
1699057558.520367,848120,branch-misses
1699057558.6281612,31290194,branches
1699057558.6281612,298742744,instructions
1699057558.6281612,871750,branch-misses
1699057558.7360396,30408272,branches
1699057558.7360396,293986388,instructions
1699057558.7360396,1104820,branch-misses
1699057558.84412,35465932,branches
1699057558.84412,339533236,instructions
1699057558.84412,2185541,branch-misses
1699057558.956208,46273204,branches
1699057558.956208,430231557,instructions
1699057558.956208,2867087,branch-misses
1699057559.068337,38494346,branches
1699057559.068337,391525794,instructions
1699057559.068337,1064584,branch-misses
1699057559.180443,39785380,branches
1699057559.180443,389703486,instructions
1699057559.180443,787118,branch-misses
1699057559.29233,44168386,branches
1699057559.29233,417788844,instructions
1699057559.29233,1021673,branch-misses
1699057559.4043105,38259485,branches
1699057559.4043105,361143899,instructions
1699057559.4043105,894226,branch-misses
1699057559.5121715,30703664,branches
1699057559.5121715,293773880,instructions
1699057559.5121715,827702,branch-misses
1699057559.6202192,16622897,branches
1699057559.6202192,156271621,instructions
1699057559.6202192,889626,branch-misses
1699057559.7216752,3560336,branches
1699057559.7216752,31751898,instructions
1699057559.7216752,553006,branch-misses
1699057559.824184,19046658,branches
1699057559.824184,168245038,instructions
1699057559.824184,2155106,branch-misses
1699057559.940195,36742834,branches
1699057559.940195,355570266,instructions
1699057559.940195,3100253,branch-misses
1699057560.0522537,41547829,branches
1699057560.0522537,415055036,instructions
1699057560.0522537,1127281,branch-misses
1699057560.1642585,39606179,branches
1699057560.1642585,405850253,instructions
1699057560.1642585,917339,branch-misses
1699057560.2762558,46007074,branches
1699057560.2762558,447129305,instructions
1699057560.2762558,1137874,branch-misses
1699057560.3882678,47346667,branches
1699057560.3882678,450096909,instructions
1699057560.3882678,2026005,branch-misses
1699057560.5001597,45904422,branches
1699057560.5001597,425964595,instructions
1699057560.5001597,3038828,branch-misses
1699057560.6081622,25152554,branches
1699057560.6081622,269462066,instructions
1699057560.6081622,1048236,branch-misses
1699057560.71636,22847558,branches
1699057560.71636,233107010,instructions
1699057560.71636,881110,branch-misses
1699057560.8243093,30946469,branches
1699057560.8243093,294465182,instructions
1699057560.8243093,807161,branch-misses
1699057560.9323494,37412228,branches
1699057560.9323494,358182952,instructions
1699057560.9323494,967362,branch-misses
1699057561.0443547,43976710,branches
1699057561.0443547,417391282,instructions
1699057561.0443547,1000306,branch-misses
1699057561.1563368,33394904,branches
1699057561.1563368,317110363,instructions
1699057561.1563368,908692,branch-misses
1699057561.2643383,27822065,branches
1699057561.2643383,259783368,instructions
1699057561.2643383,600445,branch-misses
1699057561.3722067,31197162,branches
1699057561.3722067,275858684,instructions
1699057561.3722067,2761521,branch-misses
1699057561.4802184,37996101,branches
1699057561.4802184,361178267,instructions
1699057561.4802184,2530470,branch-misses
1699057561.5922072,39656040,branches
1699057561.5922072,406785835,instructions
1699057561.5922072,1948226,branch-misses
1699057561.7042637,41583599,branches
1699057561.7042637,423023499,instructions
1699057561.7042637,1150029,branch-misses
1699057561.8163314,43718601,branches
1699057561.8163314,428688055,instructions
1699057561.8163314,998799,branch-misses
1699057561.9283109,47863252,branches
1699057561.9283109,455670971,instructions
1699057561.9283109,1200621,branch-misses
1699057562.0402315,39238219,branches
1699057562.0402315,374505327,instructions
1699057562.0402315,1665349,branch-misses
1699057562.1482992,31524541,branches
1699057562.1482992,288552015,instructions
1699057562.1482992,2558272,branch-misses
1699057562.256112,15597753,branches
1699057562.256112,160988058,instructions
1699057562.256112,703367,branch-misses
1699057562.3639882,12330198,branches
1699057562.3639882,141634339,instructions
1699057562.3639882,491567,branch-misses
1699057562.4683223,14499541,branches
1699057562.4683223,139453937,instructions
1699057562.4683223,541110,branch-misses
1699057562.5723097,27543010,branches
1699057562.5723097,262721101,instructions
1699057562.5723097,955190,branch-misses
1699057562.6882586,44727547,branches
1699057562.6882586,426729698,instructions
1699057562.6882586,1109377,branch-misses
1699057562.8010347,42416544,branches
1699057562.8010347,400975060,instructions
1699057562.8010347,995917,branch-misses
1699057562.9083211,43835305,branches
1699057562.9083211,414835646,instructions
1699057562.9083211,982259,branch-misses
1699057563.020313,45679474,branches
1699057563.020313,420542138,instructions
1699057563.020313,3478839,branch-misses
1699057563.1322498,43834914,branches
1699057563.1322498,419021062,instructions
1699057563.1322498,1525406,branch-misses
1699057563.2443178,38971369,branches
1699057563.2443178,383019836,instructions
1699057563.2443178,2933470,branch-misses
1699057563.3563714,31294850,branches
1699057563.3563714,303851450,instructions
1699057563.3563714,940056,branch-misses
1699057563.464277,22196436,branches
1699057563.464277,242127676,instructions
1699057563.464277,381794,branch-misses
1699057563.5722191,27349389,branches
1699057563.5722191,264179867,instructions
1699057563.5722191,601295,branch-misses
1699057563.6843326,31359016,branches
1699057563.6843326,282644535,instructions
1699057563.6843326,2871594,branch-misses
1699057563.7922373,42088228,branches
1699057563.7922373,406345376,instructions
1699057563.7922373,1331967,branch-misses
1699057563.9041417,37317526,branches
1699057563.9041417,386621201,instructions
1699057563.9041417,1110364,branch-misses
1699057564.012156,29693101,branches
1699057564.012156,284707456,instructions
1699057564.012156,1280773,branch-misses
1699057564.1201525,30424909,branches
1699057564.1201525,292855485,instructions
1699057564.1201525,935805,branch-misses
1699057564.228207,31785451,branches
1699057564.228207,306706279,instructions
1699057564.228207,1185560,branch-misses
1699057564.340396,42408095,branches
1699057564.340396,410501639,instructions
1699057564.340396,939643,branch-misses
1699057564.4523187,44067182,branches
1699057564.4523187,417068973,instructions
1699057564.4523187,1033100,branch-misses
1699057564.564336,44540187,branches
1699057564.564336,418981431,instructions
1699057564.564336,1593150,branch-misses
1699057564.6763108,47107500,branches
1699057564.6763108,437932145,instructions
1699057564.6763108,2924813,branch-misses
1699057564.788259,40348458,branches
1699057564.788259,406035655,instructions
1699057564.788259,2105371,branch-misses
1699057564.9005687,34293479,branches
1699057564.9005687,314933594,instructions
1699057564.9005687,2194217,branch-misses
1699057565.0082467,26392749,branches
1699057565.0082467,263966005,instructions
1699057565.0082467,794553,branch-misses
1699057565.1162274,18466047,branches
1699057565.1162274,186583380,instructions
1699057565.1162274,319296,branch-misses
1699057565.220581,22242072,branches
1699057565.220581,222401497,instructions
1699057565.220581,461083,branch-misses
1699057565.3283327,31336901,branches
1699057565.3283327,284388722,instructions
1699057565.3283327,2538526,branch-misses
1699057565.4362502,31410524,branches
1699057565.4362502,309160836,instructions
1699057565.4362502,1196137,branch-misses
1699057565.5441508,31217997,branches
1699057565.5441508,299136257,instructions
1699057565.5441508,896929,branch-misses
1699057565.6520438,29926858,branches
1699057565.6520438,288302418,instructions
1699057565.6520438,1293070,branch-misses
1699057565.7601027,38337330,branches
1699057565.7601027,369406491,instructions
1699057565.7601027,1353214,branch-misses
1699057565.872227,38237325,branches
1699057565.872227,396011600,instructions
1699057565.872227,1267994,branch-misses
1699057565.9843702,43685308,branches
1699057565.9843702,426250114,instructions
1699057565.9843702,1192090,branch-misses
1699057566.0963335,44088507,branches
1699057566.0963335,417137084,instructions
1699057566.0963335,1019478,branch-misses
1699057566.2083395,44188033,branches
1699057566.2083395,418039576,instructions
1699057566.2083395,996408,branch-misses
1699057566.3203173,46198771,branches
1699057566.3203173,426288721,instructions
1699057566.3203173,3448815,branch-misses
1699057566.4322684,35494202,branches
1699057566.4322684,338247940,instructions
1699057566.4322684,1182588,branch-misses
1699057566.5402997,29852748,branches
1699057566.5402997,265540225,instructions
1699057566.5402997,2626392,branch-misses
1699057566.6482286,25420438,branches
1699057566.6482286,239510225,instructions
1699057566.6482286,687510,branch-misses
1699057566.7524438,24263097,branches
1699057566.7524438,231689726,instructions
1699057566.7524438,754826,branch-misses
1699057566.8603902,22963651,branches
1699057566.8603902,251927044,instructions
1699057566.8603902,398165,branch-misses
1699057566.9683323,30804786,branches
1699057566.9683323,296225379,instructions
1699057566.9683323,1197866,branch-misses
1699057567.0762095,24023463,branches
1699057567.0762095,258462868,instructions
1699057567.0762095,594251,branch-misses
1699057567.1841922,29485539,branches
1699057567.1841922,291537452,instructions
1699057567.1841922,784988,branch-misses
1699057567.2921302,40157252,branches
1699057567.2921302,370948183,instructions
1699057567.2921302,3197074,branch-misses
1699057567.4070983,46044099,branches
1699057567.4070983,442164522,instructions
1699057567.4070983,1732681,branch-misses
1699057567.5162609,39130488,branches
1699057567.5162609,405021798,instructions
1699057567.5162609,1100582,branch-misses
1699057567.628331,44131937,branches
1699057567.628331,431292588,instructions
1699057567.628331,1457713,branch-misses
1699057567.7403286,44101393,branches
1699057567.7403286,417176868,instructions
1699057567.7403286,1024731,branch-misses
1699057567.8523266,44182713,branches
1699057567.8523266,418009146,instructions
1699057567.8523266,1006632,branch-misses
1699057567.9643083,36426741,branches
1699057567.9643083,348941268,instructions
1699057567.9643083,1317955,branch-misses
1699057568.0723906,28910163,branches
1699057568.0723906,275444217,instructions
1699057568.0723906,1060294,branch-misses
1699057568.1802802,26324487,branches
1699057568.1802802,247352236,instructions
1699057568.1802802,776436,branch-misses
1699057568.2844589,25427148,branches
1699057568.2844589,223672753,instructions
1699057568.2844589,2375436,branch-misses
1699057568.39234,30099120,branches
1699057568.39234,285401407,instructions
1699057568.39234,915950,branch-misses
1699057568.5003226,25633199,branches
1699057568.5003226,266706226,instructions
1699057568.5003226,1038406,branch-misses
1699057568.6121988,39172251,branches
1699057568.6121988,369694352,instructions
1699057568.6121988,2254175,branch-misses
1699057568.7202463,26372457,branches
1699057568.7202463,271915056,instructions
