episode-return, value-loss, policy-loss, old-approx-kl, approx-kl, clip-fraction, explained-variance
-12984.7275390625, 1907875328.0, -21239.353515625, 2.603632688522339, 2.083974599838257, 0.9627192992913095, -0.013018131256103516
-13256.0830078125, 278121840640.0, 645649.3125, 3.686807870864868, 2.7401554584503174, 0.9862938596491229, -0.02426469326019287
-23923.802734375, 709128832.0, 31458.984375, 3.448195219039917, 2.5485780239105225, 0.9460891809379846, -0.017992615699768066
-24862.7109375, 26795958272.0, -30024.041015625, 2.7194664478302, 1.931357979774475, 0.9629020471321909, -0.000748753547668457
-24233.767578125, 213717827584.0, 559268.3125, 3.4525625705718994, 2.564300537109375, 0.9703947368421053, -0.01221930980682373
-14979.8583984375, 3035888896.0, 18059.86328125, 4.033929824829102, 3.104192018508911, 0.9586988300607916, -0.04557919502258301
-24587.904296875, 34676408320.0, -18734.625, 3.6897456645965576, 2.759387969970703, 0.9228801173076295, 0.01748710870742798
-24464.908203125, 33584650240.0, 224750.6875, 3.647135019302368, 2.6813676357269287, 0.9420687127531621, 0.006164848804473877
-24966.537109375, 14073627648.0, -26798.365234375, 3.5004546642303467, 2.6567068099975586, 0.9254385964912281, -0.021991848945617676
-24521.8203125, 11672865792.0, 129994.5625, 3.032426595687866, 2.2306673526763916, 0.9453581874830681, 0.019904136657714844
-24733.279296875, 3449842944.0, -14055.0830078125, 2.9154961109161377, 2.1553151607513428, 0.9287280701754386, -0.014757871627807617
-24640.443359375, 829237760.0, 34190.07421875, 3.063096284866333, 2.2589402198791504, 0.9389619879555284, -0.02250850200653076
-24220.416015625, 235192208.0, -2879.876220703125, 3.5938243865966797, 2.6839382648468018, 0.9247076019906161, -0.037169456481933594
-24715.587890625, 3095110.75, 614.46435546875, 3.713088035583496, 2.7651398181915283, 0.930190058130967, -0.04111886024475098
-24770.013671875, 13589601.0, 2156.0439453125, 2.709265947341919, 4.968410968780518, 0.9305555559041208, -0.052010536193847656
-24953.8203125, 25698526.0, 5477.193359375, 3.7792069911956787, 2.847872495651245, 0.9190423969636884, -0.07934772968292236
-24469.916015625, 15833439.0, 2670.98974609375, 2.8293418884277344, 2.0703494548797607, 0.9358552631578947, -0.04428207874298096
