0.0,0.0,0.251,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.7441860465116279,0.0,0.0,0.251,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.251,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.2459615,0.25307208,0.5009664,0.0,0.03481223,0.058069594,0.90711814,0.0,0.14651282,0.29304078,0.5604464,0.0,0.7589495192307693,0.7589495192307693,0.7589495192307693
0.0,0.122,0.228,0.0,0.0,0.022,0.028,0.0,0.0,0.3241654932498932,0.6758345365524292,0.0,0.6744186046511628,0.0,0.122,0.228,0.0,0.0,0.022,0.028,0.0,0.0,0.44489648938179016,0.38651973009109497,0.16858382523059845,0.7857142857142857,0.0,0.122,0.228,0.0,0.0,0.022,0.028,0.0,0.23065771162509918,0.03150803595781326,0.7378343343734741,0.0,0.0,0.0,0.3241655,0.67583454,0.0,0.0,0.4448965,0.38651973,0.16858383,0.23065771,0.031508036,0.73783433,0.0,0.8128147453829353,0.7862527490421838,0.8120035425588197
0.0,0.0,0.348,0.0,0.0,0.0,0.048,0.0,0.0,0.13523386418819427,0.8647661805152893,0.0,0.6046511627906976,0.0,0.0,0.348,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.5215883851051331,0.47841158509254456,0.8214285714285714,0.0,0.0,0.348,0.0,0.0,0.0,0.048,0.0,0.0,0.22360704839229584,0.7763929963111877,0.0,0.0,0.0,0.13523386,0.8647662,0.0,0.0,0.0,0.5215884,0.47841159,0.0,0.22360705,0.776393,0.0,0.9020028680477823,0.8839444197629178,0.9004877591420497
0.0,0.0,0.447,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.8363100290298462,0.16368992626667023,0.5348837209302325,0.0,0.0,0.447,0.0,0.0,0.0,0.047,0.0,0.08651108294725418,0.0,0.7217433452606201,0.19174551963806152,0.8928571428571429,0.0,0.0,0.447,0.0,0.0,0.0,0.047,0.0,0.3711185157299042,0.0,0.5415260791778564,0.08735544979572296,0.0,0.0,0.0,0.83631,0.16368993,0.08651108,0.0,0.72174335,0.19174552,0.37111852,0.0,0.5415261,0.08735545,0.9023679701139529,0.8960806251962979,0.8870207065244515
0.0,0.0,0.444,0.0,0.0,0.0,0.044,0.0,0.23321636021137238,0.0,0.7172070741653442,0.04957658797502518,0.4418604651162791,0.0,0.0,0.444,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.87701416015625,0.12298586219549179,0.9285714285714286,0.0,0.0,0.444,0.0,0.0,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.23321636,0.0,0.7172071,0.049576588,0.0,0.0,0.87701416,0.12298586,0.0,0.0,1.0,0.0,0.8993024293137921,0.9026981411306394,0.8787553515089883
0.0,0.0,0.442,0.0,0.0,0.0,0.042,0.0,0.0,0.0,1.0,0.0,0.37209302325581395,0.0,0.0,0.442,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.6237059235572815,0.3762940764427185,0.9642857142857143,0.0,0.0,0.442,0.0,0.0,0.0,0.042,0.0,0.08439938724040985,0.0,0.8511921763420105,0.06440842151641846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6237059,0.37629408,0.08439939,0.0,0.8511922,0.06440842,0.8948722542035719,0.8955089625674624,0.9026275606598098
0.0,0.0,0.44,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.3023255813953488,0.0,0.0,0.44,0.0,0.0,0.0,0.04,0.0,0.33900362253189087,0.0,0.6609963774681091,0.0,1.0,0.0,0.0,0.44,0.0,0.0,0.0,0.04,0.0,0.2228042632341385,0.0,0.5848810076713562,0.1923147737979889,0.0,0.0,0.0,1.0,0.0,0.33900362,0.0,0.6609964,0.0,0.22280426,0.0,0.584881,0.19231477,0.9048170731707317,0.8854737283035021,0.8968342542021375
0.0,0.0,0.438,0.0,0.0,0.0,0.038,0.0,0.0,0.2742864489555359,0.47833332419395447,0.24738024175167084,0.2558139534883721,0.0,0.0,0.438,0.0,0.0,0.0,0.038,0.0,0.020990151911973953,0.0,0.7112100720405579,0.26779985427856445,1.0,0.0,0.0,0.438,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.8364036679267883,0.16359634697437286,0.0,0.0,0.27428645,0.47833332,0.24738024,0.020990152,0.0,0.7112101,0.26779985,0.0,0.0,0.83640367,0.16359635,0.8738254899214475,0.8913151433746783,0.8959381887744633
0.0,0.0,0.436,0.0,0.0,0.0,0.036,0.0,0.0,0.05233060568571091,0.6296244263648987,0.3180449306964874,0.20930232558139536,0.0,0.0,0.436,0.0,0.0,0.0,0.036,0.0,0.0,0.004673845134675503,0.9953261017799377,0.0,1.0,0.0,0.0,0.436,0.0,0.0,0.0,0.036,0.0,0.0,0.20117826759815216,0.7851560711860657,0.013665691949427128,0.0,0.0,0.052330606,0.6296244,0.31804493,0.0,0.004673845,0.9953261,0.0,0.0,0.20117827,0.7851561,0.013665692,0.8982950644976384,0.892613497603584,0.8991627155280596
0.0,0.0,0.434,0.0,0.0,0.0,0.034,0.0,0.0,0.0,1.0,0.0,0.16279069767441862,0.0,0.0,0.434,0.0,0.0,0.0,0.034,0.0,0.2640358507633209,0.0,0.720657467842102,0.015306704677641392,1.0,0.0,0.0,0.434,0.0,0.0,0.0,0.034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26403585,0.0,0.72065747,0.015306705,0.0,0.0,1.0,0.0,0.885569814646244,0.8927439559787511,0.8971386978939175
