episode-return, value-loss, policy-loss, old-approx-kl, approx-kl, clip-fraction, explained-variance
-1122.5321044921875, 96368230400.0, -385249.28125, 0.07347417622804642, 0.01095456164330244, 0.406980994500612, 0.001902163028717041
-1115.52197265625, 2575293480960.0, 2126773.75, 0.5133545994758606, 0.21464724838733673, 0.7521929824561403, -0.007725834846496582
-1112.8797607421875, 3857658937344.0, -2465223.25, 0.10522810369729996, 0.02048051543533802, 0.3883406431005712, -0.000881195068359375
-1107.659912109375, 3109586468864.0, 2421743.0, 0.0688633844256401, 0.021517327055335045, 0.3724415208164014, -0.010260581970214844
-1117.1019287109375, 773227610112.0, -1067878.125, 0.12975893914699554, 0.029978759586811066, 0.3918128651485108, 0.0009440779685974121
-1117.055908203125, 251232649216.0, 678848.0625, 0.054281506687402725, 0.015017089433968067, 0.39729532155028563, -0.009645581245422363
-1116.161865234375, 259252469760.0, -605865.3125, 0.07601138949394226, 0.011385396122932434, 0.3839546781882905, -0.017024636268615723
-1127.5140380859375, 253167075328.0, 669650.5625, 0.1044987365603447, 0.020802384242415428, 0.40716374234149333, -0.0030754804611206055
-1113.659912109375, 100581138432.0, -372507.40625, 0.15018123388290405, 0.02779304049909115, 0.38779239774796, -0.009451866149902344
-1108.9036865234375, 115784843264.0, 454757.0, 0.08942530304193497, 0.02897997386753559, 0.3777412278087516, -0.01596546173095703
-1133.513916015625, 71956652032.0, -333537.84375, 0.10387887805700302, 0.02954322285950184, 0.38724415187250105, 0.01048898696899414
-1114.3460693359375, 103399751680.0, 420228.71875, 0.12872493267059326, 0.02181253395974636, 0.3923611112853937, 0.009981811046600342
-1103.9400634765625, 118506749952.0, -449987.125, 0.03339662030339241, 0.003201797604560852, 0.3521564328356793, -0.0026813745498657227
-1107.0560302734375, 120761712640.0, 465924.875, 0.07140377163887024, 0.013836096040904522, 0.37664473684210525, 0.0036402344703674316
-1123.137939453125, 163117662208.0, -501196.28125, 0.09152844548225403, 0.016064507886767387, 0.4110014621625867, -0.005275607109069824
-1118.1380615234375, 553149726720.0, 960924.1875, 0.17721176147460938, 0.030080577358603477, 0.3835891814608323, -0.00758671760559082
-1115.6700439453125, 791685300224.0, -1064043.375, 0.13670705258846283, 0.023854948580265045, 0.39126462005732354, -0.00764918327331543
-1106.161865234375, 1314018820096.0, 1540376.625, 0.09257107973098755, 0.05470350384712219, 0.4099049709345165, -0.005263209342956543
-1128.4102783203125, 1169275879424.0, -1035695.0625, 0.4059923589229584, 0.17159365117549896, 0.7487207598853529, -0.0031851530075073242
-1113.055908203125, 511303614464.0, 895087.1875, 0.0605267770588398, 0.010092002339661121, 0.4113669588900449, -0.003971695899963379
-1126.4781494140625, 923629453312.0, -1257101.0, 0.07816951721906662, 0.012808824889361858, 0.40460526315789475, -0.0029327869415283203
-1114.1219482421875, 651491409920.0, 1096118.125, 0.0881277322769165, 0.021973909810185432, 0.3499634501181151, 0.005650162696838379
-1118.5618896484375, 64205946880.0, -306700.96875, 0.11356798559427261, 0.021149469539523125, 0.4102704676619747, 0.00571894645690918
-1108.8798828125, 7483356672.0, 110170.0234375, 0.12645146250724792, 0.02061067335307598, 0.3481359649122807, -0.010031938552856445
-1122.3739013671875, 1257200000.0, -39702.671875, 0.12903888523578644, 0.020139694213867188, 0.3890716376011832, -0.006940722465515137
-1114.9398193359375, 145250400.0, -11815.1845703125, 0.16396361589431763, 0.02403290569782257, 0.38486842157547935, -0.03839254379272461
-1124.40185546875, 261897152.0, -18739.998046875, 0.09710817784070969, 0.014151412062346935, 0.3918128656713586, -0.02995765209197998
-1108.871826171875, 52804720.0, -339.4974670410156, 0.17101037502288818, 0.03351464495062828, 0.37646198847837614, -0.04832279682159424
-1122.4959716796875, 146998336.0, 1349.8397216796875, 0.12318138033151627, 0.019977709278464317, 0.3982090641532028, -0.04172170162200928
-1113.7059326171875, 70349640.0, 2376.0205078125, 0.13109190762043, 0.02085130102932453, 0.3618421052631579, -0.04579508304595947
-1124.8798828125, 276448544.0, 17569.388671875, 0.11822885274887085, 0.022512219846248627, 0.3839546781882905, -0.03259837627410889
-1111.8919677734375, 92620360.0, -9991.275390625, 0.13957731425762177, 0.02466670237481594, 0.3788377195596695, -0.03288710117340088
-1118.926025390625, 201797968.0, 15889.6123046875, 0.1038326546549797, 0.018950022757053375, 0.39619883006079154, -0.04070854187011719
-1111.93994140625, 561733184.0, -27557.3125, 0.0876447781920433, 0.019170956686139107, 0.3963815794702162, -0.034273624420166016
-1106.47802734375, 680217152.0, 29255.5, 0.15048523247241974, 0.03128426522016525, 0.40515350877192985, -0.03230786323547363
-1118.9261474609375, 498616576.0, 26592.5625, 0.10495274513959885, 0.01790974847972393, 0.3759137428643411, -0.01683032512664795
